abundance	growth_rate	reactions	metabolites	taxon	tradeoff	sample_id
0.007445791653800374	0.0	2289	1344	AZC7E_81		sample_10
0.0006620087921928109	0.0	1742	1110	AZC7E_82		sample_10
0.007028017522864558	0.13224072368180328	2402	1382	AZC7E_84		sample_10
0.0002522873818499791	0.0	2082	1266	AZC7E_85		sample_10
0.0013768622763577253	0.0	2675	1511	AZC7E_86		sample_10
0.01011841556155935	0.0	2172	1299	AZC7E_87		sample_10
0.003304014227319072	0.0	2402	1382	AZC7E_88		sample_10
0.0362555279579633	0.0	2550	1455	AZC7E_89		sample_10
0.006466825281641293	0.0	2113	1300	AZC7E_90		sample_10
0.005418125744191758	0.0	1573	977	AZC7E_91		sample_10
0.0037951335575707986	0.0	1551	1026	AZC7E_93		sample_10
0.001929815355219532	1.5036449103333198	2113	1300	AZC7E_94		sample_10
0.004168531012234545	0.0	1441	966	AZC7E_96		sample_10
0.0002687018257870311	0.0	2082	1266	AZC7E_98		sample_10
0.00010882745327720507	5.970778816938208e-07	1948	1209	AZC7E_1	1.0	sample_10
0.024113337978732642	3.9243858757871075e-08	2289	1344	AZC7E_100	1.0	sample_10
0.017587850840274456	9.53601032290122e-10	1458	964	AZC7E_101	1.0	sample_10
0.049628966620966455	1.9539392426575443e-09	1679	1060	AZC7E_104	1.0	sample_10
0.001506554188075457	4.53135596766451e-09	1232	871	AZC7E_106	1.0	sample_10
0.007755487054338694	9.737797219661012e-09	1948	1209	AZC7E_107	1.0	sample_10
0.00024725983402604874	1.3299034837271134e-06	1945	1151	AZC7E_108	1.0	sample_10
0.07704267187526492	4.429400724707391e-09	2550	1455	AZC7E_109	1.0	sample_10
0.0007895156142802218	2.815380237071461e-08	1236	837	AZC7E_110	1.0	sample_10
0.0074866623960634805	5.1927533782072694e-08	2550	1455	AZC7E_111	1.0	sample_10
0.09951047187940244	7.875850995609601e-10	1404	939	AZC7E_113	1.0	sample_10
0.001763530589302319	0.01881729712605219	2172	1299	AZC7E_114	1.0	sample_10
0.0035176678213043144	5.860777792396626e-09	950	674	AZC7E_115	1.0	sample_10
0.010292823567635757	9.76521994225402e-10	1192	849	AZC7E_116	1.0	sample_10
0.001549524290990392	0.018017105962426026	2172	1299	AZC7E_117	1.0	sample_10
0.0029868586235096426	2.3812808213777204e-08	2297	1380	AZC7E_12	1.0	sample_10
0.0126960244310001	3.689829977084433e-09	1610	1070	AZC7E_14	1.0	sample_10
0.00013102981565593985	1.3838035878114535e-06	2428	1361	AZC7E_15	1.0	sample_10
0.00039606348526626174	3.1503467157181287e-07	1742	1110	AZC7E_16	1.0	sample_10
0.007144818965929763	0.7233419815829	2402	1382	AZC7E_17	1.0	sample_10
0.008056166531941994	1.0351504441688726e-08	1551	1026	AZC7E_2	1.0	sample_10
0.0032824018194233247	0.332451557124904	2402	1382	AZC7E_22	1.0	sample_10
0.07039997014263633	2.307436962487072e-09	2069	1268	AZC7E_23	1.0	sample_10
0.002004950668903803	7.019570021162259e-08	2428	1361	AZC7E_24	1.0	sample_10
0.03989423860125105	2.4315096044137412e-08	2289	1344	AZC7E_25	1.0	sample_10
0.009239600064538387	1.773562370573233e-09	1458	964	AZC7E_26	1.0	sample_10
0.0074163611423547	0.06486995399392921	2675	1511	AZC7E_27	1.0	sample_10
0.0005032123646630349	2.2299154239742357e-07	1747	1117	AZC7E_28	1.0	sample_10
0.0005416824488958086	4.630209554334609e-09	1035	786	AZC7E_29	1.0	sample_10
0.07809524798015373	4.391559920100875e-09	2550	1455	AZC7E_3	1.0	sample_10
0.00010677615606598	3.1562094104666385e-06	2210	1305	AZC7E_30	1.0	sample_10
0.014353995839617493	7.529019035912558e-09	1679	1060	AZC7E_32	1.0	sample_10
0.0010302266220004392	1.2365007370441901e-07	2428	1361	AZC7E_34	1.0	sample_10
0.0011628143097287952	7.692320228536017e-10	1109	791	AZC7E_35	1.0	sample_10
0.01183061209867385	1.197731960828149	2402	1382	AZC7E_36	1.0	sample_10
0.014601225720092469	6.255671517519036e-08	2289	1344	AZC7E_37	1.0	sample_10
0.0009643927861396655	3.9047468198336996e-07	2550	1455	AZC7E_38	1.0	sample_10
0.04209669931427304	3.393247358659051e-09	2069	1268	AZC7E_39	1.0	sample_10
0.0182701384275948	1.849670007339979	2402	1382	AZC7E_4	1.0	sample_10
0.004603805929944052	8.085438877117566e-09	1238	841	AZC7E_40	1.0	sample_10
0.010183927430511433	1.3642949122990541e-08	1573	977	AZC7E_42	1.0	sample_10
0.00035496976022908775	3.5125632652045e-07	1478	1004	AZC7E_43	1.0	sample_10
0.0011105045206273765	6.348930365714242e-08	1556	1103	AZC7E_45	1.0	sample_10
0.00030552860564683954	3.2294330256607685e-07	2179	1285	AZC7E_46	1.0	sample_10
0.012762434019716247	0.09978771574574642	2172	1299	AZC7E_48	1.0	sample_10
0.00031466980747392676	5.46047900415388e-07	1768	1083	AZC7E_49	1.0	sample_10
0.0004106404435739928	1.5941059571749039e-07	1948	1209	AZC7E_5	1.0	sample_10
0.0001355799146699772	1.382304238766871e-07	950	668	AZC7E_50	1.0	sample_10
0.0015670843008992361	0.1590470994406916	2402	1382	AZC7E_52	1.0	sample_10
0.0014496903930662096	2.7352595038252263e-08	1473	979	AZC7E_53	1.0	sample_10
0.0572814957854575	5.699773615718796e-09	2550	1455	AZC7E_54	1.0	sample_10
0.0025106388540086367	1.7926887430991807e-08	1178	782	AZC7E_55	1.0	sample_10
0.0017302483838924627	2.5560549506993842e-08	1211	815	AZC7E_56	1.0	sample_10
0.00010170534544591709	3.531330633605694e-06	2210	1305	AZC7E_57	1.0	sample_10
0.009509347456519908	4.142523320645356e-08	2550	1455	AZC7E_58	1.0	sample_10
0.0003265000344446927	1.2958263228079086e-07	1279	876	AZC7E_59	1.0	sample_10
0.0010005367728101718	1.148641653041528e-07	1679	1060	AZC7E_6	1.0	sample_10
0.004966004862088941	1.5702658909325027e-07	2289	1344	AZC7E_60	1.0	sample_10
0.017731609507431856	1.2774141918242484e-07	2113	1300	AZC7E_61	1.0	sample_10
0.0028726942216877583	4.4769901316748554e-08	2179	1285	AZC7E_62	1.0	sample_10
0.0015632167758998156	1.841153767949579e-06	2113	1300	AZC7E_64	1.0	sample_10
0.0002787156630538946	1.1317860810626378e-06	1945	1151	AZC7E_66	1.0	sample_10
0.00026764067298375995	0.007176857590135331	2675	1511	AZC7E_67	1.0	sample_10
0.03587637608385247	9.523345293536812e-09	2550	1455	AZC7E_68	1.0	sample_10
0.0016834492215737483	4.95375601060277e-08	1850	1234	AZC7E_69	1.0	sample_10
0.04194759544329067	2.1578012991843235e-08	2289	1344	AZC7E_70	1.0	sample_10
0.006290596658063976	0.6368604657722344	2402	1382	AZC7E_71	1.0	sample_10
0.0008146773662518813	2.2538154276867703e-08	1206	893	AZC7E_72	1.0	sample_10
0.005135841587760453	1.2484641550953358e-08	2297	1380	AZC7E_73	1.0	sample_10
0.0006877855275820988	9.155875409220049e-08	2327	1438	AZC7E_74	1.0	sample_10
0.0014122908722526272	8.484290009064263e-08	1382	898	AZC7E_76	1.0	sample_10
0.0003682678412170006	2.72976556478799e-07	2179	1285	AZC7E_77	1.0	sample_10
0.031919072517839195	3.2314889482339986	2402	1382	AZC7E_79	1.0	sample_10
0.0017264454863188115	3.1403509531847203e-08	951	650	AZC7E_8	1.0	sample_10
0.0002016934171160297	3.43104718098759e-07	1628	1032	AZC7E_80	1.0	sample_10
0.007445791653800374	1.1108666617099921e-07	2289	1344	AZC7E_81	1.0	sample_10
0.0006620087921928109	2.0127026430926714e-07	1742	1110	AZC7E_82	1.0	sample_10
0.007028017522864558	0.7115169965420066	2402	1382	AZC7E_84	1.0	sample_10
0.0002522873818499791	5.467520093360176e-07	2082	1266	AZC7E_85	1.0	sample_10
0.0013768622763577253	0.01562110498215398	2675	1511	AZC7E_86	1.0	sample_10
0.01011841556155935	0.0793343085939264	2172	1299	AZC7E_87	1.0	sample_10
0.003304014227319072	0.334612781026021	2402	1382	AZC7E_88	1.0	sample_10
0.0362555279579633	9.585072899348975e-09	2550	1455	AZC7E_89	1.0	sample_10
0.006466825281641293	2.63092415821433e-07	2113	1300	AZC7E_90	1.0	sample_10
0.005418125744191758	2.6940138238678942e-08	1573	977	AZC7E_91	1.0	sample_10
0.0037951335575707986	2.2966558462713345e-08	1551	1026	AZC7E_93	1.0	sample_10
0.001929815355219532	1.1890931203224458e-06	2113	1300	AZC7E_94	1.0	sample_10
0.004168531012234545	2.846386782202015e-08	1441	966	AZC7E_96	1.0	sample_10
0.0002687018257870311	5.103517747247877e-07	2082	1266	AZC7E_98	1.0	sample_10
0.00010882745327720507	0.0017938832072158493	1948	1209	AZC7E_1	0.9	sample_10
0.024113337978732642	0.0942494042207927	2289	1344	AZC7E_100	0.9	sample_10
0.017587850840274456	0.06991796837441723	1458	964	AZC7E_101	0.9	sample_10
0.049628966620966455	0.18468143904037368	1679	1060	AZC7E_104	0.9	sample_10
0.001506554188075457	3.367619702882827e-05	1232	871	AZC7E_106	0.9	sample_10
0.007755487054338694	0.03367248604094469	1948	1209	AZC7E_107	0.9	sample_10
0.00024725983402604874	0.0046352943480098266	1945	1151	AZC7E_108	0.9	sample_10
0.07704267187526492	0.2914235986643848	2550	1455	AZC7E_109	0.9	sample_10
0.0007895156142802218	1.1576631530971292e-05	1236	837	AZC7E_110	0.9	sample_10
0.0074866623960634805	0.03720817208646192	2550	1455	AZC7E_111	0.9	sample_10
0.09951047187940244	0.20824311687538036	1404	939	AZC7E_113	0.9	sample_10
0.001763530589302319	0.018949870804594916	2172	1299	AZC7E_114	0.9	sample_10
0.0035176678213043144	0.03401337006431715	950	674	AZC7E_115	0.9	sample_10
0.010292823567635757	3.9342823078316805e-06	1192	849	AZC7E_116	0.9	sample_10
0.001549524290990392	0.018142805308581974	2172	1299	AZC7E_117	0.9	sample_10
0.0029868586235096426	0.024251758023836122	2297	1380	AZC7E_12	0.9	sample_10
0.0126960244310001	8.403239474916726e-05	1610	1070	AZC7E_14	0.9	sample_10
0.00013102981565593985	0.0024363868200264183	2428	1361	AZC7E_15	0.9	sample_10
0.00039606348526626174	4.386809129205855e-05	1742	1110	AZC7E_16	0.9	sample_10
0.007144818965929763	0.03354858731310632	2402	1382	AZC7E_17	0.9	sample_10
0.008056166531941994	7.249043106856039e-06	1551	1026	AZC7E_2	0.9	sample_10
0.0032824018194233247	0.019396105374459148	2402	1382	AZC7E_22	0.9	sample_10
0.07039997014263633	0.2639133183141012	2069	1268	AZC7E_23	0.9	sample_10
0.002004950668903803	0.015060237879060797	2428	1361	AZC7E_24	0.9	sample_10
0.03989423860125105	0.15342979841583998	2289	1344	AZC7E_25	0.9	sample_10
0.009239600064538387	0.051518451988600396	1458	964	AZC7E_26	0.9	sample_10
0.0074163611423547	0.033775472194154686	2675	1511	AZC7E_27	0.9	sample_10
0.0005032123646630349	0.00940720987704916	1747	1117	AZC7E_28	0.9	sample_10
0.0005416824488958086	1.3283552702082828e-05	1035	786	AZC7E_29	0.9	sample_10
0.07809524798015373	0.29533936632315	2550	1455	AZC7E_3	0.9	sample_10
0.00010677615606598	0.001963094893598197	2210	1305	AZC7E_30	0.9	sample_10
0.014353995839617493	0.05862524341415227	1679	1060	AZC7E_32	0.9	sample_10
0.0010302266220004392	0.011599502647207785	2428	1361	AZC7E_34	0.9	sample_10
0.0011628143097287952	0.016261304553111755	1109	791	AZC7E_35	0.9	sample_10
0.01183061209867385	0.051435111617130116	2402	1382	AZC7E_36	0.9	sample_10
0.014601225720092469	0.06042154057960794	2289	1344	AZC7E_37	0.9	sample_10
0.0009643927861396655	0.01554461877930596	2550	1455	AZC7E_38	0.9	sample_10
0.04209669931427304	0.15539427710425247	2069	1268	AZC7E_39	0.9	sample_10
0.0182701384275948	0.07496187862150394	2402	1382	AZC7E_4	0.9	sample_10
0.004603805929944052	0.0010091300091743317	1238	841	AZC7E_40	0.9	sample_10
0.010183927430511433	1.9336429338173262e-05	1573	977	AZC7E_42	0.9	sample_10
0.00035496976022908775	0.0066080317145264375	1478	1004	AZC7E_43	0.9	sample_10
0.0011105045206273765	0.011771371945103441	1556	1103	AZC7E_45	0.9	sample_10
0.00030552860564683954	0.0055959185391271805	2179	1285	AZC7E_46	0.9	sample_10
0.012762434019716247	0.05642732638893028	2172	1299	AZC7E_48	0.9	sample_10
0.00031466980747392676	5.450382467371128e-06	1768	1083	AZC7E_49	0.9	sample_10
0.0004106404435739928	0.007670688616126234	1948	1209	AZC7E_5	0.9	sample_10
0.0001355799146699772	5.787991015537635e-06	950	668	AZC7E_50	0.9	sample_10
0.0015670843008992361	0.013613572045958828	2402	1382	AZC7E_52	0.9	sample_10
0.0014496903930662096	1.4345021554547863e-05	1473	979	AZC7E_53	0.9	sample_10
0.0572814957854575	0.21673644543988593	2550	1455	AZC7E_54	0.9	sample_10
0.0025106388540086367	2.9122957124357635e-05	1178	782	AZC7E_55	0.9	sample_10
0.0017302483838924627	4.146404890191456e-05	1211	815	AZC7E_56	0.9	sample_10
0.00010170534544591709	0.0019759520163900542	2210	1305	AZC7E_57	0.9	sample_10
0.009509347456519908	0.04388590477044631	2550	1455	AZC7E_58	0.9	sample_10
0.0003265000344446927	1.1528742000116169e-05	1279	876	AZC7E_59	0.9	sample_10
0.0010005367728101718	0.010887944423427377	1679	1060	AZC7E_6	0.9	sample_10
0.004966004862088941	0.025939585262716246	2289	1344	AZC7E_60	0.9	sample_10
0.017731609507431856	0.07269296152180793	2113	1300	AZC7E_61	0.9	sample_10
0.0028726942216877583	0.014662631263936184	2179	1285	AZC7E_62	0.9	sample_10
0.0015632167758998156	0.01768246819423934	2113	1300	AZC7E_64	0.9	sample_10
0.0002787156630538946	0.0052066293166049315	1945	1151	AZC7E_66	0.9	sample_10
0.00026764067298375995	0.0049520866462043935	2675	1511	AZC7E_67	0.9	sample_10
0.03587637608385247	0.13753541100321068	2550	1455	AZC7E_68	0.9	sample_10
0.0016834492215737483	0.02197367234101123	1850	1234	AZC7E_69	0.9	sample_10
0.04194759544329067	0.16119207471577116	2289	1344	AZC7E_70	0.9	sample_10
0.006290596658063976	0.03089536293501526	2402	1382	AZC7E_71	0.9	sample_10
0.0008146773662518813	1.5374469902141323e-05	1206	893	AZC7E_72	0.9	sample_10
0.005135841587760453	0.03299802940817643	2297	1380	AZC7E_73	0.9	sample_10
0.0006877855275820988	0.01058088934615475	2327	1438	AZC7E_74	0.9	sample_10
0.0014122908722526272	0.012689510650622328	1382	898	AZC7E_76	0.9	sample_10
0.0003682678412170006	0.006891071310562643	2179	1285	AZC7E_77	0.9	sample_10
0.031919072517839195	0.12831059084711166	2402	1382	AZC7E_79	0.9	sample_10
0.0017264454863188115	2.1915746997425968e-05	951	650	AZC7E_8	0.9	sample_10
0.0002016934171160297	0.0037656990502924746	1628	1032	AZC7E_80	0.9	sample_10
0.007445791653800374	0.03415683493936287	2289	1344	AZC7E_81	0.9	sample_10
0.0006620087921928109	4.575304615947518e-05	1742	1110	AZC7E_82	0.9	sample_10
0.007028017522864558	0.033486754590513854	2402	1382	AZC7E_84	0.9	sample_10
0.0002522873818499791	0.004244760953175466	2082	1266	AZC7E_85	0.9	sample_10
0.0013768622763577253	0.014295622541222314	2675	1511	AZC7E_86	0.9	sample_10
0.01011841556155935	0.046754564248024294	2172	1299	AZC7E_87	0.9	sample_10
0.003304014227319072	0.020648075611121936	2402	1382	AZC7E_88	0.9	sample_10
0.0362555279579633	0.13866462792027648	2550	1455	AZC7E_89	0.9	sample_10
0.006466825281641293	0.03402674063386815	2113	1300	AZC7E_90	0.9	sample_10
0.005418125744191758	7.0727956651950235e-06	1573	977	AZC7E_91	0.9	sample_10
0.0037951335575707986	9.070876985186465e-06	1551	1026	AZC7E_93	0.9	sample_10
0.001929815355219532	0.0196479158059437	2113	1300	AZC7E_94	0.9	sample_10
0.004168531012234545	7.08696714859435e-05	1441	966	AZC7E_96	0.9	sample_10
0.0002687018257870311	0.004132000772287034	2082	1266	AZC7E_98	0.9	sample_10
0.00010882745327720507	0.0005779032188132268	1948	1209	AZC7E_1	0.8	sample_10
0.024113337978732642	0.0787745229112735	2289	1344	AZC7E_100	0.8	sample_10
0.017587850840274456	0.0625082975963728	1458	964	AZC7E_101	0.8	sample_10
0.049628966620966455	0.1578170534319966	1679	1060	AZC7E_104	0.8	sample_10
0.001506554188075457	0.0	1232	871	AZC7E_106	0.8	sample_10
0.007755487054338694	0.02751623379966619	1948	1209	AZC7E_107	0.8	sample_10
0.00024725983402604874	0.0019502617445999542	1945	1151	AZC7E_108	0.8	sample_10
0.07704267187526492	0.24395132664200586	2550	1455	AZC7E_109	0.8	sample_10
0.0007895156142802218	0.0	1236	837	AZC7E_110	0.8	sample_10
0.0074866623960634805	0.029998545815856228	2550	1455	AZC7E_111	0.8	sample_10
0.09951047187940244	0.25300649721492907	1404	939	AZC7E_113	0.8	sample_10
0.001763530589302319	0.01458982215358409	2172	1299	AZC7E_114	0.8	sample_10
0.0035176678213043144	0.021427842227772505	950	674	AZC7E_115	0.8	sample_10
0.010292823567635757	0.0	1192	849	AZC7E_116	0.8	sample_10
0.001549524290990392	0.013998903658265241	2172	1299	AZC7E_117	0.8	sample_10
0.0029868586235096426	0.01936482144569083	2297	1380	AZC7E_12	0.8	sample_10
0.0126960244310001	0.0	1610	1070	AZC7E_14	0.8	sample_10
0.00013102981565593985	0.0006251758745002691	2428	1361	AZC7E_15	0.8	sample_10
0.00039606348526626174	0.0	1742	1110	AZC7E_16	0.8	sample_10
0.007144818965929763	0.02724212544980756	2402	1382	AZC7E_17	0.8	sample_10
0.008056166531941994	0.0	1551	1026	AZC7E_2	0.8	sample_10
0.0032824018194233247	0.015133215458556974	2402	1382	AZC7E_22	0.8	sample_10
0.07039997014263633	0.21923627419431882	2069	1268	AZC7E_23	0.8	sample_10
0.002004950668903803	0.011391814914808594	2428	1361	AZC7E_24	0.8	sample_10
0.03989423860125105	0.1279277474093147	2289	1344	AZC7E_25	0.8	sample_10
0.009239600064538387	0.0414485569783051	1458	964	AZC7E_26	0.8	sample_10
0.0074163611423547	0.027617919371399065	2675	1511	AZC7E_27	0.8	sample_10
0.0005032123646630349	0.004555549187456325	1747	1117	AZC7E_28	0.8	sample_10
0.0005416824488958086	4.0888354258037594e-07	1035	786	AZC7E_29	0.8	sample_10
0.07809524798015373	0.2471155476499362	2550	1455	AZC7E_3	0.8	sample_10
0.00010677615606598	0.0004605136301270317	2210	1305	AZC7E_30	0.8	sample_10
0.014353995839617493	0.04794985870904583	1679	1060	AZC7E_32	0.8	sample_10
0.0010302266220004392	0.008294535199402205	2428	1361	AZC7E_34	0.8	sample_10
0.0011628143097287952	0.019000985395486517	1109	791	AZC7E_35	0.8	sample_10
0.01183061209867385	0.04171151172405204	2402	1382	AZC7E_36	0.8	sample_10
0.014601225720092469	0.05080436072762193	2289	1344	AZC7E_37	0.8	sample_10
0.0009643927861396655	0.00873580319326032	2550	1455	AZC7E_38	0.8	sample_10
0.04209669931427304	0.13179736954369844	2069	1268	AZC7E_39	0.8	sample_10
0.0182701384275948	0.06197041494793624	2402	1382	AZC7E_4	0.8	sample_10
0.004603805929944052	0.010691239693118056	1238	841	AZC7E_40	0.8	sample_10
0.010183927430511433	0.0	1573	977	AZC7E_42	0.8	sample_10
0.00035496976022908775	0.0028177220439548345	1478	1004	AZC7E_43	0.8	sample_10
0.0011105045206273765	0.009132822111157016	1556	1103	AZC7E_45	0.8	sample_10
0.00030552860564683954	0.0026361051083502187	2179	1285	AZC7E_46	0.8	sample_10
0.012762434019716247	0.04622453474292568	2172	1299	AZC7E_48	0.8	sample_10
0.00031466980747392676	2.852306025555982e-07	1768	1083	AZC7E_49	0.8	sample_10
0.0004106404435739928	0.0035768668877655305	1948	1209	AZC7E_5	0.8	sample_10
0.0001355799146699772	0.0	950	668	AZC7E_50	0.8	sample_10
0.0015670843008992361	0.010309891415626092	2402	1382	AZC7E_52	0.8	sample_10
0.0014496903930662096	0.0	1473	979	AZC7E_53	0.8	sample_10
0.0572814957854575	0.18255931049827243	2550	1455	AZC7E_54	0.8	sample_10
0.0025106388540086367	0.0	1178	782	AZC7E_55	0.8	sample_10
0.0017302483838924627	0.0	1211	815	AZC7E_56	0.8	sample_10
0.00010170534544591709	0.0004617554989970299	2210	1305	AZC7E_57	0.8	sample_10
0.009509347456519908	0.03635078985958015	2550	1455	AZC7E_58	0.8	sample_10
0.0003265000344446927	0.0	1279	876	AZC7E_59	0.8	sample_10
0.0010005367728101718	0.008183483855936034	1679	1060	AZC7E_6	0.8	sample_10
0.004966004862088941	0.021032458936832334	2289	1344	AZC7E_60	0.8	sample_10
0.017731609507431856	0.06158422942679026	2113	1300	AZC7E_61	0.8	sample_10
0.0028726942216877583	0.01260240968706949	2179	1285	AZC7E_62	0.8	sample_10
0.0015632167758998156	0.01415922212200704	2113	1300	AZC7E_64	0.8	sample_10
0.0002787156630538946	0.0024103073684192395	1945	1151	AZC7E_66	0.8	sample_10
0.00026764067298375995	0.002410452203694637	2675	1511	AZC7E_67	0.8	sample_10
0.03587637608385247	0.11596451741732704	2550	1455	AZC7E_68	0.8	sample_10
0.0016834492215737483	0.015248470508745615	1850	1234	AZC7E_69	0.8	sample_10
0.04194759544329067	0.13503012280450544	2289	1344	AZC7E_70	0.8	sample_10
0.006290596658063976	0.024725458688852817	2402	1382	AZC7E_71	0.8	sample_10
0.0008146773662518813	0.0	1206	893	AZC7E_72	0.8	sample_10
0.005135841587760453	0.02573006048292477	2297	1380	AZC7E_73	0.8	sample_10
0.0006877855275820988	0.006229604131222513	2327	1438	AZC7E_74	0.8	sample_10
0.0014122908722526272	0.009591707215191298	1382	898	AZC7E_76	0.8	sample_10
0.0003682678412170006	0.003270608842356066	2179	1285	AZC7E_77	0.8	sample_10
0.031919072517839195	0.10440303326115949	2402	1382	AZC7E_79	0.8	sample_10
0.0017264454863188115	0.0	951	650	AZC7E_8	0.8	sample_10
0.0002016934171160297	0.001474454821247042	1628	1032	AZC7E_80	0.8	sample_10
0.007445791653800374	0.02844042128120069	2289	1344	AZC7E_81	0.8	sample_10
0.0006620087921928109	0.0	1742	1110	AZC7E_82	0.8	sample_10
0.007028017522864558	0.026849368550462757	2402	1382	AZC7E_84	0.8	sample_10
0.0002522873818499791	0.001882004923597815	2082	1266	AZC7E_85	0.8	sample_10
0.0013768622763577253	0.01015681788819947	2675	1511	AZC7E_86	0.8	sample_10
0.01011841556155935	0.038320000610782744	2172	1299	AZC7E_87	0.8	sample_10
0.003304014227319072	0.01558222954922748	2402	1382	AZC7E_88	0.8	sample_10
0.0362555279579633	0.11717004498800462	2550	1455	AZC7E_89	0.8	sample_10
0.006466825281641293	0.028075064434963402	2113	1300	AZC7E_90	0.8	sample_10
0.005418125744191758	0.0	1573	977	AZC7E_91	0.8	sample_10
0.0037951335575707986	0.0	1551	1026	AZC7E_93	0.8	sample_10
0.001929815355219532	0.015525953075953017	2113	1300	AZC7E_94	0.8	sample_10
0.004168531012234545	0.0	1441	966	AZC7E_96	0.8	sample_10
0.0002687018257870311	0.002395418066887247	2082	1266	AZC7E_98	0.8	sample_10
0.00010882745327720507	0.0007682984563656672	1948	1209	AZC7E_1	0.7000000000000001	sample_10
0.024113337978732642	0.08285454517830156	2289	1344	AZC7E_100	0.7000000000000001	sample_10
0.017587850840274456	0.06910465018745823	1458	964	AZC7E_101	0.7000000000000001	sample_10
0.049628966620966455	0.1500424805906047	1679	1060	AZC7E_104	0.7000000000000001	sample_10
0.001506554188075457	4.88808817809919e-13	1232	871	AZC7E_106	0.7000000000000001	sample_10
0.007755487054338694	0.03256461647238305	1948	1209	AZC7E_107	0.7000000000000001	sample_10
0.00024725983402604874	0.003718423837742613	1945	1151	AZC7E_108	0.7000000000000001	sample_10
0.07704267187526492	0.21290663106527055	2550	1455	AZC7E_109	0.7000000000000001	sample_10
0.0007895156142802218	1.5004142518804435e-13	1236	837	AZC7E_110	0.7000000000000001	sample_10
0.0074866623960634805	0.04043082567726476	2550	1455	AZC7E_111	0.7000000000000001	sample_10
0.09951047187940244	0.1679177512942765	1404	939	AZC7E_113	0.7000000000000001	sample_10
0.001763530589302319	0.02622389210100345	2172	1299	AZC7E_114	0.7000000000000001	sample_10
0.0035176678213043144	0.033332124560996504	950	674	AZC7E_115	0.7000000000000001	sample_10
0.010292823567635757	0.0	1192	849	AZC7E_116	0.7000000000000001	sample_10
0.001549524290990392	0.023303663360137936	2172	1299	AZC7E_117	0.7000000000000001	sample_10
0.0029868586235096426	0.03360109178753388	2297	1380	AZC7E_12	0.7000000000000001	sample_10
0.0126960244310001	0.0	1610	1070	AZC7E_14	0.7000000000000001	sample_10
0.00013102981565593985	0.0007210375564472848	2428	1361	AZC7E_15	0.7000000000000001	sample_10
0.00039606348526626174	9.23152052741126e-13	1742	1110	AZC7E_16	0.7000000000000001	sample_10
0.007144818965929763	0.031578599579126926	2402	1382	AZC7E_17	0.7000000000000001	sample_10
0.008056166531941994	0.0	1551	1026	AZC7E_2	0.7000000000000001	sample_10
0.0032824018194233247	0.025167687962281804	2402	1382	AZC7E_22	0.7000000000000001	sample_10
0.07039997014263633	0.18622084264748687	2069	1268	AZC7E_23	0.7000000000000001	sample_10
0.002004950668903803	0.017837466029052312	2428	1361	AZC7E_24	0.7000000000000001	sample_10
0.03989423860125105	0.1284634428465302	2289	1344	AZC7E_25	0.7000000000000001	sample_10
0.009239600064538387	0.05524630472136383	1458	964	AZC7E_26	0.7000000000000001	sample_10
0.0074163611423547	0.030266778535146244	2675	1511	AZC7E_27	0.7000000000000001	sample_10
0.0005032123646630349	0.00756793011688904	1747	1117	AZC7E_28	0.7000000000000001	sample_10
0.0005416824488958086	2.3890091960732033e-12	1035	786	AZC7E_29	0.7000000000000001	sample_10
0.07809524798015373	0.21545262002434426	2550	1455	AZC7E_3	0.7000000000000001	sample_10
0.00010677615606598	0.0006153008597245831	2210	1305	AZC7E_30	0.7000000000000001	sample_10
0.014353995839617493	0.05015304714652848	1679	1060	AZC7E_32	0.7000000000000001	sample_10
0.0010302266220004392	0.015493679396248971	2428	1361	AZC7E_34	0.7000000000000001	sample_10
0.0011628143097287952	0.03497891320647923	1109	791	AZC7E_35	0.7000000000000001	sample_10
0.01183061209867385	0.04247398319915665	2402	1382	AZC7E_36	0.7000000000000001	sample_10
0.014601225720092469	0.05734423562756101	2289	1344	AZC7E_37	0.7000000000000001	sample_10
0.0009643927861396655	0.01449139975466415	2550	1455	AZC7E_38	0.7000000000000001	sample_10
0.04209669931427304	0.12234278339273079	2069	1268	AZC7E_39	0.7000000000000001	sample_10
0.0182701384275948	0.060011453401609426	2402	1382	AZC7E_4	0.7000000000000001	sample_10
0.004603805929944052	0.015344448021326526	1238	841	AZC7E_40	0.7000000000000001	sample_10
0.010183927430511433	0.0	1573	977	AZC7E_42	0.7000000000000001	sample_10
0.00035496976022908775	0.005338474422457888	1478	1004	AZC7E_43	0.7000000000000001	sample_10
0.0011105045206273765	0.017224901439841143	1556	1103	AZC7E_45	0.7000000000000001	sample_10
0.00030552860564683954	0.003847945938043703	2179	1285	AZC7E_46	0.7000000000000001	sample_10
0.012762434019716247	0.05122574064538579	2172	1299	AZC7E_48	0.7000000000000001	sample_10
0.00031466980747392676	2.491792263978348e-12	1768	1083	AZC7E_49	0.7000000000000001	sample_10
0.0004106404435739928	0.006066684266585561	1948	1209	AZC7E_5	0.7000000000000001	sample_10
0.0001355799146699772	1.3238880494741375e-12	950	668	AZC7E_50	0.7000000000000001	sample_10
0.0015670843008992361	0.02146378676645574	2402	1382	AZC7E_52	0.7000000000000001	sample_10
0.0014496903930662096	1.3372730101012818e-12	1473	979	AZC7E_53	0.7000000000000001	sample_10
