gene,noFMT_1_colon
2-1_GL0002962,1
HF-S_4_GL0011835,1
gene_4467143,1
13_GL0092144,1
gene_1235347,1
NZ_KB822472.1_cds_WP_004054472.1_1196,1
gene_293498,1
gene_3457988,1
S-Fe10_GL0076140,1
gene_2736327,1
S-Fe10_GL0143751,1
NZ_RAYY01000074.1_cds_WP_120425218.1_4741,1
S-Fe10_GL0002205,1
MC-0-3_GL0103593,1
gene_3014711,1
NZ_RAYH01000018.1_cds_WP_032505312.1_2150,1
NZ_RAYH01000007.1_cds_WP_002517108.1_1248,1
AF73-05_6_GL0071714,1
gene_4104748,1
4-1_GL0078107,1
OB-1_13_GL0013555,1
2-1_GL0035753,1
NZ_QZFS01000001.1_cds_2420,1
gene_3389902,1
gene_3093923,1
Food_11_GL0295561,1
gene_110948,1
Group2-8A_GL0100086,1
Food_11_GL0185573,1
1A-dyr1-07_GL0045912,1
gene_3431328,1
OB-1_3_GL0157280,1
gene_2405351,1
NZ_AUGK01000007.1_cds_WP_084636306.1_1372,1
5-1_GL0089555,1
gene_3274385,1
gene_207921,1
gene_919455,1
2-3_GL0032018,1
G1-1A_GL0060981,1
NZ_RAZK01000088.1_cds_WP_120486205.1_6664,1
NZ_RAZD01000020.1_cds_WP_120421149.1_1306,1
gene_1287011,1
gene_2957275,1
HF-F_1_GL0127957,1
gene_3905536,1
S-Fe7_GL0108704,1
gene_486627,1
S-Fe10_GL0132012,1
1-1_GL0022754,1
gene_1299138,1
3A-dyr30-06_GL0017321,1
gene_611233,1
gene_367186,1
26_GL0011313,1
G1-5A_GL0161582,1
G1-1A_GL0106071,1
gene_2142225,1
MC-6-2_GL0072140,1
gene_2663313,1
gene_663641,1
MC-0-3_GL0014568,1
gene_4396691,1
3-7_GL0081125,1
G1-1A_GL0062761,1
MC-6-1_GL0035490,1
gene_3750806,1
2-3_GL0060078,1
MC-6-1_GL0027219,1
3-5_GL0090247,1
gene_3956642,1
gene_996189,1
gene_1346955,1
1A-dyr1-07_GL0010686,1
gene_4267130,1
31_GL0019208,1
gene_3796472,1
DSM22607_4_GL0036980,1
HF-F_12_GL0001576,1
Food_11_GL0328885,1
MH-6-4_GL0114935,1
37_GL0031090,1
11_GL0114215,1
NZ_RAYW01000014.1_cds_WP_121699133.1_297,1
11_GL0136876,1
6-7_GL0090277,1
gene_3917898,1
gene_3553036,1
gene_3696134,1
gene_3337626,1
Food_14_GL0121606,1
gene_2902865,1
MC-6-2_GL0178726,1
gene_1005795,1
gene_1336828,1
Chow_5_GL0110172,1
gene_3132120,1
MC-6-5_GL0019766,1
gene_4026803,1
gene_663949,1
gene_4073259,1
G1-2A_GL0110693,1
gene_971146,1
16_GL0022648,1
11_GL0083511,1
gene_155958,1
10_GL0001388,1
gene_4477663,1
gene_1947601,1
Chow_6_GL0268275,1
7_GL0070052,1
NZ_RAYW01000005.1_cds_WP_121698252.1_2117,1
S-Fe15_GL0060792,1
Food_13_GL0170652,1
S-Fe14_GL0099822,1
NZ_RAYW01000029.1_cds_WP_121699890.1_1302,1
S-Fe8_GL0023764,1
gene_3355533,1
gene_803967,1
Food_10_GL0128339,1
ERR1212009_Scaf5_243,1
gene_975642,1
NZ_RAZK01000035.1_cds_WP_120484737.1_3888,1
HF-S_11_GL0260851,1
AF73-05_14_GL0038400,1
S-Fe10_GL0165125,1
G1-6A_GL0059854,1
NZ_CP021421.1_cds_WP_068962084.1_1764,1
NZ_RAZG01000007.1_cds_WP_120406845.1_4572,1
Food_9_GL0337408,1
MC-0-3_GL0013116,1
gene_1758870,1
MC-6-4_GL0102673,1
gene_2946836,1
MH-6-1_GL0033160,1
6-5_GL0123914,1
gene_2774064,1
Group2-5A_GL0050822,1
Food_5_GL0239377,1
Group2-4A_GL0085357,1
gene_4041052,1
G1-7A_GL0025134,1
39_GL0001208,1
NZ_RAYH01000022.1_cds_WP_002515151.1_2372,1
1-6_GL0002137,1
NZ_RAZK01000010.1_cds_WP_120482306.1_7092,1
gene_3828107,1
53_GL0005791,1
NZ_RAYH01000020.1_cds_WP_002519341.1_2332,1
Chow_4_GL0355468,1
MC-6-5_GL0133215,1
gene_3197228,1
Group2-1A_GL0019765,1
Food_14_GL0269746,1
gene_2959588,1
MC-6-1_GL0036095,1
gene_3124386,1
Chow_8_GL0307493,1
Chow_7_GL0188592,1
MC-0-1_GL0026189,1
S-Fe5_GL0018959,1
MH-0-5_GL0027818,1
gene_1151729,1
gene_449500,1
gene_440730,1
gene_4205111,1
gene_3855276,1
NZ_RAYW01000006.1_cds_WP_121698342.1_2259,1
Food_7_GL0330696,1
36_GL0030091,1
G1-1A_GL0024857,1
NZ_RAYH01000006.1_cds_WP_002515089.1_1102,1
Chow_1_GL0209644,1
G1-1A_GL0070897,1
NZ_RAYH01000003.1_cds_WP_002519053.1_406,1
7-4_GL0071613,1
NZ_NHMR02000002.1_cds_WP_065523493.1_1174,1
gene_826466,1
HF-F_13_GL0361391,1
gene_125242,1
gene_712168,1
S-Fe9_GL0078238,1
NZ_KB822465.1_cds_WP_004079588.1_4262,1
ERR1211992_Scaf8_820,1
gene_2186857,1
gene_2939372,1
gene_1200799,1
gene_4496885,1
S-Fe10_GL0117829,1
AF73-05_14_GL0273293,1
8-6_GL0071389,1
DSM22607_6_GL0084921,1
gene_4219189,1
G1-1A_GL0010980,1
gene_3143729,1
NZ_RAYW01000022.1_cds_WP_121699633.1_1028,1
MC-0-1_GL0102676,1
gene_832555,1
gene_3392831,1
MH-0-5_GL0030959,1
MH-6-5_GL0176816,1
S-Fe20_GL0021521,1
gene_3726711,1
NZ_RAYR01000036.1_cds_WP_120413729.1_2298,1
7-3_GL0097859,1
gene_1619074,1
AF73-05_7_GL0264498,1
2-1_GL0026056,1
gene_4458210,1
2A-dyr14-06_GL0015525,1
Food_9_GL0080833,1
gene_3238551,1
20_GL0001199,1
2-4_GL0110504,1
Group2-6A_GL0087637,1
gene_3501336,1
gene_1965640,1
11_GL0046691,1
1-2_GL0079586,1
Food_7_GL0180804,1
AF73-05_10_GL0378387,1
HF-S_11_GL0209810,1
gene_2682232,1
gene_790425,1
21_GL0041688,1
gene_3636640,1
gene_1315441,1
Chow_1_GL0155376,1
gene_111552,1
HF-F_1_GL0176518,1
OB-1_4_GL0199878,1
7-8_GL0134308,1
gene_1672123,1
Chow_3_GL0033119,1
gene_518846,1
gene_3270899,1
gene_4272797,1
MC-6-1_GL0039594,1
gene_262381,1
G1-1A_GL0033841,1
26_GL0124629,1
HF-S_7_GL0125005,1
gene_4493229,1
Chow_7_GL0231596,1
HF-S_10_GL0258419,1
S-Fe10_GL0047174,1
G1-8A_GL0120964,1
MH-6-5_GL0091570,1
35_GL0093634,1
gene_2465906,1
gene_3731582,1
7-3_GL0001213,1
Chow_1_GL0056664,1
gene_1630987,1
Food_11_GL0002965,1
G1-1A_GL0010958,1
10_GL0085890,1
MC-6-3_GL0108200,1
Food_14_GL0138221,1
G1-1A_GL0116471,1
HF-F_3_GL0190430,1
G1-1A_GL0057425,1
AF73-05_6_GL0020871,1
gene_2342656,1
gene_2516461,1
1-1_GL0089333,1
G1-1A_GL0001433,1
gene_785177,1
Chow_1_GL0154187,1
HF-F_1_GL0023790,1
gene_4284316,1
Chow_7_GL0059880,1
6-6_GL0111482,1
HF-F_1_GL0236712,1
G1-1A_GL0075943,1
DSM22607_6_GL0147017,1
gene_4383390,1
gene_442542,1
NZ_RAYH01000005.1_cds_WP_002516393.1_856,1
gene_3453271,1
gene_4545358,1
NZ_CP021421.1_cds_WP_068960049.1_350,1
Food_5_GL0013039,1
S-Fe9_GL0255311,1
MC-0-1_GL0047452,1
2B-dyr23-07_GL0052698,1
gene_4557922,1
1A-dyr2-07_GL0075703,1
Chow_4_GL0120609,1
NZ_KE159646.1_cds_WP_031324835.1_516,1
AF73-05_4_GL0123522,1
G1-1A_GL0034766,1
gene_3165728,1
S-Fe3_GL0234503,1
NZ_CP021421.1_cds_WP_068960533.1_2458,1
15_GL0117808,1
gene_4330997,1
gene_4131334,1
S-Fe7_GL0300099,1
gene_3002339,1
Food_14_GL0067669,1
G1-7A_GL0122674,1
gene_1498944,1
gene_3330648,1
gene_3039885,1
gene_4301506,1
G1-1A_GL0106082,1
gene_1019219,1
gene_718732,1
NZ_CP021421.1_cds_WP_068961124.1_1726,1
11_GL0092675,1
NZ_RAYH01000003.1_cds_WP_002515607.1_447,1
gene_4050080,1
gene_3919463,1
AF73-05_6_GL0078995,1
8-3_GL0063943,1
gene_582827,1
Food_10_GL0266651,1
Chow_1_GL0225872,1
NZ_RAZK01000005.1_cds_WP_120481504.1_4934,1
NZ_QIBY01000014.1_cds_WP_123185927.1_1523,1
gene_2710651,1
gene_3421399,1
AF73-05_2_GL0090981,1
S-Fe11_GL0142780,1
gene_4551796,1
G1-1A_GL0113947,1
gene_457023,1
3-5_GL0109808,1
gene_3510600,1
gene_860511,1
Chow_6_GL0133751,1
OB-1_3_GL0321962,1
Chow_5_GL0317822,1
Food_9_GL0363501,1
G1-1A_GL0045797,1
gene_4560857,1
S-Fe10_GL0121044,1
1-1_GL0093623,1
NZ_CP021421.1_cds_WP_068961517.1_1274,1
NZ_QIBY01000001.1_cds_WP_123184822.1_181,1
2-4_GL0115996,1
3-1_GL0002564,1
gene_3080896,1
7-6_GL0018670,1
1-6_GL0034046,1
Food_10_GL0240925,1
S-Fe20_GL0065955,1
gene_1488185,1
Group2-5A_GL0022354,1
gene_1466882,1
Group2-5A_GL0077754,1
HF-F_13_GL0155573,1
gene_981459,1
17_GL0021466,1
5-2_GL0005818,1
gene_857257,1
gene_1903352,1
MC-0-3_GL0039789,1
gene_3597492,1
gene_2223892,1
7-1_GL0011135,1
Chow_3_GL0292540,1
gene_952988,1
gene_4028139,1
gene_2908450,1
NZ_RAYH01000011.1_cds_WP_002514175.1_1661,1
gene_2644961,1
Chow_1_GL0284154,1
gene_438118,1
gene_4527140,1
Chow_2_GL0175608,1
NZ_QZFS01000146.1_cds_WP_129184292.1_1341,1
S-Fe10_GL0144665,1
HF-F_1_GL0148098,1
gene_3911286,1
NZ_RAZA01000005.1_cds_WP_120477801.1_3719,1
Group2-8A_GL0105708,1
52_GL0117772,1
NZ_RAZK01000088.1_cds_WP_120486217.1_6677,1
MC-6-1_GL0094440,1
MC-6-4_GL0100630,1
2-4_GL0075849,1
16_GL0020197,1
Group2-3A_GL0125703,1
MH-0-3_GL0064939,1
6-1_GL0065404,1
S-Fe9_GL0288676,1
Food_10_GL0081897,1
S-Fe2_GL0199264,1
MH-6-1_GL0016312,1
gene_3165227,1
S-Fe10_GL0096928,1
6-2_GL0059389,1
gene_2025098,1
gene_3162650,1
Food_12_GL0097926,1
S-Fe12_GL0117311,1
gene_758475,1
Chow_1_GL0246551,1
MC-6-1_GL0085002,1
gene_3424450,1
1A-dyr2-07_GL0067883,1
gene_3611867,1
Food_10_GL0016970,1
gene_4421886,1
gene_4539737,1
NZ_KB822476.1_cds_WP_004056091.1_1803,1
gene_3672434,1
7-1_GL0016527,1
HF-F_1_GL0186712,1
gene_1590842,1
Chow_2_GL0076291,1
3-1_GL0025940,1
Chow_5_GL0231602,1
gene_1715289,1
gene_3527922,1
gene_4547639,1
gene_4553102,1
gene_4193248,1
6-5_GL0004953,1
gene_3315623,1
gene_486638,1
gene_3942910,1
NZ_CP021421.1_cds_WP_088294757.1_260,1
gene_3082204,1
S-Fe10_GL0170151,1
NZ_CP021421.1_cds_WP_068961674.1_1093,1
S-Fe11_GL0113092,1
7-8_GL0147890,1
gene_2539535,1
gene_1284961,1
NZ_RAZK01000012.1_cds_WP_120482784.1_525,1
2-1_GL0080675,1
gene_218667,1
gene_2712349,1
23_GL0056333,1
gene_4078807,1
gene_4634197,1
gene_4604228,1
gene_3571567,1
gene_4174996,1
MH-0-4_GL0027683,1
gene_4155268,1
NZ_CP021421.1_cds_WP_068961148.1_1699,1
gene_2237479,1
1-2_GL0090376,1
gene_3951611,1
Food_9_GL0143921,1
gene_601079,1
gene_4393773,1
27_GL0045555,1
gene_1040511,1
NZ_RAYH01000005.1_cds_WP_002522259.1_961,1
1A-dyr4-07_GL0083413,1
DSM22607_9_GL0224572,1
S-Fe10_GL0173555,1
gene_4554772,1
gene_2979234,1
G1-1A_GL0024783,1
20_GL0070911,1
10_GL0053034,1
gene_1867758,1
AF73-05_14_GL0202610,1
gene_1989775,1
NZ_RAYH01000003.1_cds_WP_002519080.1_350,1
Group2-3A_GL0028759,1
AF73-05_14_GL0158078,1
OB-1_5_GL0368321,1
OB-1_4_GL0135507,1
gene_3683489,1
2A-dyr16-06_GL0017924,1
gene_313542,1
4-3_GL0005587,1
HF-F_7_GL0071148,1
Chow_6_GL0136344,1
gene_2990714,1
MC-0-1_GL0078742,1
NZ_RAYN01000005.1_cds_WP_120378629.1_2933,1
gene_4632837,1
S-Fe6_GL0073657,1
MC-0-3_GL0013015,1
gene_1235999,1
gene_932559,1
G1-1A_GL0100177,1
HF-F_7_GL0177662,1
2-4_GL0105621,1
gene_4066471,1
2-4_GL0029023,1
gene_1369180,1
gene_78328,1
NZ_RAYW01000028.1_cds_WP_121699824.1_1218,1
gene_3725892,1
G1-1A_GL0079678,1
NZ_KE159646.1_cds_WP_016309659.1_1405,1
MH-0-5_GL0094503,1
gene_3741661,1
AF73-05_2_GL0319180,1
NZ_KB822489.1_cds_WP_040469636.1_3285,1
gene_4001103,1
1A-dyr4-07_GL0023291,1
gene_1705141,1
gene_1569663,1
gene_3396051,1
NZ_RAYW01000004.1_cds_WP_121698214.1_1969,1
2-2_GL0044881,1
gene_1367533,1
42_GL0051813,1
gene_1386764,1
gene_4184352,1
gene_11347,1
NZ_RAYW01000001.1_cds_WP_121697918.1_910,1
G1-1A_GL0070537,1
OB-1_4_GL0285919,1
gene_661466,1
gene_2404905,1
Group2-7A_GL0081331,1
HF-F_13_GL0414334,1
gene_3244846,1
MC-6-2_GL0094205,1
NZ_RAZE01000027.1_cds_WP_120400562.1_2082,1
DSM22607_4_GL0236963,1
27_GL0087840,1
S-Fe9_GL0091640,1
gene_2396864,1
NZ_CP021421.1_cds_WP_084274102.1_1378,1
2_GL0149948,1
NZ_RAYT01000035.1_cds_WP_120467665.1_1781,1
HF-F_1_GL0122485,1
gene_1057773,1
gene_1045631,1
gene_1200299,1
gene_2548709,1
gene_1706108,1
gene_178894,1
8-5_GL0036974,1
gene_3709340,1
4-1_GL0054945,1
AF73-05_11_GL0081271,1
NZ_RAZK01000003.1_cds_WP_120481139.1_3469,1
DSM22607_13_GL0113894,1
gene_3943471,1
G1-1A_GL0063029,1
1-3_GL0048550,1
10_GL0085886,1
gene_1450305,1
11_GL0073676,1
4-6_GL0023302,1
gene_3490950,1
gene_4502393,1
NZ_RAYH01000019.1_cds_WP_002518377.1_2198,1
NZ_RAYH01000003.1_cds_WP_002516580.1_634,1
OB-1_4_GL0325682,1
S-Fe10_GL0041183,1
NZ_CP021421.1_cds_WP_068960758.1_2164,1
gene_1374481,1
gene_275758,1
31_GL0065078,1
Chow_4_GL0056618,1
gene_2407205,1
Chow_3_GL0275082,1
G1-1A_GL0019020,1
Group2-8A_GL0221359,1
NZ_RAYH01000014.1_cds_WP_015011717.1_1839,1
gene_1281742,1
Chow_2_GL0193204,1
gene_2881793,1
3-1_GL0014030,1
NZ_RAYH01000022.1_cds_WP_002519208.1_2381,1
AF73-05_14_GL0014083,1
MH-6-2_GL0086511,1
gene_4335062,1
AF73-05_14_GL0349577,1
gene_491037,1
MC-6-1_GL0037788,1
MC-6-1_GL0056899,1
gene_3174987,1
MH-6-3_GL0000162,1
gene_2130585,1
NZ_RAYX01000004.1_cds_WP_120376383.1_1320,1
gene_3048706,1
Food_5_GL0101641,1
S-Fe10_GL0025888,1
20_GL0146156,1
MC-0-1_GL0020536,1
gene_3595957,1
gene_1898759,1
MC-6-2_GL0113578,1
gene_4423648,1
gene_3260495,1
gene_2128560,1
4-8_GL0047879,1
MC-6-1_GL0090006,1
S-Fe10_GL0177816,1
4-5_GL0076509,1
OB-1_7_GL0006312,1
gene_449480,1
gene_3118355,1
gene_2967486,1
NZ_CP021421.1_cds_WP_068961573.1_1213,1
47_GL0103432,1
G1-1A_GL0111261,1
gene_1556436,1
NZ_RAYH01000022.1_cds_WP_120363186.1_2374,1
gene_3598954,1
S-Fe10_GL0099409,1
5_GL0141474,1
45_GL0018464,1
MH-6-5_GL0068041,1
4-1_GL0008776,1
gene_1102399,1
S-Fe2_GL0178739,1
gene_1111696,1
ERR1211992_Scaf17_1542,1
31_GL0036340,1
DSM22607_8_GL0403648,1
ERR1211992_Scaf16_1510,1
gene_2999302,1
gene_3663548,1
gene_4022255,1
gene_627313,1
6_GL0021589,1
gene_2043788,1
Chow_4_GL0249826,1
gene_1107992,1
S-Fe20_GL0017827,1
Group2-5A_GL0072580,1
1-2_GL0007320,1
gene_808226,1
gene_3908926,1
3-5_GL0005497,1
HF-F_13_GL0156690,1
NZ_RAZE01000038.1_cds_2699,1
gene_3496676,1
S-Fe1_GL0131102,1
S-Fe12_GL0086541,1
Chow_3_GL0283951,1
gene_4103485,1
Chow_1_GL0233788,1
1_GL0058625,1
gene_1856362,1
gene_2997680,1
gene_1805321,1
gene_608710,1
gene_2098757,1
S-Fe8_GL0034744,1
gene_3946011,1
4-5_GL0025052,1
gene_4431016,1
AF73-05_1_GL0080635,1
gene_4265793,1
MC-0-1_GL0042102,1
gene_2427015,1
24_GL0105458,1
4-3_GL0074577,1
gene_1438880,1
3-6_GL0058325,1
33_GL0004203,1
Chow_2_GL0243721,1
gene_2711949,1
MH-6-2_GL0018614,1
S-Fe6_GL0040726,1
G1-6A_GL0087244,1
HF-S_2_GL0200486,1
S-Fe10_GL0050324,1
42_GL0024290,1
gene_709865,1
gene_3575374,1
gene_677495,1
Chow_1_GL0113473,1
gene_2383331,1
1-1_GL0127321,1
16_GL0070041,1
Food_1_GL0054064,1
OB-1_13_GL0009150,1
S-Fe1_GL0164236,1
gene_4140705,1
2-1_GL0031991,1
8_GL0101571,1
MC-0-1_GL0039410,1
MC-6-1_GL0059830,1
HF-F_13_GL0370004,1
gene_4494633,1
Food_10_GL0101069,1
G1-1A_GL0106096,1
MH-6-5_GL0116768,1
gene_3498983,1
gene_661448,1
gene_3522858,1
gene_2659396,1
G1-1A_GL0002666,1
S-Fe20_GL0044658,1
S-Fe9_GL0157984,1
gene_1254074,1
NZ_RAYH01000003.1_cds_WP_002515604.1_515,1
1-1_GL0119339,1
gene_4403697,1
DSM22607_7_GL0177645,1
6-4_GL0109985,1
S-Fe1_GL0161315,1
S-Fe11_GL0091747,1
gene_3031432,1
Chow_2_GL0083991,1
Food_5_GL0088662,1
gene_3043652,1
gene_3705972,1
G1-1A_GL0053382,1
S-Fe16_GL0107616,1
NZ_RAYH01000005.1_cds_WP_120363007.1_842,1
NZ_RAZD01000004.1_cds_WP_120417978.1_2745,1
NZ_KB822475.1_cds_1634,1
G1-4A_GL0048700,1
1_GL0054170,1
gene_291270,1
6-4_GL0078380,1
gene_2369198,1
gene_2486527,1
MC-6-2_GL0058926,1
Food_10_GL0100510,1
2-4_GL0054593,1
Chow_4_GL0201587,1
OB-1_5_GL0136777,1
MC-0-1_GL0069451,1
gene_2189474,1
Food_9_GL0326155,1
NZ_KB822500.1_cds_WP_004065125.1_4833,1
7-7_GL0007070,1
gene_3291333,1
gene_1752196,1
S-Fe12_GL0149065,1
AF73-05_13_GL0143797,1
NZ_CP021421.1_cds_WP_068960439.1_2564,1
gene_1026523,1
11_GL0027237,1
S-Fe20_GL0190173,1
Food_7_GL0412046,1
HF-S_14_GL0252782,1
NZ_RAYY01000008.1_cds_WP_120421282.1_5216,1
gene_3826550,1
8-6_GL0032190,1
gene_4606567,1
gene_4316114,1
gene_3663778,1
MC-0-1_GL0026996,1
1-5_GL0037600,1
1A-dyr4-07_GL0057812,1
gene_2868422,1
NZ_CP021421.1_cds_WP_068960652.1_2313,1
MC-0-1_GL0038152,1
Chow_6_GL0083571,1
Chow_1_GL0113877,1
S-Fe11_GL0051149,1
gene_2484335,1
6-8_GL0080859,1
6-3_GL0093802,1
10_GL0089230,1
10_GL0018930,1
8-1_GL0026913,1
AF73-05_4_GL0436884,1
Group2-3A_GL0161521,1
NZ_RAYH01000010.1_cds_WP_015011785.1_1589,1
7-1_GL0045095,1
gene_3449475,1
gene_3997044,1
HF-F_1_GL0079735,1
NZ_RAYX01000011.1_cds_WP_120376606.1_136,1
gene_1755303,1
Food_1_GL0201704,1
Food_9_GL0192125,1
gene_3341499,1
HF-S_2_GL0076990,1
NZ_RAZA01000016.1_cds_WP_120479098.1_764,1
1A-dyr4-07_GL0011665,1
G1-4A_GL0027931,1
NZ_RAZH01000006.1_cds_WP_120392623.1_2635,1
11_GL0048212,1
gene_1885041,1
G1-1A_GL0107428,1
AF73-05_14_GL0328563,1
gene_3007707,1
HF-F_1_GL0103263,1
gene_3424401,1
gene_550146,1
4-1_GL0045952,1
Food_3_GL0127559,1
2-4_GL0053935,1
1A-dyr1-07_GL0034326,1
8-2_GL0038717,1
gene_350160,1
NZ_CP021421.1_cds_WP_068959773.1_709,1
gene_3054024,1
gene_4491921,1
S-Fe3_GL0042314,1
S-Fe10_GL0005287,1
gene_1919084,1
6-5_GL0008975,1
gene_3985070,1
4-1_GL0063556,1
AF73-05_5_GL0075299,1
1_GL0103654,1
3-4_GL0024034,1
6-7_GL0033002,1
1-1_GL0036879,1
gene_671372,1
MH-0-3_GL0088038,1
G1-1A_GL0101221,1
26_GL0107620,1
gene_4396040,1
gene_2122298,1
AF73-05_1_GL0005543,1
ERR1211992_Scaf2_176,1
NZ_RAYH01000014.1_cds_WP_002516024.1_1840,1
gene_4371861,1
HF-F_1_GL0251937,1
1A-dyr4-07_GL0092893,1
MH-6-2_GL0069965,1
NZ_RAYH01000010.1_cds_WP_002516345.1_1555,1
AF73-05_10_GL0043932,1
gene_3549095,1
2-4_GL0081082,1
gene_2870397,1
gene_2406985,1
NZ_KE159646.1_cds_WP_016309164.1_907,1
gene_3262067,1
gene_2974452,1
S-Fe3_GL0145187,1
gene_2347896,1
gene_1396086,1
gene_4365083,1
AF73-05_7_GL0305431,1
16_GL0088841,1
18_GL0104742,1
gene_4000998,1
gene_851698,1
gene_2921315,1
48_GL0088555,1
gene_2778709,1
gene_1456027,1
gene_3154834,1
DSM22607_10_GL0238077,1
4-7_GL0147272,1
S-Fe9_GL0140556,1
HF-F_13_GL0280781,1
S-Fe20_GL0025077,1
S-Fe10_GL0139196,1
G1-1A_GL0059829,1
gene_3774677,1
gene_3564474,1
gene_3919577,1
Food_7_GL0181198,1
gene_2464781,1
gene_1867757,1
7-4_GL0022449,1
S-Fe12_GL0184330,1
NZ_RAZH01000003.1_cds_WP_120391869.1_1878,1
DSM22607_11_GL0019163,1
gene_1581619,1
Food_14_GL0107233,1
gene_1715410,1
S-Fe5_GL0081245,1
gene_1746041,1
Food_14_GL0067668,1
G1-1A_GL0101207,1
G1-1A_GL0113993,1
41_GL0047804,1
S-Fe20_GL0014667,1
gene_1391741,1
10_GL0015170,1
20_GL0072334,1
gene_187584,1
3-1_GL0075134,1
28_GL0001933,1
gene_4627598,1
gene_3618999,1
MC-6-1_GL0105643,1
Food_14_GL0223878,1
gene_2968184,1
26_GL0032545,1
Food_5_GL0278359,1
gene_839144,1
gene_3392009,1
Food_10_GL0101828,1
gene_3778666,1
S-Fe10_GL0055910,1
G1-7A_GL0035747,1
NZ_RAYX01000067.1_cds_WP_120377367.1_1515,1
gene_3795220,1
4-6_GL0040716,1
Group2-5A_GL0086901,1
MH-6-4_GL0060658,1
gene_1325645,1
NZ_RAYH01000003.1_cds_WP_002515597.1_395,1
gene_2851046,1
gene_3121951,1
NZ_RAYH01000007.1_cds_WP_015011337.1_1254,1
10_GL0016269,1
3-7_GL0061271,1
11_GL0010548,1
7-5_GL0178854,1
gene_3370563,1
gene_3542294,1
Food_13_GL0079655,1
11_GL0073503,1
S-Fe20_GL0120460,1
gene_4512474,1
gene_3317422,1
gene_1845142,1
AF73-05_4_GL0307683,1
S-Fe16_GL0022801,1
gene_3675702,1
gene_3667457,1
gene_3303975,1
gene_193072,1
gene_4245210,1
NZ_RAYH01000005.1_cds_WP_023031531.1_800,1
MC-0-1_GL0111248,1
HF-S_3_GL0154960,1
gene_1708614,1
6-4_GL0088924,1
gene_2501187,1
S-Fe11_GL0074814,1
HF-F_11_GL0210763,1
MC-6-2_GL0048084,1
gene_1881096,1
7-8_GL0049989,1
NZ_RAYH01000014.1_cds_WP_002515971.1_1901,1
HF-F_9_GL0101164,1
NZ_RAYX01000141.1_cds_WP_120377715.1_300,1
7-4_GL0135075,1
S-Fe16_GL0032954,1
gene_3745771,1
gene_1432269,1
HF-F_5_GL0197607,1
gene_2347241,1
Food_5_GL0170097,1
NZ_RAYW01000019.1_cds_WP_121699500.1_676,1
G1-1A_GL0114748,1
gene_2276921,1
3-2_GL0012167,1
Chow_6_GL0067477,1
gene_2931553,1
gene_3140189,1
gene_4479803,1
8-2_GL0087287,1
gene_995498,1
gene_4615947,1
S-Fe12_GL0134480,1
G1-1A_GL0105415,1
gene_460564,1
gene_3512596,1
S-Fe11_GL0001417,1
MC-0-1_GL0069450,1
gene_504067,1
G1-1A_GL0113932,1
MC-6-4_GL0096063,1
NZ_CP021421.1_cds_WP_068959904.1_547,1
S-Fe6_GL0041004,1
gene_2679136,1
G1-2A_GL0064914,1
S-Fe10_GL0043844,1
MC-6-1_GL0104968,1
gene_4289267,1
gene_1090604,1
gene_535376,1
gene_3798027,1
28_GL0054064,1
gene_1284749,1
gene_4003498,1
MC-0-3_GL0104006,1
gene_3396066,1
10_GL0014372,1
gene_3016547,1
gene_965097,1
8-1_GL0096073,1
gene_3197948,1
NZ_RAZK01000020.1_cds_WP_120483867.1_1921,1
50_GL0001617,1
1A-dyr3-06_GL0051127,1
Food_13_GL0033965,1
gene_3395866,1
S-Fe10_GL0159634,1
gene_1464072,1
gene_1922335,1
gene_181032,1
gene_2272843,1
gene_4090492,1
gene_4422451,1
gene_3539584,1
Group2-7A_GL0132824,1
NZ_QIBY01000002.1_cds_WP_123184883.1_444,1
19_GL0039324,1
gene_3197048,1
gene_4092552,1
HF-F_1_GL0010792,1
G1-1A_GL0106032,1
gene_3301119,1
gene_4466532,1
gene_3769437,1
Food_10_GL0255306,1
AF73-05_13_GL0326732,1
Chow_4_GL0182931,1
gene_4341454,1
G1-1A_GL0065730,1
MC-6-5_GL0106620,1
NZ_RAYF01000087.1_cds_WP_120439348.1_3910,1
gene_2966131,1
gene_3100838,1
gene_4627236,1
MC-0-3_GL0065497,1
Food_10_GL0087955,1
gene_3676905,1
MH-0-5_GL0102339,1
6-5_GL0037665,1
G1-1A_GL0114958,1
gene_303290,1
NZ_CP021421.1_cds_WP_084273987.1_2469,1
Chow_7_GL0005608,1
NZ_CP021421.1_cds_WP_068961739.1_1021,1
NZ_RAYH01000005.1_cds_WP_002517939.1_879,1
gene_1746853,1
S-Fe10_GL0095552,1
gene_1041492,1
14_GL0000273,1
HF-F_13_GL0485460,1
OB-1_11_GL0005319,1
gene_2542802,1
1-1_GL0057041,1
Food_9_GL0335022,1
NZ_AUGK01000015.1_cds_WP_028027360.1_2095,1
HF-F_1_GL0003688,1
gene_4613834,1
S-Fe10_GL0009242,1
gene_1164625,1
gene_248616,1
gene_280454,1
6-5_GL0031347,1
4-1_GL0023154,1
NZ_RAYU01001184.1_cds_WP_120476622.1_496,1
gene_3655574,1
gene_2693597,1
gene_3021399,1
gene_4190863,1
HF-F_4_GL0048487,1
gene_2931449,1
MH-6-1_GL0154309,1
gene_3963045,1
Chow_1_GL0178148,1
MC-6-3_GL0086897,1
S-Fe8_GL0134670,1
gene_596323,1
