gene,postFMT_2_ileum
gene_4447399,1
gene_3370223,1
gene_4527689,1
gene_3091570,1
gene_3954017,1
gene_1026056,1
gene_4542868,1
gene_4377229,1
gene_4253841,1
gene_3143088,1
gene_4409632,1
gene_4421225,1
gene_3585791,1
gene_3258894,1
gene_3202788,1
gene_4534673,1
gene_3811582,1
gene_2527007,1
gene_3906633,1
gene_4356800,1
gene_4102299,1
gene_3414502,1
gene_4125202,1
gene_4153162,1
gene_3699160,1
gene_2586376,1
gene_2757357,1
gene_3778517,1
gene_4531969,1
gene_3767994,1
gene_4139491,1
gene_3594598,1
gene_4416174,1
gene_4245573,1
gene_4011427,1
gene_4174029,1
gene_4405591,1
gene_3672857,1
gene_3920430,1
gene_3483678,1
gene_4170253,1
gene_2804225,1
gene_4274549,1
gene_3594544,1
gene_4522885,1
gene_4347960,1
gene_2415721,1
gene_3080605,1
gene_4303363,1
gene_4428280,1
gene_3395866,1
gene_4011584,1
gene_2017567,1
gene_4083175,1
gene_4245028,1
gene_3580269,1
gene_4225091,1
gene_4134348,1
gene_2513009,1
gene_2489867,1
gene_3895354,1
gene_2458833,1
gene_3473415,1
gene_4033050,1
gene_3142935,1
gene_4244660,1
gene_4335523,1
gene_4307088,1
gene_3468514,1
gene_4556383,1
gene_4495713,1
gene_3185850,1
gene_4442015,1
gene_4074441,1
gene_4273994,1
gene_4308728,1
gene_4587190,1
gene_4044185,1
gene_3304839,1
gene_2785707,1
gene_3415238,1
gene_2502573,1
gene_3325011,1
gene_4346463,1
gene_3415896,1
gene_3966565,1
gene_3073521,1
gene_3995213,1
gene_3906529,1
gene_4548014,1
gene_4512960,1
gene_4357330,1
gene_4104748,1
gene_4351765,1
gene_2563949,1
gene_3958280,1
gene_4565619,1
gene_3983731,1
gene_4468293,1
gene_3451865,1
gene_3994763,1
gene_3577920,1
gene_3612052,1
gene_3664400,1
gene_3899016,1
gene_3478757,1
gene_2901745,1
gene_4584354,1
gene_4254101,1
gene_2962224,1
gene_4437931,1
gene_4630899,1
gene_3918528,1
gene_4266545,1
gene_3398167,1
gene_2818849,1
gene_4043711,1
gene_4123037,1
gene_3919195,1
gene_3416433,1
gene_3867002,1
gene_2859489,1
gene_3155447,1
gene_3079052,1
gene_4390709,1
gene_3270522,1
gene_3014109,1
gene_2769485,1
gene_3504591,1
gene_4136509,1
gene_4453999,1
gene_3034532,1
gene_2821298,1
gene_3426046,1
gene_3191059,1
gene_4044801,1
gene_3843826,1
gene_4565211,1
gene_3495261,1
gene_4486011,1
gene_3115760,1
gene_4395980,1
gene_3534764,1
gene_2947237,1
gene_4246341,1
gene_3942773,1
gene_3363947,1
gene_4165910,1
gene_2369899,1
gene_4323734,1
gene_2977255,1
gene_3801992,1
gene_3574471,1
gene_3842874,1
11_GL0055312,1
gene_4214970,1
gene_3620976,1
gene_4050737,1
gene_4187882,1
gene_4602276,1
gene_2880668,1
gene_2530983,1
gene_3776318,1
gene_4617630,1
gene_2706978,1
gene_4440278,1
gene_3853012,1
gene_3963949,1
gene_3019887,1
gene_2816456,1
gene_3689845,1
gene_3896627,1
gene_4284746,1
gene_4013772,1
gene_3761422,1
gene_4177286,1
gene_4380983,1
gene_2558469,1
gene_4445394,1
gene_4596366,1
gene_3222448,1
gene_4028219,1
gene_4569777,1
gene_3764522,1
gene_2523188,1
gene_4219189,1
gene_4399971,1
gene_3951741,1
gene_3900021,1
gene_4507448,1
gene_4249934,1
gene_4599246,1
gene_3779971,1
gene_4451237,1
gene_4421934,1
gene_4579448,1
gene_3776006,1
gene_3172016,1
gene_4628813,1
gene_3748561,1
gene_4137776,1
gene_4458953,1
gene_2265949,1
gene_3135177,1
gene_2527931,1
gene_3762768,1
gene_3775855,1
gene_4414120,1
gene_4222343,1
gene_3539485,1
gene_4002576,1
gene_4579378,1
gene_3141779,1
gene_4259093,1
gene_4134912,1
gene_2796760,1
gene_4591506,1
gene_3556297,1
gene_4318509,1
gene_4423529,1
gene_4077697,1
gene_2353135,1
gene_4505029,1
gene_3298660,1
gene_3200768,1
gene_2818240,1
gene_2326007,1
gene_3527759,1
gene_3756044,1
gene_4364535,1
gene_3916067,1
gene_4586610,1
gene_4494225,1
gene_3919806,1
gene_2580736,1
gene_2859202,1
gene_4322074,1
gene_4301222,1
gene_3662414,1
gene_2938992,1
gene_3674490,1
gene_4483631,1
gene_4323403,1
gene_3679806,1
gene_4446246,1
gene_3685541,1
gene_3642659,1
gene_3907540,1
gene_2917451,1
gene_3719386,1
gene_2608753,1
gene_2924142,1
2-1_GL0099387,1
gene_3914442,1
gene_3669464,1
gene_3546606,1
gene_3894996,1
gene_2639008,1
gene_3320027,1
gene_4363776,1
gene_4365363,1
gene_3261430,1
gene_4116842,1
gene_2470518,1
gene_3824395,1
gene_3651486,1
gene_4113607,1
gene_2622513,1
gene_4581292,1
gene_2962200,1
gene_2383332,1
gene_3204127,1
gene_3463925,1
gene_3811987,1
gene_4617700,1
gene_4371411,1
gene_3260098,1
gene_4121968,1
gene_4443303,1
gene_3641736,1
gene_4281791,1
gene_4371435,1
gene_4157699,1
gene_4022374,1
gene_4424851,1
gene_2981053,1
gene_4034168,1
gene_4105348,1
gene_3837117,1
gene_2313525,1
gene_3075426,1
gene_4537269,1
gene_4635901,1
gene_4366975,1
gene_4309931,1
gene_2876566,1
gene_4225159,1
gene_2967394,1
gene_4397604,1
gene_3644768,1
gene_2739495,1
gene_1092731,1
gene_3300719,1
gene_4224526,1
gene_4279394,1
gene_4448327,1
gene_4406327,1
gene_4520891,1
gene_3097050,1
gene_3407541,1
gene_1951924,1
gene_3304040,1
gene_4216959,1
gene_4321438,1
gene_4547639,1
gene_3778298,1
gene_3899655,1
gene_3098251,1
gene_4624389,1
gene_3026551,1
gene_3671058,1
gene_4598548,1
gene_4232096,1
gene_4320490,1
gene_4255255,1
gene_3441757,1
gene_3794420,1
gene_3314592,1
gene_4592028,1
gene_2885867,1
gene_3201504,1
gene_3532280,1
gene_3044543,1
gene_3810342,1
gene_4566379,1
gene_4538815,1
gene_3199177,1
gene_3600873,1
gene_2796166,1
gene_4528009,1
gene_3654310,1
gene_4157837,1
gene_3682386,1
gene_2404905,1
gene_4018612,1
gene_3994895,1
gene_3271032,1
gene_3116961,1
gene_2901445,1
gene_3334710,1
gene_4215096,1
gene_3333004,1
gene_4411563,1
gene_4553649,1
gene_4461387,1
gene_2997782,1
gene_4019517,1
gene_2565607,1
gene_4447246,1
gene_4080194,1
gene_4471981,1
gene_2807653,1
gene_3867780,1
ERR1212024_Scaf8_580,1
gene_4562489,1
gene_3757831,1
gene_3435493,1
gene_2616748,1
gene_4360594,1
gene_3646684,1
gene_4428726,1
gene_3270927,1
gene_3005131,1
gene_3334450,1
gene_4537507,1
gene_3962771,1
gene_3149507,1
gene_3126130,1
gene_3671252,1
gene_2702237,1
gene_4639586,1
gene_2101346,1
gene_4332253,1
gene_2856693,1
gene_2817959,1
gene_4478366,1
gene_4346403,1
gene_4514176,1
gene_4210408,1
gene_3887070,1
gene_4415343,1
gene_4193081,1
gene_3260833,1
gene_3676506,1
gene_4168209,1
gene_3407520,1
gene_4270134,1
gene_4011770,1
gene_4627428,1
gene_4122433,1
gene_2402473,1
gene_2297985,1
gene_3972053,1
gene_3218918,1
gene_3850845,1
gene_3256813,1
gene_3424062,1
gene_3636052,1
gene_3591157,1
gene_3976599,1
gene_4599079,1
gene_2489087,1
gene_2075990,1
gene_4537547,1
gene_4221602,1
gene_4320444,1
gene_4296188,1
gene_4017183,1
gene_3150333,1
gene_2608084,1
gene_3112208,1
gene_4620357,1
gene_3797069,1
gene_2913910,1
gene_3653099,1
gene_4363888,1
gene_4184305,1
gene_2813378,1
gene_3154935,1
gene_4402472,1
gene_4518822,1
gene_2200598,1
gene_4138595,1
gene_2936923,1
gene_4118632,1
gene_3381498,1
gene_2554570,1
gene_4026990,1
gene_4188445,1
gene_2798659,1
gene_2904144,1
gene_540419,1
gene_4479840,1
gene_4530852,1
gene_2741080,1
gene_3622135,1
gene_3538220,1
gene_4224995,1
gene_3645097,1
gene_4177999,1
gene_4468428,1
gene_3149450,1
gene_3594135,1
gene_3617950,1
gene_3410340,1
gene_4278747,1
gene_3503817,1
gene_4253050,1
gene_3749228,1
gene_3441756,1
gene_1883818,1
gene_3545705,1
gene_2178753,1
gene_4499138,1
gene_3946545,1
gene_4489615,1
gene_3883916,1
gene_4527370,1
gene_4178653,1
gene_2079910,1
gene_4587473,1
gene_2346663,1
gene_2319796,1
gene_3492157,1
gene_4308114,1
gene_4026898,1
gene_4259990,1
gene_3057754,1
gene_3924703,1
gene_4484400,1
gene_3989867,1
gene_4239631,1
gene_4041787,1
gene_4478275,1
gene_3646691,1
gene_3215835,1
gene_4154569,1
gene_3770178,1
gene_4513077,1
gene_3347555,1
gene_4118579,1
gene_4588639,1
gene_3375289,1
gene_2990447,1
gene_3750294,1
gene_4370105,1
gene_4262210,1
gene_4454909,1
gene_4123184,1
gene_4012376,1
gene_3952478,1
gene_4345870,1
gene_4615151,1
gene_3903371,1
gene_3399200,1
gene_3909027,1
gene_3969865,1
gene_3013082,1
gene_1738658,1
gene_4431048,1
gene_2627753,1
gene_4163362,1
gene_3960962,1
gene_4542195,1
gene_3373738,1
gene_3539806,1
gene_4323310,1
gene_2935734,1
gene_3053897,1
gene_4332688,1
gene_4144672,1
gene_2877577,1
gene_3258666,1
gene_3222447,1
gene_3828126,1
gene_2863015,1
gene_4308096,1
gene_4398815,1
gene_3151791,1
gene_3345947,1
gene_4410886,1
gene_4473507,1
gene_3062531,1
gene_4375482,1
gene_2307743,1
gene_4434198,1
gene_1846839,1
gene_4505947,1
gene_3675718,1
gene_2691513,1
gene_3461466,1
gene_4533624,1
gene_3464338,1
gene_2933866,1
gene_2710622,1
gene_4230051,1
gene_3565596,1
gene_3617384,1
gene_3435053,1
gene_3008050,1
gene_540418,1
gene_3504976,1
gene_4250102,1
gene_4492587,1
gene_3428924,1
gene_3472444,1
gene_3222620,1
gene_3266923,1
gene_3783187,1
gene_2924927,1
gene_4548698,1
gene_3894289,1
gene_4240069,1
gene_3719155,1
gene_4420282,1
gene_3266512,1
gene_3076746,1
gene_3681309,1
gene_3144325,1
gene_3416387,1
gene_3470222,1
gene_4629090,1
gene_3950848,1
gene_4057109,1
gene_3969372,1
gene_4392012,1
gene_2799349,1
gene_4636819,1
gene_4320608,1
gene_3306252,1
gene_3050823,1
gene_4165468,1
gene_2752261,1
gene_4423648,1
gene_4338807,1
gene_4051562,1
gene_4418112,1
gene_4615950,1
gene_2577230,1
gene_2847694,1
gene_3377500,1
gene_4270472,1
gene_3054741,1
gene_4553514,1
gene_3588741,1
gene_4544621,1
gene_2470710,1
gene_3110260,1
gene_2859049,1
gene_4467959,1
gene_4210316,1
gene_3417002,1
gene_3959149,1
gene_3939079,1
gene_3914769,1
gene_2965782,1
gene_4337473,1
gene_4248398,1
gene_3765286,1
24_GL0112110,1
gene_4102623,1
gene_3559657,1
gene_4418517,1
gene_2964018,1
gene_3482363,1
gene_3507776,1
gene_3836290,1
gene_2589571,1
gene_4163757,1
gene_3560296,1
gene_3824226,1
gene_4192820,1
gene_3192091,1
gene_3527961,1
gene_2442658,1
gene_3729094,1
gene_3337478,1
gene_3977478,1
Food_9_GL0075663,1
gene_3234378,1
gene_3237455,1
gene_3807807,1
gene_3042394,1
gene_4468619,1
gene_4562747,1
gene_3315443,1
gene_3966360,1
gene_3879375,1
gene_4155190,1
gene_4151521,1
gene_2296211,1
gene_4497126,1
gene_2870146,1
gene_4416225,1
gene_4496070,1
gene_2583243,1
gene_2583557,1
gene_3083396,1
gene_3224730,1
gene_3932236,1
gene_4074200,1
gene_2114286,1
gene_3792529,1
gene_3392088,1
gene_2406962,1
gene_4456550,1
gene_4012112,1
gene_4158827,1
gene_4458107,1
gene_3048147,1
gene_3049025,1
gene_3710492,1
gene_3216144,1
gene_3075305,1
gene_4269454,1
gene_2873489,1
gene_3318689,1
gene_4507830,1
gene_3880223,1
gene_3036090,1
gene_3342850,1
gene_4239991,1
gene_3295608,1
gene_3203702,1
gene_2273374,1
gene_3783422,1
gene_4395081,1
gene_2643256,1
gene_3697908,1
gene_4024266,1
gene_4253898,1
gene_3745469,1
gene_3456926,1
gene_3402296,1
gene_4141527,1
gene_2915184,1
gene_2481000,1
gene_4372726,1
gene_4140997,1
gene_3446279,1
gene_3445221,1
gene_2907996,1
gene_4636550,1
gene_3631690,1
gene_4241885,1
gene_3762682,1
gene_3789480,1
gene_4463553,1
gene_3933348,1
gene_3335498,1
gene_4028968,1
gene_2416619,1
gene_3797636,1
gene_4015014,1
gene_2077035,1
gene_3452107,1
gene_2835034,1
gene_3369185,1
gene_4581129,1
gene_2965519,1
gene_4243765,1
gene_4596786,1
gene_2318292,1
gene_3097575,1
gene_4382909,1
gene_4550678,1
gene_4198975,1
gene_3825872,1
gene_2314398,1
gene_4314696,1
gene_3201804,1
gene_4161499,1
gene_3704763,1
gene_3290207,1
gene_4162467,1
gene_4121234,1
gene_4017824,1
gene_4609580,1
gene_3547865,1
gene_3420932,1
gene_3754724,1
gene_3706566,1
gene_3794402,1
gene_4097615,1
gene_3538578,1
gene_3379519,1
gene_3090827,1
gene_4019614,1
gene_3715693,1
gene_3100482,1
gene_3303485,1
gene_4633309,1
gene_3680443,1
gene_3520038,1
gene_4562910,1
gene_3313838,1
gene_4250559,1
gene_3780997,1
gene_2669838,1
gene_4296859,1
gene_3186897,1
gene_1621572,1
gene_2942284,1
gene_3953007,1
gene_4512064,1
gene_4463446,1
gene_2672339,1
gene_3347159,1
gene_3712725,1
gene_3347467,1
gene_4616707,1
gene_4330898,1
gene_4057995,1
gene_4571447,1
gene_2971417,1
gene_4238252,1
gene_4604735,1
gene_3607975,1
gene_4311482,1
gene_3676112,1
gene_2229466,1
gene_4211736,1
gene_2774620,1
gene_3756961,1
gene_3046646,1
gene_2494755,1
gene_3029199,1
gene_3453467,1
gene_3539549,1
gene_4499244,1
gene_3419922,1
gene_4143093,1
gene_4560064,1
gene_4546979,1
gene_4000675,1
gene_4366899,1
gene_4071351,1
gene_4100935,1
gene_2465906,1
gene_4548713,1
gene_4134203,1
gene_2871698,1
gene_4523156,1
gene_4357484,1
gene_3892231,1
gene_3992965,1
gene_4013873,1
gene_3557123,1
gene_3741369,1
gene_2834226,1
gene_3518106,1
gene_2690499,1
gene_3720806,1
gene_4182928,1
gene_3138773,1
gene_4191982,1
gene_3204642,1
gene_4473809,1
gene_4174420,1
gene_3862279,1
gene_3541621,1
gene_3709592,1
gene_1683347,1
gene_2741978,1
gene_4299106,1
gene_4045434,1
gene_2929838,1
gene_2903631,1
gene_3501488,1
gene_4392042,1
gene_3916850,1
gene_4222805,1
gene_2400167,1
gene_4167839,1
gene_3824303,1
gene_3734827,1
gene_3698787,1
gene_3521032,1
gene_3969543,1
gene_4167619,1
gene_3187013,1
gene_3333565,1
gene_4594722,1
gene_4008729,1
gene_3832646,1
gene_3200925,1
gene_3098893,1
gene_4368740,1
gene_2588340,1
gene_3346832,1
gene_4632940,1
gene_2795407,1
gene_2868919,1
gene_4274187,1
gene_2640474,1
gene_4464312,1
gene_3476735,1
gene_3456397,1
gene_3771092,1
gene_3532535,1
gene_4489829,1
gene_4477581,1
gene_3830378,1
gene_4028241,1
gene_2613816,1
gene_2552714,1
gene_3893596,1
gene_4274822,1
gene_3700111,1
gene_4069055,1
gene_4131655,1
gene_4443879,1
gene_4615855,1
gene_3708540,1
gene_4134386,1
gene_2465747,1
gene_4237656,1
gene_4074542,1
gene_4380524,1
gene_2181514,1
gene_2882442,1
gene_4516216,1
gene_3869495,1
gene_3700299,1
gene_2507585,1
gene_4108678,1
gene_3478398,1
gene_4168167,1
gene_2400363,1
gene_4145632,1
gene_1987195,1
gene_3133334,1
gene_2914125,1
gene_2061911,1
gene_3939241,1
gene_4322407,1
gene_2583826,1
gene_3571701,1
gene_4442818,1
gene_3196942,1
gene_4636781,1
gene_3912736,1
gene_3982008,1
gene_3034094,1
gene_4218641,1
gene_2919990,1
gene_3757547,1
gene_4203169,1
gene_3535586,1
gene_4594315,1
gene_4568485,1
gene_3938624,1
gene_4155290,1
HF-S_8_GL0298285,1
gene_3796781,1
gene_3992518,1
gene_3782605,1
gene_4225323,1
gene_3215401,1
gene_2827464,1
gene_4358676,1
gene_3482617,1
gene_3413418,1
gene_4002912,1
gene_4439740,1
gene_4550632,1
gene_2395389,1
gene_4334734,1
gene_2949605,1
gene_3542934,1
gene_3812781,1
gene_3179389,1
gene_4453335,1
gene_3300951,1
gene_2937674,1
gene_2812615,1
gene_4547994,1
gene_4340079,1
gene_3916214,1
gene_4209415,1
gene_3943313,1
gene_3552435,1
gene_4385117,1
gene_3519492,1
gene_4003409,1
gene_3677867,1
gene_3501594,1
gene_4191742,1
gene_4224344,1
gene_3720725,1
gene_3454458,1
gene_3664739,1
gene_4042735,1
gene_4147139,1
gene_4423845,1
gene_2837123,1
gene_4004106,1
gene_4308005,1
gene_3826112,1
gene_3855535,1
gene_3664115,1
gene_4343413,1
gene_2724636,1
gene_2580564,1
gene_3097154,1
gene_2553750,1
gene_3540692,1
gene_2893538,1
gene_4237507,1
gene_4129943,1
gene_4259524,1
gene_2356480,1
gene_3604421,1
gene_4563360,1
gene_2850529,1
gene_3966443,1
gene_3029208,1
gene_2981931,1
gene_4086488,1
gene_3940822,1
gene_3826945,1
gene_1976947,1
gene_2453677,1
gene_3024594,1
gene_4262173,1
gene_3655380,1
gene_2948785,1
gene_4633741,1
10_GL0037899,1
gene_4162295,1
gene_4174050,1
gene_2962421,1
gene_4478792,1
gene_3684323,1
gene_3529796,1
gene_3961031,1
gene_4587806,1
gene_3778974,1
gene_3395106,1
gene_3220984,1
23_GL0000875,1
gene_4372907,1
gene_4536197,1
gene_4555878,1
gene_3223108,1
gene_3111885,1
gene_2376613,1
gene_4619970,1
gene_3732199,1
gene_3486169,1
gene_4313005,1
gene_2547241,1
gene_4634274,1
gene_4536734,1
gene_3063810,1
gene_3471869,1
gene_4079123,1
gene_1987058,1
gene_3431077,1
gene_4009337,1
gene_3846132,1
gene_3103778,1
gene_3663415,1
gene_4001495,1
gene_2862070,1
gene_4487347,1
gene_4474861,1
gene_2337811,1
gene_4573592,1
gene_2498933,1
gene_4232945,1
gene_4025479,1
gene_3137801,1
gene_3643718,1
gene_2616767,1
gene_2819189,1
gene_4079517,1
gene_2733420,1
gene_3155393,1
gene_3843781,1
gene_4167747,1
gene_3509461,1
gene_3039541,1
gene_2324174,1
gene_3917406,1
gene_2870166,1
gene_3249343,1
gene_2881214,1
2-1_GL0024578,1
gene_4427346,1
gene_3377683,1
gene_4292538,1
gene_3000064,1
gene_4635455,1
gene_2939204,1
gene_4498747,1
gene_4508711,1
gene_3025103,1
gene_4242777,1
gene_2270720,1
gene_3188183,1
gene_3668054,1
gene_3116667,1
gene_3877701,1
gene_3350639,1
gene_3550643,1
gene_4261215,1
gene_4060868,1
gene_4369451,1
gene_3942334,1
gene_3837904,1
gene_3604791,1
gene_3699502,1
gene_2337639,1
gene_2775961,1
gene_1026335,1
gene_4484796,1
gene_4629216,1
gene_2744053,1
gene_2527606,1
gene_3691104,1
gene_3237700,1
gene_4470223,1
gene_3138410,1
gene_3642582,1
gene_4490697,1
gene_3725926,1
gene_4346518,1
gene_4624794,1
gene_2609495,1
gene_4359663,1
gene_3287490,1
gene_3870421,1
gene_3984840,1
gene_3216825,1
gene_3388004,1
gene_3300016,1
gene_3394593,1
gene_2938726,1
gene_4234233,1
gene_2433609,1
gene_4586695,1
gene_3738022,1
gene_2999597,1
gene_4323988,1
gene_3722582,1
gene_3709811,1
gene_3808187,1
gene_3460520,1
gene_3381512,1
gene_3125012,1
gene_4602268,1
gene_2497113,1
gene_3329909,1
gene_4509610,1
gene_2050343,1
gene_4014984,1
35_GL0091635,1
gene_3554435,1
gene_2244282,1
gene_4511027,1
gene_4248096,1
gene_3987890,1
gene_4037220,1
gene_4471165,1
gene_3606517,1
gene_2441037,1
gene_2744876,1
gene_4328638,1
gene_4493808,1
gene_2556157,1
gene_4338953,1
gene_3379608,1
gene_4317126,1
gene_3893985,1
gene_4439884,1
gene_3015756,1
gene_3542313,1
gene_4610643,1
gene_3422028,1
gene_4207698,1
gene_4270348,1
gene_4261461,1
gene_4474746,1
gene_2047371,1
gene_4586758,1
gene_4476385,1
gene_2960807,1
gene_3419643,1
gene_4536621,1
gene_2611021,1
gene_4525320,1
gene_3678503,1
gene_2828590,1
gene_3292578,1
gene_2547291,1
gene_4486517,1
gene_4504223,1
gene_4312784,1
gene_3590979,1
gene_4014186,1
gene_4248509,1
gene_2869456,1
gene_3798987,1
gene_3430577,1
gene_3998236,1
gene_4467483,1
gene_3349576,1
gene_3735819,1
gene_3192630,1
gene_3318699,1
HF-F_13_GL0343811,1
gene_3187926,1
gene_4137982,1
gene_3978499,1
gene_4561588,1
gene_3562461,1
gene_3461236,1
gene_3625992,1
gene_2613345,1
gene_3895548,1
gene_4414724,1
gene_4053231,1
gene_3699532,1
gene_3332573,1
gene_3455425,1
gene_3149375,1
gene_3949403,1
gene_4468242,1
gene_4469707,1
gene_4207123,1
gene_3986074,1
gene_3450443,1
gene_2751174,1
gene_3287812,1
gene_4378267,1
gene_4415062,1
gene_2382125,1
gene_3569368,1
gene_4601803,1
gene_3333950,1
gene_4441866,1
gene_3845053,1
gene_2349803,1
gene_3288161,1
gene_3887817,1
gene_2851257,1
gene_2772170,1
gene_3081703,1
gene_3455084,1
gene_3417488,1
gene_4305044,1
gene_3819273,1
gene_4155471,1
gene_3869216,1
gene_2510662,1
gene_2789459,1
gene_2574838,1
gene_4579847,1
gene_4241858,1
gene_1801269,1
gene_4633394,1
gene_3958176,1
gene_4410221,1
gene_3461543,1
gene_3889016,1
gene_4300937,1
gene_4519626,1
gene_2364455,1
gene_3699853,1
gene_3380887,1
gene_4505013,1
gene_3326492,1
gene_3576076,1
gene_4600569,1
gene_3656247,1
gene_4039772,1
gene_4158724,1
gene_2568666,1
gene_2566251,1
gene_4170199,1
gene_3899748,1
gene_3462066,1
gene_3264322,1
gene_4426838,1
gene_3656202,1
gene_3315412,1
gene_3233478,1
gene_3012207,1
gene_2709517,1
gene_3785550,1
gene_4317019,1
gene_3241231,1
gene_4377935,1
gene_4402251,1
gene_3905455,1
gene_4066488,1
gene_4436873,1
gene_3045709,1
gene_3254885,1
gene_4368005,1
gene_4635628,1
gene_2563004,1
gene_3174298,1
gene_4113478,1
gene_3579694,1
gene_4470002,1
gene_2480015,1
gene_3754673,1
gene_3529689,1
gene_3688192,1
gene_4421305,1
gene_4000287,1
gene_4372878,1
gene_2396039,1
gene_4565555,1
gene_3157036,1
gene_3050988,1
gene_4410551,1
gene_3816383,1
gene_3393889,1
gene_4293916,1
gene_4632869,1
gene_2117750,1
gene_4325207,1
gene_3705909,1
gene_4234065,1
gene_3864243,1
gene_4503281,1
gene_2657494,1
gene_2898582,1
gene_3870635,1
gene_2263447,1
gene_3107518,1
gene_4555630,1
gene_4027060,1
gene_3896862,1
gene_3735573,1
gene_4342314,1
gene_3896688,1
gene_4488105,1
gene_3500732,1
gene_1913285,1
gene_3565941,1
gene_4002518,1
gene_4560390,1
gene_4465465,1
gene_3280771,1
gene_3843356,1
gene_4073233,1
gene_3530914,1
gene_4619688,1
gene_3154965,1
gene_2809814,1
gene_3075723,1
gene_4301596,1
gene_3959379,1
gene_3083744,1
gene_3211164,1
gene_4435790,1
gene_4029091,1
gene_3243265,1
gene_4227091,1
gene_3199115,1
gene_3323721,1
gene_3074520,1
gene_4617265,1
gene_2631945,1
gene_4047696,1
gene_4261372,1
gene_4150642,1
gene_4261097,1
gene_3731938,1
gene_4141217,1
gene_3556867,1
gene_2534186,1
gene_2353317,1
gene_3879856,1
gene_4453754,1
gene_4301746,1
gene_4376379,1
gene_2965658,1
gene_4038605,1
gene_4620732,1
gene_3089039,1
gene_4211272,1
gene_2997683,1
gene_4532081,1
gene_3778693,1
gene_2908704,1
gene_3463823,1
gene_4452340,1
gene_3884865,1
gene_3590500,1
gene_2549427,1
gene_4597251,1
gene_2936152,1
gene_4628737,1
gene_3467816,1
gene_4200608,1
gene_4369413,1
gene_4398767,1
gene_4571434,1
gene_2905227,1
gene_3943032,1
gene_3524684,1
gene_1970117,1
gene_4026825,1
gene_4037619,1
gene_4394921,1
gene_3246675,1
gene_4254055,1
gene_1926135,1
gene_4053004,1
gene_3170903,1
gene_4138879,1
gene_2726874,1
gene_4246965,1
gene_4389251,1
gene_3177948,1
gene_3730522,1
gene_4522888,1
gene_4009134,1
gene_4410288,1
gene_2654945,1
gene_3394530,1
gene_4210968,1
gene_3748124,1
gene_4441315,1
gene_4326914,1
gene_4262417,1
gene_3726395,1
gene_4361350,1
gene_3369743,1
gene_3399888,1
gene_4611318,1
gene_3140111,1
gene_4300882,1
gene_3732560,1
gene_2500971,1
gene_3907666,1
gene_4298535,1
gene_2441244,1
gene_4118205,1
gene_2683028,1
gene_2701952,1
gene_2395390,1
gene_3625924,1
gene_4394204,1
gene_3521820,1
gene_3812264,1
gene_4089021,1
gene_4129452,1
gene_4506083,1
gene_3531601,1
gene_3750985,1
gene_4220001,1
gene_4492853,1
gene_3768660,1
gene_3575442,1
gene_3705232,1
gene_4019466,1
gene_3843539,1
gene_4619648,1
gene_3192060,1
gene_4165653,1
gene_4412880,1
gene_3700433,1
gene_4098671,1
gene_4395329,1
gene_2973857,1
gene_3328832,1
gene_4177297,1
gene_2798821,1
gene_4634806,1
gene_4521285,1
gene_2822854,1
gene_3161174,1
gene_4562912,1
gene_3882734,1
gene_3753205,1
gene_3861838,1
gene_3896612,1
gene_3365308,1
gene_4245197,1
gene_2793434,1
gene_2744193,1
gene_3461957,1
gene_2114564,1
gene_2137425,1
gene_1977439,1
gene_4148336,1
gene_4106765,1
gene_4150209,1
gene_4596226,1
gene_4052899,1
gene_4303107,1
gene_4320414,1
gene_4308977,1
gene_4238194,1
gene_2736341,1
gene_4171336,1
gene_3578978,1
gene_3388057,1
gene_3613912,1
gene_3393098,1
gene_2782287,1
gene_3347463,1
gene_3866590,1
gene_3757065,1
gene_4247356,1
gene_4142611,1
gene_3436117,1
gene_3066558,1
gene_4545157,1
gene_4613090,1
gene_4077649,1
gene_4543762,1
gene_3945600,1
gene_3991454,1
gene_4426656,1
gene_2297046,1
gene_4613555,1
gene_4638513,1
gene_4195110,1
gene_4281198,1
gene_3868300,1
gene_4426903,1
gene_3914127,1
gene_2647474,1
gene_3880104,1
gene_4025176,1
gene_3411210,1
gene_4159938,1
gene_3688289,1
gene_2812412,1
gene_3101057,1
gene_3753544,1
gene_3248996,1
gene_4247442,1
gene_3498587,1
gene_4361360,1
gene_3945797,1
gene_2981378,1
gene_4277799,1
gene_3483112,1
gene_3274074,1
gene_4333018,1
gene_3516144,1
gene_4318013,1
gene_4051894,1
gene_3456421,1
gene_3738686,1
gene_3158900,1
gene_4461986,1
gene_4631252,1
gene_2512300,1
gene_4480304,1
gene_2242474,1
gene_3496733,1
gene_4354044,1
gene_3878217,1
gene_2991918,1
gene_4218013,1
gene_3261051,1
gene_3867655,1
gene_3997735,1
gene_2813822,1
gene_4209628,1
gene_4218151,1
gene_4089861,1
gene_3508975,1
gene_3512983,1
gene_3849704,1
gene_3926172,1
gene_3541892,1
gene_4255945,1
gene_4013431,1
gene_2580106,1
gene_2993224,1
gene_3755966,1
gene_1831867,1
gene_4047839,1
gene_3546552,1
gene_3346407,1
gene_4019827,1
gene_4424793,1
gene_3098411,1
gene_3775366,1
gene_2386693,1
gene_3959550,1
gene_4229722,1
gene_3070218,1
gene_2925764,1
gene_4524133,1
gene_3382277,1
gene_2475567,1
gene_3712023,1
gene_2552939,1
