gene,noFMT_2_colon
MC-6-3_GL0114332,2
OB-1_11_GL0025580,2
11_GL0089702,2
S-Fe11_GL0080016,2
MC-0-1_GL0010168,2
S-Fe12_GL0113610,2
15_GL0093461,2
gene_1485966,2
3-5_GL0067206,2
6-6_GL0125300,2
gene_3573408,2
gene_2618788,2
Chow_5_GL0092302,2
Chow_6_GL0197774,2
G1-1A_GL0015463,2
gene_1763343,2
MC-6-1_GL0000913,2
gene_2406023,2
G1-1A_GL0032189,2
S-Fe1_GL0159354,2
4_GL0031504,2
4-7_GL0037278,2
MC-6-1_GL0121167,2
gene_3584855,2
gene_2705561,2
gene_4388559,2
gene_2624628,2
HF-F_14_GL0428190,2
gene_1038545,2
20_GL0001052,2
1-4_GL0101340,2
S-Fe14_GL0012533,2
Chow_1_GL0128745,2
gene_923935,2
gene_164954,2
MC-0-1_GL0113327,2
gene_3501630,2
HF-F_1_GL0162155,2
gene_4514693,2
AF73-05_1_GL0013423,2
gene_3300672,2
2-4_GL0064518,2
gene_790539,2
gene_2077870,2
gene_4199503,2
Chow_8_GL0116990,2
3-1_GL0025978,2
gene_1431829,2
15_GL0130132,2
AF73-05_10_GL0084442,2
11_GL0006941,2
17_GL0138394,2
3-1_GL0002562,2
17_GL0032216,2
gene_3866139,2
G1-1A_GL0124780,2
AF73-05_2_GL0288353,2
S-Fe20_GL0110590,2
gene_1993999,2
S-Fe2_GL0084890,2
gene_1224105,2
gene_1240353,2
MC-6-3_GL0089050,2
gene_2514479,2
S-Fe7_GL0228135,2
Chow_1_GL0035756,2
gene_4146051,2
gene_318904,2
Food_9_GL0027274,2
gene_3192357,2
17_GL0041501,2
gene_1009612,2
gene_3937028,2
4-1_GL0019852,2
gene_4218083,2
gene_1828765,2
NZ_RAYH01000003.1_cds_WP_075260817.1_511,2
8-5_GL0053861,2
G1-7A_GL0141747,2
G1-1A_GL0063035,2
Chow_1_GL0141075,2
NZ_QZFS01000142.1_cds_WP_129184224.1_1281,2
1A-dyr3-06_GL0048310,2
AF73-05_6_GL0175480,2
HF-F_14_GL0077458,2
Food_9_GL0418460,2
gene_336924,2
MC-6-2_GL0110625,2
S-Fe11_GL0152932,2
gene_2111693,2
MC-6-5_GL0019977,2
G1-1A_GL0033882,2
7-8_GL0047952,2
5-1_GL0025069,2
gene_3843746,2
MC-0-3_GL0012433,2
Chow_7_GL0261393,2
S-Fe10_GL0110346,2
gene_4280176,2
7-5_GL0021486,2
gene_4511988,2
S-Fe19_GL0054347,2
4_GL0031509,2
Chow_5_GL0268300,2
gene_4135347,2
gene_2754223,2
20_GL0174009,2
NZ_RAZK01000270.1_cds_WP_120487441.1_2916,2
AF73-05_2_GL0317051,2
Food_14_GL0040776,2
6-4_GL0047767,2
gene_457018,2
Food_12_GL0063511,2
MH-0-4_GL0018694,2
gene_4538886,2
gene_4623899,2
S-Fe10_GL0104183,2
HF-F_1_GL0063060,2
2-4_GL0083786,2
gene_4226113,2
MC-6-1_GL0063878,2
gene_4147817,2
gene_2751239,2
MH-6-2_GL0070016,2
4-1_GL0013395,2
gene_4413360,2
MC-6-4_GL0014419,2
gene_3932166,2
10_GL0085088,2
MC-0-3_GL0090253,2
gene_873933,2
NZ_KB822442.1_cds_WP_004070277.1_1023,2
G1-1A_GL0025030,2
Food_7_GL0207566,2
gene_3685441,2
gene_3711185,2
Chow_6_GL0165751,2
gene_1178083,2
4-1_GL0025401,2
gene_127676,2
20_GL0118340,2
gene_3461236,2
10_GL0069444,2
gene_3559657,2
4-1_GL0065986,2
1-8_GL0055576,2
S-Fe7_GL0147524,2
gene_4225726,2
gene_4440718,2
gene_1237420,2
gene_32924,2
6-1_GL0062505,2
NZ_RAYE01000009.1_cds_WP_120441440.1_5094,2
Group2-7A_GL0059113,2
S-Fe9_GL0172089,2
gene_2897070,2
S-Fe2_GL0134313,2
gene_2503929,2
1-1_GL0032329,2
3-6_GL0007982,2
1-7_GL0122680,2
8-2_GL0124520,2
gene_2988810,2
gene_3821025,2
Chow_7_GL0255933,2
gene_4078995,2
OB-1_8_GL0007913,2
MC-6-2_GL0070138,2
gene_4252861,2
HF-F_1_GL0023788,2
MC-0-3_GL0065896,2
DSM22607_11_GL0054073,2
gene_2525046,2
Chow_1_GL0181664,2
G1-1A_GL0065753,2
1A-dyr3-06_GL0022826,2
gene_2595673,2
gene_3329905,2
G1-1A_GL0038055,2
S-Fe10_GL0178154,2
S-Fe8_GL0285780,2
gene_2650619,2
NZ_RAYW01000027.1_cds_WP_121699796.1_1187,2
MC-6-3_GL0002391,2
G1-1A_GL0025013,2
ERR1212009_Scaf226_3098,2
G1-1A_GL0096553,2
Chow_1_GL0270609,2
gene_3657045,2
gene_2804225,2
gene_3176468,2
MC-6-1_GL0091028,2
Group2-3A_GL0055751,2
1-2_GL0123492,2
6_GL0126818,2
gene_1465376,2
gene_3711964,2
S-Fe11_GL0028199,2
gene_4577900,2
G1-1A_GL0037681,2
gene_3689075,2
OB-1_13_GL0298033,2
gene_2700859,2
gene_1009611,2
gene_209600,2
gene_3921651,2
G1-1A_GL0072152,2
gene_3904746,2
gene_3425640,2
HF-F_1_GL0125818,2
gene_4587126,2
HF-F_10_GL0318966,2
gene_4365363,2
gene_3103469,2
MC-6-3_GL0008679,2
51_GL0071220,2
gene_381369,2
4-1_GL0078085,2
4-4_GL0100330,2
MC-6-1_GL0059002,2
Chow_5_GL0094680,2
gene_274841,2
S-Fe2_GL0018496,2
35_GL0039282,2
2-4_GL0099314,2
gene_3652287,2
AF73-05_4_GL0391580,2
gene_345472,2
53_GL0043463,2
2-4_GL0071206,2
gene_3346407,2
31_GL0072572,2
14_GL0015507,2
gene_3795243,2
gene_3345594,2
OB-1_5_GL0242581,2
MC-6-2_GL0044688,2
S-Fe15_GL0064476,2
gene_479680,2
DSM22607_6_GL0095362,2
OB-1_13_GL0290393,2
gene_3184565,2
S-Fe10_GL0095543,2
S-Fe9_GL0079045,2
gene_3959291,2
gene_4551796,2
1-1_GL0023846,2
DSM22607_10_GL0200218,2
gene_4527054,2
gene_4411563,2
MC-0-1_GL0089824,2
NZ_CP021421.1_cds_WP_068961824.1_931,2
Food_10_GL0222620,2
S-Fe16_GL0066379,2
gene_3539931,2
gene_2269589,2
S-Fe20_GL0063773,2
gene_1687280,2
Food_5_GL0345527,2
4-1_GL0041165,2
11_GL0055297,2
2-7_GL0007051,2
NZ_CP021421.1_cds_WP_068961758.1_998,2
S-Fe10_GL0102644,2
G1-1A_GL0092954,2
NZ_CP021421.1_cds_WP_068961809.1_946,2
19_GL0064192,2
11_GL0148065,2
1A-dyr3-06_GL0029539,2
3-1_GL0087910,2
HF-S_3_GL0192237,2
gene_2301462,2
31_GL0028693,2
gene_4433557,2
gene_3729820,2
OB-1_1_GL0388843,2
S-Fe10_GL0177638,2
gene_3795525,2
gene_877897,2
MH-6-3_GL0001544,2
AF73-05_6_GL0159585,2
2-4_GL0111282,2
gene_4059437,2
NZ_RAYT01000005.1_cds_WP_120466150.1_3635,2
gene_3762497,2
MC-0-1_GL0117481,2
gene_3545229,2
gene_2636270,2
gene_3214849,2
AF73-05_4_GL0365536,2
MC-6-1_GL0098444,2
gene_2674886,2
G1-1A_GL0024236,2
gene_3259294,2
gene_938703,2
28_GL0098070,2
Food_13_GL0061616,2
S-Fe1_GL0179442,2
gene_3236188,2
DSM22607_13_GL0040683,2
MH-6-2_GL0051955,2
gene_3321050,2
gene_4386469,2
gene_2468641,2
gene_348476,2
11_GL0033996,2
gene_4328629,2
1A-dyr2-07_GL0069787,2
gene_1561850,2
MC-0-3_GL0080148,2
S-Fe9_GL0052344,2
gene_2928081,2
MC-6-2_GL0058641,2
Food_9_GL0368834,2
gene_1027399,2
MH-6-2_GL0001699,2
8-5_GL0056288,2
NZ_QZFS01000018.1_cds_WP_129177955.1_2197,2
S-Fe10_GL0101236,2
gene_1715411,2
gene_4628020,2
AF73-05_11_GL0328756,2
G1-1A_GL0010989,2
G1-1A_GL0045991,2
NZ_KB822486.1_cds_WP_004060033.1_3184,2
MC-6-1_GL0031050,2
gene_1113853,2
gene_1043018,2
gene_1836364,2
HF-F_1_GL0200865,2
gene_2120548,2
OB-1_2_GL0120184,2
gene_3811267,2
gene_2822677,2
HF-F_4_GL0100191,2
gene_3803099,2
G1-1A_GL0072183,2
gene_4458107,2
gene_1650137,2
DSM22607_10_GL0068123,2
gene_2217004,2
gene_3846645,2
4-1_GL0016954,2
OB-1_11_GL0147824,2
G1-1A_GL0083452,2
HF-F_1_GL0049370,2
7-1_GL0076797,2
gene_3913379,2
Food_7_GL0042956,2
S-Fe10_GL0168405,2
G1-1A_GL0001245,2
gene_3467816,2
gene_2959214,2
AF73-05_1_GL0189031,2
gene_3725007,2
gene_4553514,2
gene_1020867,2
gene_4622876,2
gene_390675,2
MH-6-2_GL0028295,2
gene_4502937,2
gene_1733420,2
MH-0-5_GL0011084,2
gene_235960,2
gene_4102840,2
gene_4024923,2
gene_1396547,2
G1-1A_GL0059803,2
S-Fe10_GL0093122,2
1A-dyr2-07_GL0042794,2
5-1_GL0011029,2
gene_3332931,2
gene_3290207,2
G1-7A_GL0029309,2
MC-0-3_GL0051126,2
G1-1A_GL0023612,2
10_GL0014301,2
AF73-05_10_GL0356923,2
gene_3851354,2
NZ_CP021421.1_cds_WP_068960404.1_2604,2
G1-1A_GL0021809,2
HF-F_1_GL0199550,2
G1-1A_GL0001376,2
48_GL0134283,2
gene_1610163,2
gene_323874,2
2-1_GL0031972,2
S-Fe10_GL0101222,2
gene_4542399,2
NZ_RAYW01000072.1_cds_WP_121700426.1_2372,2
gene_2912023,2
G1-1A_GL0081632,2
3B-dyr36-06_GL0055164,2
gene_4009460,2
42_GL0076187,2
MH-6-2_GL0069956,2
Food_6_GL0018814,2
gene_3911012,2
4-1_GL0036323,2
24_GL0090913,2
HF-F_1_GL0205872,2
G1-1A_GL0106055,2
gene_460568,2
G1-1A_GL0024709,2
8-8_GL0030368,2
NZ_RAYG01000054.1_cds_WP_121773718.1_3057,2
NZ_OFSM01000044.1_cds_WP_103242233.1_5540,2
4-1_GL0041195,2
G1-1A_GL0024426,2
gene_2679204,2
gene_3324582,2
AF73-05_2_GL0106052,2
gene_3655062,2
12_GL0008470,2
G1-1A_GL0057335,2
1A-dyr3-06_GL0043661,2
HF-F_12_GL0121706,2
gene_2327618,2
gene_2215882,1
MC-6-4_GL0062254,1
32_GL0063067,1
3_GL0033926,1
gene_4056421,1
gene_3038200,1
2-5_GL0035811,1
gene_857262,1
MH-6-5_GL0044926,1
7-4_GL0075535,1
gene_4306354,1
gene_1660034,1
S-Fe11_GL0054889,1
4_GL0031496,1
S-Fe8_GL0134580,1
MC-6-4_GL0021821,1
S-Fe11_GL0004162,1
gene_1854408,1
Food_10_GL0225665,1
S-Fe3_GL0198795,1
Food_5_GL0073672,1
7-5_GL0097264,1
gene_935772,1
gene_1983251,1
20_GL0113849,1
Chow_4_GL0227906,1
11_GL0002102,1
gene_4480997,1
gene_1951852,1
gene_3544282,1
gene_3017179,1
gene_1140114,1
20_GL0143997,1
gene_4189708,1
Chow_2_GL0091330,1
HF-F_6_GL0099123,1
gene_4276936,1
gene_2096491,1
gene_4316941,1
gene_2249458,1
G1-1A_GL0027082,1
gene_2672773,1
ERR1211980_Scaf12_1511,1
gene_265486,1
gene_3450623,1
S-Fe9_GL0254771,1
gene_1804956,1
NZ_KB822499.1_cds_WP_004064173.1_4397,1
gene_3284420,1
MC-6-1_GL0047085,1
gene_199227,1
gene_4303515,1
45_GL0081145,1
Chow_7_GL0149536,1
2A-dyr16-06_GL0006108,1
gene_2682290,1
HF-F_4_GL0181881,1
1A-dyr3-06_GL0035848,1
AF73-05_13_GL0140016,1
gene_855023,1
Food_12_GL0126817,1
47_GL0150259,1
gene_539117,1
20_GL0028827,1
gene_4180970,1
8-1_GL0136262,1
gene_1083584,1
gene_4553670,1
S-Fe10_GL0040689,1
gene_3569134,1
24_GL0020545,1
G1-3A_GL0057643,1
S-Fe9_GL0237245,1
S-Fe1_GL0171369,1
AF73-05_1_GL0265178,1
gene_4409329,1
S-Fe2_GL0015700,1
Group2-3A_GL0076224,1
gene_292389,1
S-Fe13_GL0050152,1
gene_4247331,1
gene_4165617,1
23_GL0079046,1
gene_2456154,1
1-1_GL0039124,1
ERR1211992_Scaf8_819,1
G1-6A_GL0088193,1
Chow_1_GL0110461,1
MC-0-1_GL0090323,1
gene_4495519,1
gene_4486034,1
11_GL0084900,1
4-2_GL0067851,1
33_GL0088305,1
10_GL0053211,1
gene_798234,1
4_GL0031512,1
gene_3184225,1
gene_3710307,1
Chow_6_GL0076852,1
gene_4050454,1
MC-0-1_GL0037089,1
gene_274838,1
G1-1A_GL0101160,1
gene_1837301,1
6-7_GL0079907,1
gene_4243284,1
Chow_8_GL0172631,1
2-4_GL0079656,1
2-3_GL0084728,1
gene_2820901,1
NZ_QZFS01000022.1_cds_WP_129178322.1_3156,1
gene_2766021,1
gene_4183061,1
33_GL0093592,1
gene_3708176,1
gene_2622800,1
gene_2813378,1
gene_4568819,1
Chow_6_GL0222853,1
1-1_GL0086215,1
Food_11_GL0373824,1
Food_11_GL0164069,1
2-2_GL0134146,1
gene_3158145,1
gene_2896022,1
gene_2612589,1
6-4_GL0010244,1
gene_3418215,1
Food_13_GL0020275,1
OB-1_1_GL0316436,1
S-Fe10_GL0052232,1
Food_8_GL0095548,1
Food_14_GL0050951,1
AF73-05_14_GL0109163,1
7_GL0095530,1
4-1_GL0054964,1
gene_1133962,1
S-Fe20_GL0019783,1
S-Fe10_GL0067528,1
14_GL0071075,1
gene_2154083,1
gene_4287171,1
Group2-5A_GL0069775,1
G1-1A_GL0003519,1
NZ_RAYQ01000055.1_cds_3491,1
DSM22607_1_GL0204693,1
NZ_QIBY01000003.1_cds_WP_123185142.1_711,1
gene_2225324,1
gene_3005526,1
8-3_GL0122388,1
gene_1332855,1
NZ_RAZK01000010.1_cds_WP_120482363.1_7120,1
gene_2687944,1
G1-4A_GL0004027,1
Food_2_GL0019774,1
S-Fe1_GL0037146,1
AF73-05_14_GL0139829,1
Chow_4_GL0177145,1
4_GL0037840,1
1A-dyr1-07_GL0030836,1
gene_2054251,1
gene_4497068,1
1-6_GL0004435,1
7-6_GL0043014,1
S-Fe10_GL0086307,1
HF-F_13_GL0181977,1
gene_3502691,1
gene_1536335,1
gene_4064357,1
MC-0-1_GL0051409,1
gene_4509987,1
HF-S_5_GL0210213,1
gene_1709597,1
HF-S_14_GL0045854,1
15_GL0141847,1
gene_2500699,1
gene_2991919,1
gene_1444062,1
4-3_GL0056227,1
S-Fe12_GL0209931,1
gene_4197320,1
gene_1724520,1
gene_991946,1
38_GL0119009,1
HF-F_14_GL0301097,1
11_GL0082555,1
gene_3345032,1
53_GL0110137,1
Group2-4A_GL0130350,1
HF-S_4_GL0020618,1
ERR1211980_Scaf33_2552,1
G1-1A_GL0114600,1
G1-1A_GL0101506,1
1-1_GL0003102,1
gene_3597882,1
gene_4370501,1
NZ_RAYH01000020.1_cds_WP_002520235.1_2228,1
G1-1A_GL0095225,1
gene_4129827,1
MC-6-3_GL0084807,1
gene_2403508,1
OB-1_4_GL0187114,1
gene_2584017,1
4_GL0015761,1
gene_3939241,1
gene_3456350,1
21_GL0100385,1
gene_2986061,1
gene_3302469,1
gene_3635876,1
MH-6-2_GL0109034,1
HF-F_3_GL0152715,1
gene_4418530,1
43_GL0110567,1
gene_4161586,1
S-Fe20_GL0051612,1
MH-6-2_GL0117756,1
gene_751936,1
gene_2422344,1
21_GL0076002,1
Food_6_GL0202851,1
16_GL0046072,1
gene_2965659,1
gene_2265949,1
NZ_CP021421.1_cds_WP_068961435.1_1359,1
gene_1984173,1
gene_4569294,1
NZ_OFSM01000064.1_cds_WP_103242628.1_4604,1
AF73-05_11_GL0213492,1
MC-0-1_GL0040814,1
gene_3808182,1
OB-1_3_GL0210707,1
gene_4608491,1
NZ_CP021421.1_cds_WP_068960659.1_2223,1
gene_3958196,1
gene_3203778,1
AF73-05_4_GL0025964,1
gene_4513158,1
3_GL0136857,1
Group2-7A_GL0165515,1
MH-6-4_GL0049975,1
gene_945314,1
4-7_GL0127471,1
HF-S_3_GL0109861,1
DSM22607_6_GL0131854,1
gene_3232598,1
NZ_RAYW01000014.1_cds_WP_121699119.1_281,1
gene_4531346,1
gene_2471744,1
gene_3270647,1
24_GL0109575,1
DSM22607_9_GL0018181,1
11_GL0140116,1
MH-0-5_GL0047675,1
Chow_4_GL0032422,1
3-1_GL0086169,1
1A-dyr3-06_GL0033122,1
gene_2777544,1
gene_3514681,1
OB-1_1_GL0409789,1
gene_1777481,1
gene_730552,1
S-Fe10_GL0067617,1
NZ_RAZG01000027.1_cds_2207,1
S-Fe13_GL0042618,1
2-3_GL0088372,1
gene_3053273,1
gene_3873377,1
5-7_GL0058870,1
S-Fe2_GL0006874,1
AF73-05_13_GL0143658,1
gene_2972792,1
54_GL0079708,1
S-Fe8_GL0076262,1
S-Fe10_GL0016879,1
AF73-05_10_GL0139333,1
gene_715978,1
gene_2373965,1
MC-6-1_GL0070876,1
gene_3198991,1
gene_4144256,1
AF73-05_14_GL0278924,1
14_GL0007870,1
G1-1A_GL0106866,1
13_GL0080976,1
gene_3302061,1
Chow_8_GL0264970,1
Group2-7A_GL0003245,1
33_GL0114744,1
gene_3503327,1
1A-dyr3-06_GL0017909,1
gene_1133864,1
AF73-05_11_GL0007893,1
G1-6A_GL0026582,1
S-Fe10_GL0141006,1
gene_3219856,1
MH-6-5_GL0067721,1
Food_14_GL0180332,1
14_GL0028805,1
gene_1181014,1
gene_3622493,1
MC-0-1_GL0114622,1
NZ_RAZB01000004.1_cds_WP_120360866.1_1225,1
7-5_GL0132365,1
NZ_OFSM01000024.1_cds_WP_103241347.1_3094,1
gene_3293545,1
gene_2660173,1
7-5_GL0046519,1
gene_4084263,1
MH-0-4_GL0075526,1
15_GL0095214,1
gene_3139231,1
gene_3398575,1
4_GL0027663,1
7_GL0094914,1
gene_1750213,1
Food_2_GL0026469,1
S-Fe14_GL0021644,1
gene_4155639,1
7-8_GL0075137,1
Group2-8A_GL0175536,1
4-1_GL0062952,1
1-7_GL0133391,1
gene_2779380,1
gene_4153540,1
gene_3543902,1
Group2-7A_GL0139976,1
gene_2691154,1
gene_3604598,1
DSM22607_2_GL0221336,1
Group2-3A_GL0187147,1
gene_3297835,1
Food_14_GL0192892,1
Food_7_GL0132261,1
53_GL0049525,1
MC-0-3_GL0063024,1
S-Fe7_GL0235749,1
gene_152804,1
45_GL0082613,1
gene_3448235,1
Food_1_GL0277516,1
DSM22607_3_GL0238367,1
Food_9_GL0178238,1
gene_3671894,1
gene_4322559,1
NZ_QZFS01000092.1_cds_WP_129183071.1_8959,1
gene_2977607,1
MC-6-4_GL0083923,1
26_GL0119416,1
Food_9_GL0381373,1
8-6_GL0015207,1
HF-F_4_GL0124748,1
1-2_GL0013033,1
gene_2378432,1
Chow_7_GL0035201,1
gene_1805231,1
G1-8A_GL0017082,1
gene_1590252,1
6-5_GL0109983,1
AF73-05_1_GL0069963,1
MC-6-1_GL0015660,1
gene_2019117,1
gene_3108929,1
OB-1_2_GL0096734,1
2-3_GL0032012,1
S-Fe7_GL0141096,1
gene_2299165,1
HF-F_6_GL0254061,1
gene_4489678,1
gene_2873309,1
gene_4469532,1
S-Fe10_GL0168031,1
gene_3564374,1
gene_3123052,1
gene_3208757,1
MC-6-1_GL0048664,1
OB-1_1_GL0284899,1
gene_720472,1
gene_3500366,1
AF73-05_5_GL0181210,1
S-Fe11_GL0033488,1
3_GL0126523,1
NZ_KI535334.1_cds_WP_023348277.1_2695,1
12_GL0028435,1
G1-1A_GL0124664,1
2A-dyr16-07_GL0000478,1
4_GL0094441,1
gene_2458140,1
3-5_GL0015758,1
gene_3972684,1
20_GL0004172,1
MC-0-1_GL0079812,1
gene_4221341,1
Chow_7_GL0265986,1
DSM22607_12_GL0238512,1
DSM22607_8_GL0270990,1
gene_1011355,1
S-Fe11_GL0130359,1
HF-S_6_GL0031268,1
2-3_GL0066729,1
1-3_GL0012159,1
S-Fe10_GL0171966,1
MC-0-1_GL0032179,1
AF73-05_13_GL0212675,1
OB-1_1_GL0122055,1
AF73-05_11_GL0073322,1
gene_1704595,1
10_GL0059730,1
Food_3_GL0193836,1
Group2-7A_GL0063865,1
S-Fe1_GL0157909,1
S-Fe9_GL0148630,1
MC-0-3_GL0039663,1
6-6_GL0047582,1
6-1_GL0062503,1
2-6_GL0080553,1
gene_1038478,1
G1-8A_GL0061722,1
Chow_1_GL0113473,1
OB-1_1_GL0454577,1
gene_3076639,1
MH-6-5_GL0039339,1
gene_4352769,1
gene_2504322,1
7_GL0087036,1
MC-0-1_GL0061467,1
S-Fe20_GL0026081,1
gene_2148559,1
Food_10_GL0201268,1
48_GL0120516,1
gene_3987268,1
S-Fe9_GL0129400,1
6-5_GL0115120,1
gene_390672,1
31_GL0063833,1
4-8_GL0048489,1
gene_307348,1
S-Fe2_GL0095555,1
gene_4436047,1
gene_4256623,1
6-5_GL0123580,1
gene_3617439,1
Food_13_GL0015652,1
S-Fe11_GL0005720,1
20_GL0105376,1
gene_4163940,1
gene_1565255,1
DSM22607_13_GL0108985,1
MH-0-3_GL0039767,1
4-4_GL0036021,1
Food_9_GL0307266,1
gene_4326492,1
gene_3420799,1
HF-S_1_GL0213661,1
gene_3530718,1
2-3_GL0096846,1
G1-1A_GL0045762,1
Food_7_GL0328098,1
4-1_GL0052897,1
NZ_RAZK01000041.1_cds_WP_120484967.1_4434,1
1A-dyr2-07_GL0018927,1
28_GL0010135,1
HF-F_13_GL0096050,1
gene_851707,1
4-1_GL0015793,1
1-5_GL0052176,1
gene_1622365,1
Chow_4_GL0355081,1
gene_2641028,1
gene_3951631,1
gene_2583363,1
gene_3508302,1
46_GL0045719,1
7-6_GL0048996,1
AF73-05_14_GL0203456,1
1A-dyr4-07_GL0095299,1
NZ_KB822435.1_cds_WP_004045645.1_1522,1
MC-0-1_GL0114032,1
gene_3260787,1
gene_2139519,1
MC-6-2_GL0030784,1
gene_142622,1
gene_4303199,1
S-Fe10_GL0133631,1
Chow_2_GL0290967,1
MC-6-2_GL0142941,1
S-Fe6_GL0058950,1
S-Fe10_GL0038820,1
11_GL0046269,1
gene_3948959,1
gene_4415422,1
DSM22607_4_GL0157232,1
gene_3179095,1
1-8_GL0100410,1
gene_2131293,1
NZ_CP021421.1_cds_WP_068961719.1_1045,1
MH-6-1_GL0083497,1
1-1_GL0046124,1
NZ_CP021421.1_cds_WP_084274021.1_2165,1
gene_4247206,1
gene_2322458,1
Food_3_GL0026597,1
MH-6-4_GL0033460,1
gene_4458302,1
gene_4573693,1
NZ_RAYW01000011.1_cds_WP_121698869.1_29,1
gene_4222868,1
2-8_GL0004874,1
gene_2080870,1
MH-0-3_GL0068517,1
G1-4A_GL0043895,1
NZ_CP021421.1_cds_WP_084274019.1_2178,1
NZ_QIBY01000024.1_cds_WP_123186239.1_1846,1
10_GL0046528,1
gene_3877540,1
S-Fe7_GL0120654,1
3-6_GL0068716,1
MH-6-2_GL0104472,1
14_GL0041781,1
AF73-05_10_GL0304729,1
G1-1A_GL0039149,1
gene_3750257,1
1A-dyr3-06_GL0018463,1
3-6_GL0056664,1
gene_3189637,1
gene_2235516,1
MC-6-1_GL0090264,1
MC-0-1_GL0001413,1
HF-S_8_GL0237293,1
gene_3460388,1
1-8_GL0001746,1
HF-F_4_GL0036931,1
S-Fe19_GL0068270,1
4-1_GL0070590,1
gene_1733418,1
AF73-05_2_GL0309103,1
QGGY01000001.1_cds_PWJ79277.1_645,1
Food_11_GL0233480,1
HF-F_11_GL0245979,1
gene_2601104,1
MH-6-2_GL0105283,1
Group2-3A_GL0051223,1
Group2-3A_GL0168796,1
45_GL0021258,1
gene_3646213,1
S-Fe11_GL0089116,1
gene_2145976,1
S-Fe10_GL0043270,1
gene_2928858,1
Group2-6A_GL0027723,1
gene_3361126,1
32_GL0011844,1
Food_5_GL0333284,1
gene_3403987,1
4-1_GL0043550,1
gene_2149413,1
gene_3062861,1
gene_220759,1
S-Fe8_GL0030858,1
23_GL0147683,1
22_GL0035504,1
DSM22607_12_GL0147217,1
HF-F_13_GL0308944,1
Food_10_GL0142474,1
gene_2311142,1
MC-0-3_GL0075964,1
gene_2703456,1
Chow_1_GL0159468,1
HF-F_3_GL0131186,1
Food_6_GL0066115,1
S-Fe7_GL0283959,1
gene_3305314,1
2-4_GL0055199,1
gene_3740068,1
gene_4392542,1
Chow_6_GL0077947,1
Food_11_GL0148610,1
10_GL0080177,1
Group2-7A_GL0056479,1
11_GL0146396,1
gene_4569138,1
S-Fe18_GL0000045,1
NZ_RAZK01000004.1_cds_WP_120481334.1_4406,1
gene_2136887,1
HF-S_13_GL0046563,1
gene_3016597,1
gene_3138359,1
gene_3770609,1
4_GL0014825,1
gene_1785608,1
gene_4583617,1
MC-0-1_GL0110652,1
gene_4292862,1
gene_333661,1
OB-1_8_GL0317275,1
Chow_2_GL0022411,1
gene_3816612,1
G1-6A_GL0070082,1
31_GL0022815,1
MH-6-1_GL0026134,1
4-1_GL0052903,1
S-Fe7_GL0058978,1
NZ_RAYW01000014.1_cds_WP_121699124.1_288,1
gene_3859268,1
gene_1111723,1
gene_4610391,1
6-7_GL0066317,1
gene_1202641,1
AF73-05_13_GL0029582,1
AF73-05_8_GL0276260,1
MC-0-1_GL0000787,1
18_GL0029914,1
Group2-1A_GL0127590,1
4-7_GL0144916,1
G1-1A_GL0059725,1
gene_3901790,1
S-Fe17_GL0124316,1
gene_1397709,1
MH-6-4_GL0037516,1
DSM22607_12_GL0257025,1
S-Fe10_GL0021130,1
gene_2801026,1
DSM22607_6_GL0232761,1
20_GL0123038,1
gene_3503903,1
gene_62901,1
gene_2024204,1
gene_4053438,1
gene_54029,1
5-1_GL0040201,1
gene_3965881,1
gene_4104734,1
gene_1286885,1
gene_4438136,1
NZ_NHTR01000002.1_cds_WP_002587383.1_3301,1
gene_2287415,1
gene_4222239,1
Food_14_GL0102115,1
gene_550169,1
gene_2267701,1
gene_3954314,1
NZ_RAZL01000037.1_cds_WP_004297166.1_2973,1
11_GL0017845,1
Group2-5A_GL0047507,1
gene_3622999,1
S-Fe10_GL0183182,1
Chow_7_GL0174284,1
14_GL0019378,1
6-4_GL0088068,1
Chow_8_GL0178081,1
gene_2836116,1
MC-6-4_GL0049223,1
2-4_GL0081079,1
HF-F_5_GL0305434,1
gene_836069,1
S-Fe8_GL0181237,1
gene_3994211,1
S-Fe10_GL0117913,1
AF73-05_9_GL0097552,1
11_GL0080380,1
gene_4281485,1
Chow_8_GL0274823,1
AF73-05_10_GL0139242,1
OB-1_12_GL0114269,1
OB-1_12_GL0269231,1
20_GL0096349,1
gene_4124367,1
gene_3708709,1
Chow_4_GL0339781,1
2-1_GL0107755,1
gene_4309896,1
Food_1_GL0090071,1
1-1_GL0038656,1
S-Fe10_GL0029632,1
33_GL0002426,1
19_GL0062123,1
33_GL0063190,1
gene_4485106,1
gene_2241355,1
HF-F_6_GL0428842,1
HF-F_4_GL0189663,1
AF73-05_4_GL0309612,1
1-1_GL0058993,1
7-5_GL0186103,1
gene_4384110,1
24_GL0030605,1
NZ_RAYO01000002.1_cds_WP_120394063.1_951,1
Chow_1_GL0088828,1
gene_2379138,1
gene_2642497,1
3-1_GL0037599,1
2-3_GL0034126,1
1A-dyr3-06_GL0026980,1
MC-6-3_GL0094988,1
gene_4365218,1
S-Fe10_GL0000773,1
gene_1970117,1
gene_572481,1
gene_3962906,1
gene_3984008,1
Chow_2_GL0098209,1
MC-0-1_GL0047801,1
gene_4225720,1
MC-6-5_GL0127876,1
gene_3287453,1
1A-dyr3-06_GL0040427,1
