gene,postFMT_4_cecum
MH-6-4_GL0036373,1
NZ_CP021422.1_cds_WP_066537538.1_3777,1
DSM22607_12_GL0027458,1
gene_3585784,1
G1-5A_GL0021148,1
gene_1907779,1
Food_11_GL0377387,1
15_GL0034207,1
Food_6_GL0151567,1
gene_955020,1
gene_3393916,1
gene_1977451,1
S-Fe3_GL0068386,1
11_GL0063414,1
Chow_7_GL0068077,1
6-3_GL0082958,1
G1-1A_GL0084354,1
gene_4343213,1
AF73-05_6_GL0148540,1
Food_5_GL0067848,1
gene_1539160,1
Food_5_GL0221516,1
18_GL0094340,1
gene_2758993,1
2-2_GL0052262,1
NZ_RAYY01000035.1_cds_WP_120424271.1_2930,1
AF73-05_13_GL0233310,1
NZ_RAZA01000080.1_cds_4216,1
gene_2948176,1
Food_5_GL0196217,1
Food_4_GL0260786,1
gene_3116487,1
gene_4264921,1
Food_10_GL0079798,1
MC-0-1_GL0025585,1
NZ_KB822463.1_cds_WP_004077713.1_3423,1
gene_1515489,1
S-Fe7_GL0241396,1
NZ_RAYW01000006.1_cds_WP_121698373.1_2290,1
MC-6-2_GL0168698,1
Group2-3A_GL0038714,1
MC-0-1_GL0019044,1
gene_2383745,1
gene_1448008,1
5-5_GL0121014,1
gene_3031498,1
gene_39658,1
G1-5A_GL0064476,1
G1-1A_GL0109951,1
8-2_GL0101570,1
gene_3195971,1
gene_2971925,1
G1-2A_GL0025047,1
gene_4507808,1
NZ_QZFS01000015.1_cds_WP_016291995.1_1723,1
NZ_KB822571.1_cds_WP_010803479.1_5016,1
gene_931523,1
NZ_RAYM01000005.1_cds_WP_120431306.1_1342,1
gene_4101169,1
Food_10_GL0005004,1
Food_10_GL0151555,1
Group2-2A_GL0129436,1
MH-6-2_GL0058562,1
HF-S_12_GL0038573,1
Group2-6A_GL0110450,1
6-3_GL0030515,1
AF73-05_10_GL0131155,1
gene_2439570,1
Chow_3_GL0040572,1
7-8_GL0020802,1
Food_7_GL0278042,1
6-6_GL0099260,1
HF-S_4_GL0098565,1
gene_4473809,1
35_GL0013230,1
17_GL0062031,1
gene_1297586,1
S-Fe10_GL0061978,1
1-2_GL0054490,1
gene_1159872,1
gene_209595,1
HF-F_13_GL0475008,1
Group2-4A_GL0000617,1
G1-3A_GL0109006,1
Group2-3A_GL0005549,1
gene_2802881,1
DSM22607_4_GL0383712,1
4-8_GL0112853,1
Food_10_GL0157282,1
AF73-05_6_GL0038828,1
gene_385632,1
AF73-05_4_GL0001863,1
Food_2_GL0273240,1
Chow_5_GL0329134,1
Food_5_GL0093335,1
AF73-05_10_GL0295401,1
12_GL0032056,1
Food_3_GL0071031,1
gene_3678765,1
gene_3009413,1
gene_4134348,1
gene_592027,1
gene_4330882,1
HF-S_6_GL0015895,1
MH-6-4_GL0130947,1
gene_4574972,1
gene_440599,1
Food_2_GL0094670,1
Chow_1_GL0227158,1
OB-1_2_GL0014556,1
gene_2926171,1
DSM22607_8_GL0396449,1
34_GL0050274,1
gene_1691498,1
Chow_7_GL0201832,1
gene_4273994,1
Group2-6A_GL0061198,1
DSM22607_13_GL0046153,1
MH-6-3_GL0000127,1
gene_4233022,1
gene_2141062,1
ERR1212012_Scaf5_201,1
gene_3892272,1
1-1_GL0097296,1
gene_3580110,1
Food_2_GL0173141,1
1-4_GL0013909,1
gene_2678828,1
Food_5_GL0172420,1
OB-1_7_GL0176470,1
HF-S_9_GL0115696,1
AF73-05_1_GL0085737,1
2-3_GL0061464,1
gene_3550801,1
MC-0-3_GL0023620,1
4-3_GL0081896,1
1-1_GL0065477,1
NZ_OFSM01000028.1_cds_WP_103241567.1_882,1
Chow_1_GL0109273,1
HF-S_12_GL0127830,1
1-4_GL0014698,1
AF73-05_10_GL0028498,1
NZ_RAYR01000008.1_cds_WP_120411140.1_2921,1
gene_3170144,1
HF-S_3_GL0380927,1
gene_888763,1
7-4_GL0082145,1
gene_1956267,1
NZ_QZFS01000100.1_cds_WP_129183333.1_16,1
NZ_QZFS01000007.1_cds_WP_129176038.1_8313,1
DSM22607_2_GL0334860,1
AF73-05_8_GL0138975,1
S-Fe3_GL0105636,1
5-3_GL0044432,1
HF-S_2_GL0167982,1
gene_1356608,1
ERR1211980_Scaf73_3372,1
Chow_1_GL0050956,1
Chow_7_GL0175554,1
MH-6-4_GL0068183,1
S-Fe11_GL0019091,1
NZ_RAYY01000003.1_cds_WP_120420020.1_3280,1
AF73-05_10_GL0206363,1
gene_2993224,1
33_GL0085086,1
gene_3066034,1
NZ_OFSM01000021.1_cds_WP_103240987.1_4245,1
OB-1_1_GL0421716,1
gene_1662670,1
MC-6-2_GL0161949,1
gene_3546552,1
3-5_GL0026671,1
MH-6-4_GL0108799,1
MC-6-5_GL0043663,1
AF73-05_11_GL0190782,1
28_GL0111025,1
AF73-05_10_GL0164320,1
MH-6-5_GL0155513,1
S-Fe7_GL0026242,1
gene_4207452,1
gene_4077974,1
AF73-05_10_GL0423880,1
HF-F_4_GL0324355,1
MH-6-2_GL0021970,1
17_GL0067911,1
NZ_RAYO01000012.1_cds_WP_120394756.1_2729,1
AF73-05_14_GL0315930,1
Food_5_GL0168136,1
4-2_GL0041066,1
8-5_GL0065749,1
MC-6-5_GL0049850,1
S-Fe12_GL0151209,1
33_GL0000084,1
3-8_GL0019270,1
1A-dyr1-07_GL0038960,1
gene_4565315,1
OB-1_7_GL0033764,1
32_GL0116910,1
8_GL0130003,1
11_GL0045002,1
55_GL0068340,1
24_GL0110445,1
HF-F_12_GL0181723,1
40_GL0091484,1
HF-F_13_GL0138273,1
8-3_GL0007778,1
3-5_GL0039098,1
AF73-05_9_GL0031312,1
gene_4416570,1
MH-0-4_GL0024484,1
NZ_KI535319.1_cds_WP_023346787.1_1165,1
23_GL0060484,1
gene_2056998,1
HF-S_14_GL0188308,1
S-Fe12_GL0057752,1
Group2-8A_GL0098386,1
35_GL0045609,1
G1-1A_GL0116674,1
S-Fe20_GL0063775,1
gene_2895215,1
2-4_GL0075235,1
G1-5A_GL0069096,1
1-6_GL0012383,1
47_GL0130301,1
gene_3588998,1
Food_2_GL0234703,1
S-Fe10_GL0012397,1
AF73-05_10_GL0425888,1
HF-F_11_GL0116107,1
MH-6-2_GL0007665,1
39_GL0080470,1
gene_1816403,1
Food_10_GL0163127,1
gene_1438044,1
Group2-8A_GL0154681,1
4-7_GL0066988,1
6-3_GL0089300,1
gene_2833777,1
NZ_QZFS01000023.1_cds_WP_129178389.1_3263,1
3-5_GL0019423,1
gene_4299265,1
gene_3447435,1
DSM22607_6_GL0213638,1
gene_2878584,1
gene_3753006,1
HF-F_4_GL0421818,1
11_GL0050665,1
4-8_GL0071616,1
2-2_GL0004667,1
NZ_RAYG01000053.1_cds_WP_121773713.1_3040,1
HF-S_6_GL0069609,1
3-3_GL0086979,1
Chow_5_GL0195470,1
52_GL0122622,1
MH-6-4_GL0177366,1
1_GL0060516,1
DSM22607_12_GL0325970,1
1_GL0090754,1
gene_4280100,1
AF73-05_10_GL0401582,1
8_GL0174430,1
gene_1742568,1
HF-F_1_GL0229086,1
38_GL0088411,1
DSM22607_6_GL0169073,1
2B-dyr19-06_GL0036258,1
Chow_4_GL0171780,1
gene_2065835,1
NZ_RAZL01000016.1_cds_WP_115484715.1_889,1
gene_3127004,1
gene_690677,1
4-3_GL0093110,1
DSM22607_2_GL0139044,1
5-2_GL0031238,1
7-2_GL0083217,1
gene_3529013,1
S-Fe7_GL0202617,1
OB-1_2_GL0192322,1
gene_4528964,1
AF73-05_14_GL0171944,1
MC-0-1_GL0055450,1
17_GL0144790,1
Food_10_GL0011791,1
gene_4625684,1
42_GL0032249,1
gene_2241194,1
NZ_RAYB01000038.1_cds_WP_121707853.1_2136,1
AF73-05_6_GL0322223,1
S-Fe12_GL0001615,1
Group2-4A_GL0136824,1
gene_2064151,1
DSM22607_11_GL0162714,1
Chow_1_GL0085346,1
17_GL0040114,1
MC-0-1_GL0063992,1
HF-F_7_GL0241526,1
AF73-05_10_GL0240362,1
Food_5_GL0009781,1
MH-0-4_GL0040848,1
gene_2901772,1
2B-dyr24-07_GL0033727,1
4-7_GL0149068,1
Food_14_GL0293852,1
23_GL0066466,1
HF-F_1_GL0146367,1
gene_3357584,1
7-5_GL0090533,1
OB-1_2_GL0289600,1
S-Fe10_GL0137723,1
4-8_GL0034019,1
gene_3816804,1
10_GL0016172,1
gene_2809163,1
gene_502374,1
HF-F_4_GL0294600,1
gene_3041058,1
gene_3756111,1
43_GL0093750,1
AF73-05_8_GL0093413,1
Chow_6_GL0002442,1
1-5_GL0038890,1
gene_3105854,1
MC-6-3_GL0017266,1
2A-dyr14-06_GL0066426,1
15_GL0127046,1
Chow_5_GL0211019,1
2-4_GL0013898,1
AF73-05_13_GL0218544,1
1-1_GL0143701,1
gene_3642024,1
gene_3541659,1
34_GL0052959,1
OB-1_1_GL0416017,1
gene_2883913,1
19_GL0087375,1
40_GL0085771,1
1-2_GL0066652,1
gene_3395866,1
NZ_RAYE01000032.1_cds_WP_120445184.1_2529,1
gene_4189809,1
HF-S_14_GL0299425,1
gene_4424980,1
Food_14_GL0335490,1
AF73-05_7_GL0100783,1
gene_3967435,1
gene_571281,1
13_GL0094659,1
Chow_1_GL0275849,1
NZ_RAZF01000034.1_cds_WP_120428520.1_1825,1
gene_3331625,1
gene_3153985,1
S-Fe20_GL0031431,1
gene_4190387,1
HF-S_14_GL0266199,1
19_GL0029242,1
HF-F_13_GL0372020,1
gene_4433105,1
S-Fe20_GL0169742,1
NZ_NHMQ01000002.1_cds_WP_007489918.1_1667,1
7-5_GL0050168,1
gene_824413,1
gene_2834434,1
gene_4275396,1
AF73-05_1_GL0051164,1
8-1_GL0022613,1
6-4_GL0111694,1
gene_1194785,1
Chow_1_GL0068408,1
HF-S_10_GL0184940,1
NZ_KB822467.1_cds_WP_004081455.1_5120,1
AF73-05_13_GL0261921,1
NZ_OFSM01000011.1_cds_WP_103239778.1_2318,1
ERR1211980_Scaf1_131,1
33_GL0074369,1
7-5_GL0052898,1
MC-6-3_GL0006059,1
21_GL0003053,1
45_GL0062960,1
gene_3408857,1
MC-0-3_GL0092909,1
12_GL0107130,1
gene_3314681,1
DSM22607_5_GL0296932,1
S-Fe10_GL0012318,1
gene_2158238,1
1-3_GL0018575,1
NZ_KI535334.1_cds_WP_023348343.1_2760,1
4-1_GL0048146,1
DSM22607_1_GL0144114,1
OB-1_6_GL0040656,1
AF73-05_2_GL0190835,1
24_GL0109267,1
Food_14_GL0017044,1
MH-6-2_GL0021117,1
G1-5A_GL0054118,1
3-6_GL0003338,1
MH-6-1_GL0020110,1
S-Fe15_GL0068923,1
NZ_KI535338.1_cds_WP_081707247.1_3475,1
Chow_8_GL0154705,1
gene_2326373,1
Food_4_GL0337782,1
9_GL0058565,1
gene_2519605,1
26_GL0033929,1
Group2-3A_GL0059036,1
gene_4592072,1
MH-0-3_GL0021931,1
Food_3_GL0184557,1
MC-0-1_GL0034476,1
Chow_8_GL0222977,1
S-Fe9_GL0057874,1
gene_4343220,1
MH-6-2_GL0066610,1
MC-6-4_GL0047635,1
NZ_QZFS01000030.1_cds_WP_129178840.1_4346,1
gene_4114792,1
Group2-3A_GL0077777,1
DSM22607_1_GL0062869,1
NZ_KI535319.1_cds_WP_081707083.1_1119,1
33_GL0003401,1
NZ_KB822502.1_cds_WP_004066581.1_5512,1
gene_4197059,1
HF-F_4_GL0357881,1
7-5_GL0151433,1
gene_902817,1
8-2_GL0107920,1
gene_557107,1
gene_2505005,1
gene_2011384,1
8-6_GL0039205,1
gene_3413369,1
S-Fe12_GL0130537,1
gene_3256609,1
Food_4_GL0355975,1
Group2-3A_GL0001241,1
AF73-05_10_GL0054658,1
HF-S_14_GL0004506,1
S-Fe10_GL0095141,1
gene_2991518,1
gene_106807,1
DSM22607_5_GL0219100,1
gene_4544681,1
gene_1849456,1
1_GL0104442,1
DSM22607_12_GL0031240,1
HF-F_9_GL0088114,1
gene_4578199,1
gene_1793910,1
gene_1075523,1
S-Fe6_GL0142986,1
S-Fe10_GL0065370,1
8-1_GL0010017,1
gene_1919039,1
Food_14_GL0189345,1
34_GL0052994,1
S-Fe20_GL0187473,1
gene_1726317,1
38_GL0078842,1
1-2_GL0057522,1
Food_7_GL0267694,1
gene_1184726,1
gene_4212627,1
6-2_GL0078403,1
AF73-05_1_GL0396245,1
S-Fe20_GL0013578,1
gene_417608,1
Chow_4_GL0089910,1
gene_4243309,1
S-Fe20_GL0131915,1
Food_9_GL0069320,1
5-8_GL0136657,1
Food_10_GL0090065,1
8-1_GL0111998,1
Chow_1_GL0011319,1
MC-6-2_GL0124869,1
S-Fe2_GL0134272,1
gene_4561813,1
gene_1389054,1
5-7_GL0117478,1
HF-F_10_GL0044041,1
gene_3374940,1
DSM22607_11_GL0183666,1
Chow_3_GL0262740,1
HF-S_1_GL0035298,1
34_GL0067256,1
gene_421531,1
S-Fe7_GL0299264,1
HF-F_5_GL0101465,1
AF73-05_10_GL0203211,1
gene_2858065,1
Chow_2_GL0001181,1
2-7_GL0085932,1
S-Fe10_GL0103907,1
gene_2859304,1
6-1_GL0037040,1
Chow_5_GL0028312,1
gene_4498027,1
Food_12_GL0097926,1
S-Fe1_GL0140774,1
DSM22607_9_GL0264964,1
NZ_QZFS01000053.1_cds_WP_129180687.1_6559,1
G1-8A_GL0013806,1
20_GL0092116,1
gene_3184871,1
gene_3979973,1
1A-dyr4-07_GL0024688,1
gene_4124098,1
ERR1211980_Scaf24_2228,1
gene_2072007,1
AF73-05_11_GL0090014,1
HF-S_12_GL0095516,1
gene_3460237,1
gene_3733469,1
gene_2958422,1
AF73-05_11_GL0013875,1
HF-S_5_GL0016442,1
gene_415282,1
DSM22607_5_GL0300327,1
gene_1221660,1
Chow_4_GL0314109,1
gene_2511838,1
AF73-05_13_GL0144429,1
MC-0-1_GL0036851,1
NZ_RAYO01000036.1_cds_WP_120396377.1_1356,1
HF-F_4_GL0097627,1
3_GL0078613,1
5_GL0060710,1
11_GL0081564,1
MH-0-5_GL0039879,1
AF73-05_6_GL0289529,1
gene_1661296,1
Chow_8_GL0197689,1
Food_7_GL0197215,1
2-5_GL0028610,1
HF-S_9_GL0290663,1
1-5_GL0021897,1
gene_4217225,1
gene_2832921,1
AF73-05_14_GL0367736,1
gene_373293,1
Group2-3A_GL0209190,1
Group2-5A_GL0042141,1
Food_5_GL0141987,1
7-2_GL0049220,1
MC-6-2_GL0044329,1
gene_3370677,1
gene_3808554,1
MC-6-2_GL0056861,1
gene_3568808,1
MH-0-5_GL0028921,1
Food_10_GL0003256,1
Food_10_GL0185898,1
20_GL0160596,1
MH-6-2_GL0032648,1
34_GL0069870,1
gene_3532075,1
MC-6-2_GL0106936,1
gene_4340841,1
51_GL0067105,1
S-Fe8_GL0269618,1
DSM22607_11_GL0332386,1
5-6_GL0077207,1
4-7_GL0106298,1
36_GL0016958,1
gene_3369633,1
gene_3568953,1
HF-F_4_GL0427171,1
gene_4482847,1
gene_3433513,1
gene_2731821,1
AF73-05_6_GL0282526,1
gene_3435460,1
gene_784796,1
gene_4256248,1
Food_8_GL0369760,1
Food_1_GL0259964,1
2-1_GL0037480,1
gene_4169906,1
gene_3174371,1
gene_2020938,1
S-Fe2_GL0162920,1
gene_3631424,1
S-Fe3_GL0153687,1
OB-1_8_GL0053431,1
DSM22607_2_GL0062738,1
gene_4446265,1
Food_1_GL0168419,1
AF73-05_1_GL0296769,1
15_GL0109601,1
6-4_GL0083223,1
gene_1014528,1
G1-5A_GL0003972,1
G1-7A_GL0014452,1
gene_4423833,1
S-Fe10_GL0068256,1
AF73-05_11_GL0102282,1
AF73-05_6_GL0174200,1
gene_716727,1
NZ_OFSM01000101.1_cds_WP_103242789.1_875,1
gene_3049528,1
DSM22607_3_GL0078175,1
gene_3025272,1
HF-S_9_GL0344107,1
gene_4346088,1
Food_10_GL0150328,1
Food_9_GL0104033,1
Group2-8A_GL0019644,1
26_GL0136661,1
NZ_OFSM01000036.1_cds_WP_103241961.1_422,1
Food_10_GL0023582,1
MC-6-5_GL0036961,1
1-1_GL0151468,1
NZ_QZFS01000013.1_cds_WP_016290775.1_1211,1
2_GL0058535,1
gene_576339,1
Food_3_GL0011314,1
NZ_KI535318.1_cds_WP_023346178.1_547,1
S-Fe12_GL0123449,1
Chow_1_GL0292622,1
gene_1147265,1
AF73-05_7_GL0064514,1
Food_10_GL0145585,1
OB-1_9_GL0002809,1
MH-6-3_GL0115714,1
gene_2600515,1
gene_2337634,1
5-2_GL0060441,1
Food_10_GL0225826,1
NZ_RAYW01000002.1_cds_WP_121697952.1_1432,1
28_GL0020515,1
7-5_GL0073635,1
7-8_GL0008890,1
Chow_1_GL0088348,1
OB-1_4_GL0133998,1
NZ_KI535333.1_cds_WP_023347872.1_2278,1
NZ_RAYW01000014.1_cds_WP_121699117.1_278,1
MC-6-1_GL0004125,1
20_GL0111711,1
gene_3957755,1
gene_3675558,1
MH-6-1_GL0073342,1
NZ_RAYR01000034.1_cds_WP_120413689.1_2256,1
gene_4490860,1
AF73-05_13_GL0156893,1
gene_2537019,1
gene_3148444,1
S-Fe1_GL0172241,1
OB-1_12_GL0119285,1
AF73-05_1_GL0366913,1
MC-0-1_GL0027850,1
gene_2665905,1
S-Fe8_GL0075249,1
Chow_5_GL0318552,1
DSM22607_11_GL0169531,1
AF73-05_5_GL0045804,1
AF73-05_7_GL0116541,1
1A-dyr2-07_GL0042329,1
Group2-7A_GL0005744,1
NZ_QZFS01000081.1_cds_WP_129182609.1_8450,1
AF73-05_1_GL0028376,1
Chow_5_GL0109399,1
NZ_QZFS01000029.1_cds_WP_129178794.1_3948,1
38_GL0009048,1
24_GL0044541,1
gene_4603692,1
OB-1_7_GL0026367,1
6-8_GL0004331,1
Food_9_GL0289471,1
S-Fe3_GL0095379,1
Food_7_GL0040198,1
7-7_GL0082975,1
Food_4_GL0350051,1
43_GL0101077,1
G1-2A_GL0030652,1
47_GL0025470,1
Food_9_GL0254614,1
gene_4552580,1
HF-S_12_GL0170749,1
11_GL0088224,1
S-Fe6_GL0203623,1
Group2-3A_GL0159956,1
gene_4178017,1
gene_2967711,1
MC-6-1_GL0056648,1
gene_4405741,1
S-Fe2_GL0049169,1
DSM22607_3_GL0076787,1
Food_1_GL0300555,1
2-5_GL0072348,1
AF73-05_14_GL0089288,1
Food_6_GL0254624,1
1-2_GL0057533,1
gene_4147095,1
NZ_RAYO01000026.1_cds_WP_004070654.1_675,1
G1-1A_GL0096599,1
gene_4566815,1
1-1_GL0030574,1
OB-1_3_GL0148776,1
G1-5A_GL0101752,1
MC-6-4_GL0100624,1
DSM22607_10_GL0097874,1
Chow_6_GL0134276,1
Group2-8A_GL0117586,1
5-7_GL0044424,1
6-8_GL0057967,1
MH-6-3_GL0031696,1
MC-0-1_GL0004569,1
5-7_GL0056773,1
S-Fe9_GL0127589,1
Chow_6_GL0140304,1
Chow_6_GL0054022,1
gene_189607,1
gene_2910296,1
1-8_GL0001335,1
24_GL0127065,1
gene_4141278,1
AF73-05_11_GL0087559,1
2-1_GL0100989,1
1-7_GL0068736,1
Group2-3A_GL0102314,1
gene_3108220,1
gene_3815768,1
NZ_KI535318.1_cds_WP_023345927.1_298,1
NZ_NHMQ01000001.1_cds_WP_084462034.1_481,1
Chow_5_GL0254054,1
Chow_4_GL0193364,1
HF-F_14_GL0399662,1
G1-5A_GL0072912,1
gene_2891127,1
gene_4627239,1
gene_3709166,1
28_GL0067726,1
Food_6_GL0287994,1
4-1_GL0037260,1
Chow_7_GL0225353,1
S-Fe7_GL0279367,1
Food_10_GL0091496,1
gene_4053052,1
2B-dyr19-06_GL0049538,1
gene_322716,1
gene_2869291,1
MH-6-1_GL0110573,1
gene_512203,1
HF-S_6_GL0030742,1
MH-6-2_GL0033498,1
HF-F_5_GL0168692,1
gene_3546716,1
AF73-05_3_GL0306192,1
Food_10_GL0270745,1
G1-7A_GL0056978,1
AF73-05_10_GL0419928,1
HF-F_2_GL0214925,1
Food_5_GL0117924,1
Food_10_GL0168650,1
MC-6-5_GL0134604,1
gene_2805299,1
1A-dyr2-07_GL0061217,1
gene_159113,1
gene_4578318,1
Food_13_GL0035023,1
AF73-05_14_GL0181402,1
14_GL0017282,1
51_GL0099701,1
gene_2459273,1
gene_2998149,1
2A-dyr14-07_GL0007209,1
S-Fe4_GL0060261,1
gene_911023,1
HF-F_3_GL0144101,1
S-Fe10_GL0083534,1
gene_3587510,1
38_GL0037085,1
Food_13_GL0188842,1
ERR1211980_Scaf126_3773,1
4-7_GL0130706,1
gene_3954529,1
NZ_QZFS01000071.1_cds_WP_129182013.1_7858,1
HF-F_3_GL0192870,1
1-8_GL0063665,1
gene_3588189,1
HF-F_6_GL0067350,1
Food_1_GL0123783,1
OB-1_5_GL0311625,1
Food_1_GL0325596,1
Food_5_GL0248781,1
Food_10_GL0190402,1
Food_8_GL0355423,1
gene_4600889,1
S-Fe20_GL0022058,1
OB-1_13_GL0272383,1
HF-F_4_GL0224058,1
OB-1_9_GL0234138,1
gene_3190557,1
Food_1_GL0275675,1
S-Fe2_GL0165399,1
6-8_GL0015052,1
6-3_GL0025080,1
OB-1_11_GL0086897,1
OB-1_4_GL0363591,1
22_GL0115578,1
1-8_GL0065446,1
NZ_RAYO01000041.1_cds_WP_120396547.1_1768,1
DSM22607_13_GL0160033,1
HF-S_4_GL0080345,1
gene_1302828,1
Group2-8A_GL0015112,1
S-Fe14_GL0009973,1
NZ_NHMQ01000001.1_cds_WP_065535328.1_507,1
gene_3925074,1
gene_3289541,1
7-1_GL0035519,1
Food_11_GL0227032,1
AF73-05_4_GL0423151,1
Group2-3A_GL0048595,1
MH-0-3_GL0030877,1
10_GL0054044,1
Food_5_GL0302061,1
gene_2464385,1
7-6_GL0098519,1
MC-6-1_GL0002875,1
S-Fe20_GL0083254,1
18_GL0145583,1
AF73-05_7_GL0341379,1
Chow_5_GL0247038,1
7-8_GL0051120,1
gene_878187,1
NZ_RAYF01000080.1_cds_3689,1
gene_1285454,1
8-3_GL0084977,1
Food_6_GL0189683,1
NZ_RAZK01000015.1_cds_WP_120483227.1_1130,1
HF-F_10_GL0305279,1
G1-5A_GL0033793,1
gene_4622403,1
S-Fe20_GL0114460,1
AF73-05_11_GL0056571,1
Food_2_GL0135501,1
G1-8A_GL0056489,1
4-4_GL0087388,1
8_GL0074035,1
5-8_GL0094857,1
gene_3168693,1
AF73-05_14_GL0242112,1
gene_2791038,1
gene_4367656,1
MH-6-4_GL0051004,1
S-Fe20_GL0050251,1
33_GL0075793,1
MC-0-3_GL0030046,1
gene_4091475,1
gene_4456359,1
gene_2744769,1
S-Fe10_GL0077254,1
gene_2651177,1
HF-S_7_GL0145023,1
2-7_GL0064106,1
gene_3479070,1
5-8_GL0058452,1
gene_327128,1
OB-1_13_GL0095883,1
gene_1344444,1
gene_2303096,1
MH-6-5_GL0132408,1
Food_13_GL0047087,1
AF73-05_13_GL0124934,1
gene_1821600,1
gene_4474164,1
MH-6-5_GL0016169,1
6-7_GL0096228,1
Chow_8_GL0137771,1
gene_3495623,1
DSM22607_12_GL0146464,1
gene_919673,1
gene_1618442,1
17_GL0002733,1
Chow_4_GL0258646,1
S-Fe10_GL0032170,1
OB-1_1_GL0013238,1
Group2-7A_GL0149966,1
gene_3061680,1
gene_4068481,1
S-Fe16_GL0069539,1
MC-0-1_GL0007692,1
OB-1_12_GL0105428,1
NZ_NHMU01000004.1_cds_WP_065538420.1_2351,1
NZ_RAYM01000047.1_cds_WP_120436395.1_2465,1
gene_3087973,1
S-Fe10_GL0037847,1
gene_2187213,1
Food_13_GL0140021,1
51_GL0061037,1
4-5_GL0008625,1
8-2_GL0090774,1
Chow_5_GL0084417,1
8-6_GL0031230,1
AF73-05_10_GL0260185,1
MH-6-2_GL0070062,1
gene_4536704,1
gene_1028141,1
gene_578922,1
MC-0-1_GL0054959,1
17_GL0024636,1
Chow_7_GL0044945,1
Food_1_GL0160685,1
AF73-05_11_GL0304271,1
gene_3238750,1
HF-F_1_GL0134436,1
21_GL0055219,1
Food_14_GL0215828,1
gene_4357577,1
1A-dyr4-07_GL0064262,1
G1-5A_GL0072117,1
HF-S_9_GL0317929,1
gene_3598559,1
Chow_2_GL0285841,1
Food_11_GL0045568,1
MH-6-5_GL0128648,1
gene_3807183,1
8-2_GL0071267,1
Food_10_GL0111315,1
Chow_2_GL0230626,1
Group2-5A_GL0004671,1
4-5_GL0043300,1
2-4_GL0073452,1
gene_1080134,1
23_GL0096223,1
gene_3241369,1
8-2_GL0040823,1
6-6_GL0081572,1
NZ_KI535329.1_cds_WP_023347059.1_1456,1
10_GL0083358,1
gene_2242359,1
gene_1479268,1
gene_2462253,1
gene_2395039,1
4-3_GL0081659,1
Group2-2A_GL0084893,1
7-5_GL0130684,1
7-6_GL0078596,1
MH-6-5_GL0137314,1
gene_914888,1
6-4_GL0036163,1
7-2_GL0085012,1
Chow_6_GL0128009,1
gene_4129715,1
6-1_GL0000263,1
Food_9_GL0388229,1
1-2_GL0117168,1
S-Fe6_GL0025428,1
Food_10_GL0239268,1
Group2-5A_GL0010498,1
Group2-1A_GL0115971,1
8-5_GL0062761,1
gene_4342244,1
HF-F_1_GL0237635,1
gene_3880788,1
AF73-05_4_GL0261879,1
Group2-3A_GL0074887,1
AF73-05_1_GL0243677,1
1-3_GL0109125,1
Chow_5_GL0041153,1
Food_5_GL0162161,1
gene_488269,1
Chow_2_GL0105651,1
Chow_7_GL0157145,1
S-Fe7_GL0038677,1
1A-dyr2-07_GL0019283,1
Food_12_GL0112918,1
7-5_GL0182773,1
Food_5_GL0124091,1
DSM22607_10_GL0016658,1
gene_2499873,1
MC-6-5_GL0034932,1
MC-0-1_GL0001092,1
HF-S_12_GL0318240,1
Chow_5_GL0146806,1
gene_2243213,1
gene_813134,1
HF-F_9_GL0275192,1
gene_4603973,1
HF-S_13_GL0041434,1
gene_2282921,1
5-5_GL0101856,1
Chow_7_GL0265531,1
gene_2737041,1
10_GL0047432,1
gene_1778950,1
23_GL0028104,1
1A-dyr4-07_GL0070325,1
26_GL0015845,1
NZ_RAYO01000094.1_cds_WP_120397129.1_3249,1
gene_2400542,1
gene_3889558,1
39_GL0023577,1
12_GL0128870,1
gene_2337539,1
Food_5_GL0284448,1
NZ_QWMU01000003.1_cds_WP_004047896.1_1185,1
G1-3A_GL0065007,1
Food_6_GL0031395,1
12_GL0029402,1
6-6_GL0075977,1
AF73-05_14_GL0378398,1
MC-6-1_GL0110330,1
Food_12_GL0004543,1
MH-6-4_GL0173548,1
S-Fe2_GL0039013,1
gene_542287,1
gene_2514052,1
MC-0-3_GL0032595,1
MC-6-1_GL0002763,1
Chow_4_GL0289198,1
gene_741685,1
20_GL0129264,1
6-4_GL0108929,1
S-Fe6_GL0165706,1
21_GL0041408,1
S-Fe10_GL0071384,1
DSM22607_4_GL0246690,1
Chow_1_GL0213934,1
gene_3361502,1
OB-1_4_GL0151403,1
gene_4039772,1
Group2-7A_GL0010137,1
HF-S_1_GL0087381,1
gene_4536621,1
45_GL0001068,1
3B-dyr36-06_GL0045403,1
24_GL0064013,1
gene_3678503,1
NZ_RAZE01000015.1_cds_WP_120399797.1_715,1
2-5_GL0045538,1
S-Fe11_GL0069557,1
1-4_GL0007295,1
AF73-05_6_GL0355770,1
6-2_GL0028828,1
G1-3A_GL0141260,1
gene_1211616,1
Chow_6_GL0212716,1
8_GL0002157,1
Chow_4_GL0103883,1
gene_901637,1
HF-F_13_GL0189184,1
1-1_GL0107684,1
43_GL0073155,1
7-2_GL0066616,1
NZ_RAZH01000024.1_cds_WP_120393863.1_1319,1
S-Fe6_GL0171165,1
HF-F_13_GL0131778,1
DSM22607_10_GL0264782,1
gene_3768431,1
gene_685941,1
gene_4421122,1
