gene,postFMT_3_ileum
gene_3377683,1
gene_2393390,1
gene_2963333,1
gene_4587806,1
gene_3710492,1
gene_3648193,1
gene_3510954,1
gene_2601105,1
gene_3831922,1
gene_3579740,1
gene_4139909,1
S-Fe10_GL0156088,1
gene_3878561,1
gene_4020664,1
gene_3815627,1
gene_2360981,1
gene_2557829,1
gene_3788727,1
gene_2695690,1
1-7_GL0090843,1
gene_3608042,1
gene_3698670,1
gene_4214152,1
gene_2541547,1
gene_4458309,1
gene_2473237,1
gene_3116280,1
gene_4560064,1
gene_3108310,1
gene_4548713,1
gene_4229722,1
gene_3895292,1
gene_4265829,1
gene_3339138,1
gene_4446404,1
gene_4138131,1
gene_3433932,1
gene_4237339,1
gene_2992582,1
gene_3956972,1
gene_3103656,1
gene_2696313,1
gene_2963071,1
gene_4312743,1
gene_4429998,1
gene_4562798,1
gene_3918875,1
gene_3726987,1
gene_4158474,1
gene_2997278,1
gene_4197925,1
gene_4118232,1
gene_4162927,1
gene_4330563,1
gene_3489940,1
gene_2423487,1
gene_3081638,1
gene_3427166,1
gene_3380561,1
gene_3462352,1
gene_2828590,1
gene_3557381,1
gene_3947095,1
gene_4180776,1
gene_2516905,1
gene_3103817,1
gene_3402343,1
gene_3556297,1
gene_3799386,1
gene_4064147,1
gene_3514481,1
gene_3688192,1
gene_3836674,1
gene_3618160,1
gene_4106079,1
gene_4601899,1
gene_4129321,1
gene_4530542,1
gene_2541119,1
gene_4295836,1
gene_3574987,1
gene_4494312,1
gene_3151206,1
gene_3152402,1
gene_3334384,1
gene_4166332,1
gene_2915073,1
gene_1796842,1
gene_4299530,1
gene_2776744,1
gene_3378321,1
gene_2961935,1
gene_4448519,1
gene_4595905,1
gene_3763141,1
gene_4154748,1
gene_4453768,1
gene_4503944,1
gene_4233933,1
gene_4104708,1
gene_3585400,1
gene_4019821,1
gene_3884866,1
gene_4534282,1
gene_3574430,1
gene_4006361,1
gene_4368812,1
gene_3989700,1
gene_3923556,1
gene_4558599,1
gene_4421191,1
gene_2751239,1
gene_3536127,1
gene_3615811,1
gene_4197582,1
gene_4503596,1
gene_4379456,1
gene_4072553,1
gene_4207813,1
gene_2772775,1
gene_2702199,1
gene_4385232,1
gene_3959025,1
gene_3296268,1
gene_4017536,1
gene_4040746,1
gene_3881889,1
gene_3821492,1
gene_4226573,1
gene_3985276,1
gene_4540919,1
gene_4267660,1
gene_3906179,1
gene_4322462,1
gene_3100489,1
gene_4334887,1
gene_3305327,1
gene_3858191,1
gene_4200795,1
gene_3298099,1
gene_2916023,1
gene_4301140,1
gene_3974604,1
gene_3359404,1
gene_4288167,1
gene_4117492,1
gene_2724244,1
gene_4445130,1
gene_4594315,1
gene_4360033,1
gene_4189638,1
gene_3508302,1
gene_3709160,1
gene_3045254,1
gene_4116590,1
gene_4159811,1
gene_3120498,1
gene_3152766,1
gene_4088079,1
gene_3990311,1
gene_2547798,1
gene_3433969,1
gene_3451474,1
gene_3418326,1
gene_3385969,1
gene_3763239,1
gene_3388112,1
gene_4446416,1
gene_2864733,1
gene_4188351,1
gene_4252198,1
gene_3966116,1
gene_4498150,1
gene_4319479,1
gene_2290605,1
gene_1696021,1
gene_3981497,1
gene_4547240,1
gene_3345842,1
gene_4473529,1
gene_3048821,1
gene_4576233,1
gene_4259557,1
gene_4138879,1
gene_4128587,1
gene_3930789,1
gene_2848213,1
gene_4561084,1
gene_3693831,1
gene_4477061,1
gene_4600683,1
gene_3872513,1
gene_3700433,1
gene_4412880,1
gene_2731550,1
gene_3057754,1
gene_4545157,1
gene_4033709,1
gene_3906093,1
gene_4123237,1
gene_3521848,1
gene_3564216,1
gene_3094414,1
gene_4618206,1
gene_3335442,1
gene_3326016,1
gene_2648710,1
gene_3430173,1
gene_3789305,1
gene_3916901,1
gene_3617950,1
gene_4378107,1
gene_3110096,1
gene_3385702,1
gene_2178753,1
gene_3934960,1
gene_3404150,1
gene_3957580,1
gene_3246143,1
gene_4520227,1
gene_4464806,1
gene_4415741,1
gene_3744659,1
gene_4538295,1
gene_3101133,1
gene_3201981,1
gene_3117400,1
gene_4365218,1
gene_2144275,1
gene_3069233,1
gene_3554289,1
gene_3633950,1
gene_3792530,1
gene_3575514,1
gene_3012362,1
gene_3080331,1
gene_3045788,1
gene_3223768,1
gene_3529381,1
gene_2172614,1
gene_2527130,1
gene_3301486,1
gene_2834475,1
gene_4461878,1
gene_2625194,1
37_GL0046824,1
gene_3578850,1
gene_3172616,1
gene_4612659,1
gene_4294303,1
gene_2904128,1
gene_3898908,1
gene_3928684,1
gene_3331600,1
gene_3935865,1
gene_4444943,1
gene_4622601,1
gene_4339604,1
gene_3586410,1
gene_4314092,1
gene_4574967,1
gene_4626618,1
gene_2356325,1
gene_3860944,1
gene_3620698,1
gene_3248996,1
gene_3413292,1
gene_3228875,1
gene_2805817,1
gene_4574045,1
gene_3940806,1
gene_4299502,1
gene_3550843,1
gene_2647655,1
gene_4096281,1
gene_2160609,1
gene_3917710,1
gene_3378292,1
gene_3331624,1
gene_3140040,1
gene_4157621,1
gene_2922045,1
gene_2616767,1
gene_4449292,1
gene_2645002,1
gene_2741078,1
gene_3661978,1
gene_3694065,1
gene_4455420,1
gene_2283565,1
gene_4403441,1
gene_2592159,1
gene_4478366,1
gene_4484734,1
gene_4595157,1
gene_4599079,1
gene_4438318,1
gene_3929742,1
gene_4596188,1
gene_3446277,1
gene_3644343,1
gene_3416387,1
gene_2294357,1
gene_3949477,1
gene_3501488,1
gene_3875548,1
gene_3872132,1
HF-S_14_GL0274236,1
gene_2870382,1
gene_2552707,1
gene_4568869,1
gene_4212772,1
gene_3796348,1
gene_4292262,1
gene_3290207,1
gene_2835034,1
gene_2937674,1
gene_2094163,1
gene_4256768,1
gene_3515322,1
gene_3535586,1
gene_3100764,1
gene_4472115,1
gene_4112935,1
gene_4437518,1
gene_3876497,1
gene_3887477,1
gene_2504604,1
gene_4437228,1
gene_2991708,1
gene_4597542,1
gene_2932091,1
gene_3950413,1
gene_3648576,1
gene_2858258,1
gene_3833032,1
gene_2645759,1
gene_2894072,1
gene_4220101,1
gene_3135059,1
gene_2858711,1
gene_4570846,1
gene_4274702,1
gene_3606167,1
gene_3222027,1
gene_3076404,1
gene_3867228,1
gene_3249059,1
gene_3077176,1
gene_2876567,1
gene_2533322,1
gene_4364691,1
gene_4138889,1
gene_4495714,1
gene_3757831,1
gene_3389523,1
gene_4104748,1
gene_4171893,1
gene_2892775,1
gene_4117052,1
gene_3079777,1
gene_2737068,1
gene_3561267,1
gene_3112750,1
gene_4128774,1
gene_4476895,1
gene_4114312,1
gene_2597007,1
gene_3510793,1
gene_4019505,1
gene_4580948,1
gene_3948381,1
gene_4384544,1
gene_4194164,1
gene_3823095,1
gene_2973079,1
gene_4375905,1
gene_3997544,1
gene_2868918,1
gene_3593594,1
gene_4485775,1
gene_3915182,1
gene_4145074,1
gene_3125613,1
gene_4485918,1
gene_3231882,1
gene_3043023,1
gene_3470338,1
gene_4496429,1
gene_3130467,1
gene_3743527,1
gene_3172470,1
gene_4440676,1
gene_3176471,1
gene_3460114,1
gene_3047255,1
gene_4473589,1
gene_3530216,1
gene_3560758,1
gene_3936134,1
gene_4445174,1
gene_4361359,1
gene_4592730,1
gene_3977814,1
gene_3033941,1
gene_2701766,1
gene_3926374,1
gene_2577692,1
gene_3275285,1
gene_3805928,1
gene_4001103,1
gene_3699173,1
gene_4064351,1
gene_3521032,1
gene_3940778,1
gene_3555526,1
gene_3831024,1
gene_3320530,1
gene_3661470,1
gene_4584996,1
gene_3485834,1
gene_2741205,1
gene_4392414,1
gene_2930238,1
gene_3276107,1
gene_3786249,1
gene_4499244,1
gene_4000675,1
gene_3001359,1
gene_3686189,1
gene_3909229,1
gene_4048423,1
gene_4226654,1
gene_859873,1
gene_4150411,1
gene_3743399,1
gene_4452594,1
gene_3215299,1
S-Fe1_GL0094019,1
gene_4115875,1
gene_3668576,1
gene_3317422,1
gene_3629434,1
gene_3463002,1
gene_4528629,1
gene_3154537,1
gene_3701478,1
gene_3437294,1
gene_4377616,1
gene_3573652,1
gene_3651872,1
gene_3494677,1
gene_4014944,1
gene_3287044,1
gene_3803623,1
gene_2984662,1
gene_3796130,1
gene_4168985,1
gene_2662137,1
gene_4041927,1
gene_4333018,1
gene_3140189,1
gene_3649694,1
gene_4511971,1
gene_3479288,1
gene_3757900,1
gene_4528482,1
gene_4454000,1
gene_4294748,1
gene_2345737,1
gene_3912515,1
gene_2879238,1
gene_4178017,1
gene_4413464,1
gene_4527489,1
gene_4024627,1
gene_3360062,1
gene_2423489,1
gene_2892237,1
Group2-3A_GL0001890,1
gene_4211537,1
gene_2979634,1
gene_4419618,1
gene_3766969,1
gene_4443867,1
gene_4275508,1
gene_3579902,1
gene_4369021,1
gene_4184305,1
gene_3423821,1
gene_2127079,1
gene_4418142,1
gene_4620938,1
gene_4148881,1
gene_3610703,1
gene_3240753,1
gene_2936923,1
gene_4418887,1
gene_2965871,1
gene_3215520,1
gene_3404855,1
gene_2985198,1
gene_3503682,1
gene_3884621,1
gene_4446567,1
gene_3861426,1
gene_4454700,1
gene_2440521,1
gene_3846645,1
gene_4485254,1
gene_4190951,1
gene_3520676,1
gene_3052032,1
gene_2742268,1
gene_3315304,1
53_GL0098465,1
gene_3827818,1
gene_3005131,1
gene_4615820,1
gene_3628327,1
gene_2468832,1
gene_2430320,1
gene_4378839,1
gene_3950693,1
gene_3810218,1
gene_3078088,1
gene_4545358,1
gene_4161511,1
gene_4502004,1
gene_4385321,1
gene_3741967,1
gene_4154571,1
gene_2904945,1
gene_3641271,1
gene_4236966,1
gene_4400581,1
gene_4133053,1
gene_4441394,1
gene_3755287,1
gene_3327251,1
gene_3897310,1
gene_3250963,1
gene_3125917,1
gene_2969324,1
gene_3718190,1
gene_2322652,1
gene_2718949,1
gene_3899011,1
gene_4294424,1
gene_4107139,1
gene_4019614,1
gene_3964578,1
gene_3401177,1
gene_3447241,1
gene_3097575,1
gene_3521649,1
gene_4187452,1
gene_3305731,1
gene_3178673,1
gene_3537215,1
gene_2332725,1
gene_3998018,1
gene_4102789,1
gene_3882631,1
gene_3060210,1
gene_2022719,1
gene_4473133,1
gene_2778091,1
gene_2275996,1
gene_4084248,1
gene_4029855,1
gene_2857683,1
gene_4544905,1
gene_4096047,1
gene_2580472,1
gene_2991446,1
gene_3919177,1
gene_3923585,1
gene_2361874,1
gene_3689036,1
gene_3788923,1
gene_2782698,1
gene_4034400,1
gene_3396117,1
gene_4478005,1
gene_3468908,1
gene_2449121,1
gene_3398262,1
gene_3123052,1
gene_4121641,1
gene_3524348,1
gene_2779819,1
gene_4468962,1
gene_4071697,1
gene_3853179,1
gene_3730595,1
gene_2928295,1
gene_3336220,1
gene_4260874,1
gene_4012017,1
gene_3863150,1
gene_4594052,1
gene_4472749,1
gene_4122159,1
gene_4058117,1
gene_4217503,1
gene_3401982,1
gene_4002177,1
gene_3643442,1
gene_4219189,1
gene_4216850,1
gene_3044237,1
gene_3258575,1
gene_3874280,1
gene_3919961,1
gene_3810116,1
gene_3013666,1
gene_4492679,1
NZ_RAYY01000033.1_cds_2765,1
S-Fe10_GL0144235,1
gene_3340006,1
gene_3377584,1
gene_2219489,1
gene_4509686,1
gene_4636023,1
gene_4119646,1
gene_4550013,1
gene_4166903,1
gene_4324543,1
gene_3969153,1
gene_3768050,1
gene_4020192,1
gene_4340841,1
gene_3995702,1
gene_4130164,1
gene_4384286,1
gene_4036821,1
gene_4179428,1
gene_4546133,1
gene_2649628,1
gene_4006583,1
gene_4305042,1
gene_4446901,1
gene_4586808,1
gene_4426396,1
gene_3947086,1
gene_4268522,1
gene_3804455,1
gene_2985084,1
gene_4365360,1
gene_3288256,1
gene_2905822,1
gene_4275884,1
gene_2947237,1
gene_4469617,1
gene_3363947,1
gene_4468785,1
gene_3654464,1
gene_3392088,1
gene_3507046,1
gene_2721864,1
gene_3212121,1
gene_4308553,1
gene_3935476,1
gene_3938785,1
gene_4460967,1
gene_4351765,1
gene_3749300,1
gene_3585203,1
gene_2925789,1
gene_3473933,1
gene_4069099,1
gene_3706653,1
gene_3201854,1
gene_3356736,1
gene_3799747,1
gene_3689093,1
gene_4634484,1
gene_4451725,1
gene_4147907,1
gene_4245480,1
gene_3342549,1
gene_3186316,1
gene_2931622,1
gene_2601107,1
gene_4629291,1
gene_2873741,1
gene_2406505,1
gene_4435713,1
gene_3731379,1
gene_2550036,1
gene_4152474,1
gene_3140237,1
gene_3968779,1
gene_4092635,1
gene_4227011,1
gene_4189443,1
gene_3959149,1
gene_3021292,1
gene_2846504,1
gene_2840184,1
NZ_RAYW01000005.1_cds_WP_121698310.1_2177,1
gene_3771172,1
gene_3957796,1
gene_2326665,1
gene_4207331,1
gene_3975044,1
gene_2525145,1
gene_3963626,1
gene_4457576,1
gene_2480152,1
gene_2812744,1
gene_3285224,1
gene_3156726,1
gene_3950589,1
gene_2400676,1
gene_4441502,1
gene_3860442,1
gene_3655166,1
gene_3481453,1
gene_3282269,1
gene_4063952,1
gene_3657971,1
gene_4063913,1
gene_3933348,1
gene_3774093,1
gene_2925765,1
gene_3984412,1
gene_4284277,1
gene_3568380,1
gene_4620306,1
gene_3890536,1
gene_3811254,1
gene_4632829,1
gene_4307388,1
gene_4197088,1
gene_2906763,1
gene_3436072,1
gene_4099588,1
gene_3791320,1
gene_4479174,1
gene_3868534,1
gene_4631543,1
gene_2542997,1
gene_3943324,1
gene_4088418,1
gene_3668772,1
gene_4110435,1
gene_4623002,1
14_GL0125920,1
gene_2416131,1
gene_3665145,1
gene_3097559,1
gene_2562041,1
gene_1752133,1
gene_4174300,1
gene_3535425,1
gene_2547849,1
gene_4319769,1
gene_4287169,1
gene_2171496,1
gene_3931986,1
gene_2993439,1
gene_4305294,1
gene_3841331,1
gene_4111271,1
gene_3009401,1
gene_4543531,1
gene_2906953,1
gene_2399416,1
gene_3366546,1
gene_3232850,1
gene_3003748,1
gene_3855990,1
gene_3343216,1
gene_4073412,1
gene_3249404,1
gene_4503817,1
gene_4032023,1
gene_348486,1
gene_4104195,1
gene_3930031,1
gene_3088300,1
gene_4108405,1
gene_3474930,1
gene_3608826,1
gene_4439467,1
gene_4480869,1
gene_3709274,1
gene_4421235,1
HF-F_13_GL0447518,1
gene_4572187,1
gene_2580868,1
gene_4627516,1
gene_2673402,1
gene_3726121,1
gene_4344916,1
gene_3749427,1
gene_3608535,1
gene_3343445,1
gene_3959727,1
gene_3783724,1
gene_4033580,1
gene_4278519,1
gene_3405659,1
gene_3644109,1
gene_3390330,1
gene_3851120,1
gene_4583578,1
gene_4090277,1
gene_4502416,1
gene_4029262,1
gene_2146576,1
gene_3213414,1
MC-6-1_GL0011051,1
gene_3747135,1
gene_3860563,1
gene_3111324,1
gene_3507105,1
gene_2698180,1
gene_4327135,1
gene_3719824,1
gene_4389080,1
gene_3479513,1
gene_4562595,1
gene_2506282,1
gene_3110508,1
gene_2848493,1
gene_4116296,1
gene_3479365,1
gene_4003663,1
gene_3428529,1
gene_4362566,1
gene_3600812,1
gene_2442594,1
gene_2989618,1
gene_3641099,1
gene_3436391,1
gene_3751416,1
gene_3698634,1
gene_4135290,1
gene_2835692,1
gene_4578382,1
gene_3653549,1
gene_3787994,1
gene_3737615,1
gene_3020069,1
gene_3347249,1
gene_4385705,1
gene_3283875,1
gene_2786250,1
gene_3790664,1
gene_3493574,1
gene_3685142,1
gene_4188027,1
gene_3292704,1
gene_2384310,1
gene_2715160,1
gene_4515118,1
gene_4169445,1
gene_4375576,1
gene_2537742,1
MC-0-1_GL0082812,1
gene_2551577,1
gene_3349142,1
gene_4560034,1
gene_4329017,1
gene_3947149,1
gene_4417550,1
gene_4161734,1
gene_4589463,1
gene_2940905,1
gene_3951387,1
gene_3878827,1
gene_4312454,1
gene_3221388,1
gene_4233920,1
gene_2495398,1
gene_3044249,1
gene_3322123,1
gene_4523862,1
gene_4216711,1
gene_3194120,1
gene_3746397,1
gene_880706,1
gene_3604194,1
gene_2812882,1
gene_2287783,1
gene_4574485,1
gene_3091190,1
gene_3836029,1
gene_4530133,1
gene_3581831,1
gene_4437081,1
Chow_1_GL0261287,1
gene_3652544,1
gene_3277300,1
Food_13_GL0205001,1
gene_4612089,1
gene_3641530,1
gene_2951932,1
gene_4140611,1
gene_4342658,1
gene_3722439,1
gene_3487688,1
gene_1940857,1
gene_3546269,1
gene_3721534,1
gene_3933251,1
gene_4331979,1
gene_4420619,1
gene_3232706,1
15_GL0153670,1
gene_3882402,1
gene_3792710,1
gene_2885867,1
gene_3552114,1
gene_4494366,1
gene_3628433,1
gene_4562041,1
gene_3601915,1
gene_4196287,1
gene_4269003,1
gene_3231640,1
gene_3168744,1
gene_3789660,1
gene_3571291,1
gene_4468614,1
gene_3873485,1
gene_2633586,1
gene_3761661,1
gene_3754057,1
gene_4237488,1
gene_3680679,1
gene_3725892,1
gene_4228238,1
gene_3334041,1
gene_4237557,1
gene_3305183,1
gene_4357063,1
gene_4616545,1
gene_4372647,1
gene_4232856,1
gene_3344068,1
gene_2891307,1
gene_3718361,1
gene_3406177,1
gene_3445510,1
gene_3655616,1
gene_4555693,1
gene_4492853,1
gene_3484998,1
gene_2925119,1
gene_3752017,1
gene_3751986,1
gene_4392413,1
gene_3617368,1
gene_3448916,1
gene_4152644,1
gene_4133076,1
gene_4521548,1
gene_4288076,1
gene_3485902,1
45_GL0031733,1
gene_4638986,1
gene_2808837,1
gene_3666308,1
gene_3392796,1
gene_3483388,1
gene_4288154,1
gene_3166177,1
gene_2350820,1
gene_2822827,1
gene_3321301,1
gene_2989468,1
gene_4109734,1
gene_2850043,1
gene_2646493,1
gene_4277624,1
gene_3404084,1
gene_4140516,1
gene_4443459,1
gene_4211927,1
gene_3124575,1
gene_4519698,1
gene_3586395,1
gene_3110509,1
gene_3987643,1
gene_4521474,1
gene_3146505,1
gene_4220540,1
gene_2695850,1
gene_4314893,1
gene_4103631,1
gene_2629778,1
gene_4246099,1
gene_3785407,1
gene_4296860,1
gene_4422195,1
gene_1760002,1
gene_4487947,1
gene_3939011,1
gene_3543272,1
gene_3995401,1
gene_3027405,1
gene_2222992,1
gene_4528334,1
gene_4492661,1
gene_4619672,1
gene_3274385,1
gene_3678136,1
gene_3316838,1
gene_4566236,1
gene_3954395,1
DSM22607_12_GL0278875,1
10_GL0036541,1
gene_4630308,1
gene_4243981,1
gene_3302219,1
gene_3236896,1
gene_2213509,1
gene_2667793,1
gene_4468137,1
gene_3248160,1
gene_3760118,1
gene_3481451,1
gene_4238797,1
gene_1400314,1
gene_2330964,1
gene_3983611,1
gene_4502113,1
gene_3629077,1
gene_4410600,1
gene_2303659,1
gene_3845052,1
gene_3102982,1
gene_4223060,1
gene_3905610,1
gene_4488211,1
gene_3963593,1
gene_4201041,1
gene_3297821,1
gene_3448885,1
gene_3663116,1
gene_3450880,1
gene_4316929,1
gene_2579604,1
gene_4070296,1
gene_4402239,1
gene_3371561,1
gene_4163896,1
gene_4217653,1
gene_3976876,1
gene_3547223,1
gene_4510455,1
gene_4620475,1
gene_2857584,1
gene_4405670,1
gene_3886804,1
gene_2710622,1
gene_4610401,1
gene_3938864,1
gene_3157030,1
gene_4241527,1
gene_2512301,1
gene_2103452,1
gene_3994460,1
gene_3326863,1
gene_3507841,1
gene_4398815,1
gene_3735819,1
gene_4523777,1
gene_2996205,1
gene_2902228,1
gene_3993358,1
gene_4615907,1
gene_4322722,1
gene_3627010,1
gene_4141128,1
gene_3709016,1
gene_3366576,1
gene_4331580,1
gene_2429995,1
gene_2476999,1
gene_3848288,1
gene_3302465,1
gene_4635934,1
gene_4224995,1
gene_2373495,1
gene_3594135,1
gene_3831862,1
gene_2454127,1
gene_4127034,1
gene_3201291,1
gene_3798821,1
gene_3544284,1
gene_2826776,1
gene_4225674,1
gene_3067410,1
gene_4461103,1
gene_3470406,1
gene_4302856,1
gene_3372681,1
gene_3460840,1
gene_2319228,1
gene_3534843,1
gene_3397108,1
gene_4510529,1
gene_4214549,1
gene_2352220,1
gene_3816497,1
gene_2861575,1
gene_3529045,1
gene_2868454,1
gene_3425042,1
gene_3838615,1
gene_4441012,1
gene_4412193,1
gene_3356119,1
gene_4322248,1
gene_1939787,1
gene_2418121,1
gene_4492796,1
gene_4501462,1
gene_3547143,1
gene_4626040,1
gene_4280008,1
gene_4485052,1
gene_2607737,1
gene_4173096,1
gene_4554160,1
gene_2337298,1
gene_3031315,1
gene_4615752,1
gene_2404446,1
NZ_RAYW01000031.1_cds_WP_121699959.1_1371,1
gene_4502812,1
gene_2878439,1
gene_3238512,1
gene_3564297,1
gene_4174323,1
gene_3720227,1
gene_4235252,1
gene_4630267,1
gene_3166689,1
gene_3434700,1
gene_4574526,1
gene_3394607,1
gene_3557510,1
gene_2729384,1
gene_4633659,1
gene_3957428,1
gene_4525129,1
gene_4452489,1
gene_4010424,1
gene_3888129,1
gene_2688371,1
gene_3122520,1
gene_2906316,1
gene_2878846,1
gene_3188402,1
gene_2867742,1
gene_4054341,1
gene_4235251,1
gene_2914517,1
gene_2832549,1
gene_2990882,1
gene_3512878,1
gene_2574162,1
gene_3379165,1
gene_3680672,1
gene_2732436,1
4-6_GL0060139,1
gene_4091757,1
gene_3049560,1
20_GL0006930,1
gene_3810812,1
gene_3274302,1
gene_2814672,1
gene_3374972,1
gene_4613428,1
gene_3897243,1
gene_4078508,1
gene_4302378,1
gene_3262516,1
gene_3176468,1
gene_3917663,1
gene_4604558,1
gene_3550187,1
gene_4632266,1
gene_3231454,1
gene_3072176,1
DSM22607_4_GL0348239,1
gene_3777148,1
MH-0-4_GL0036958,1
gene_3700972,1
gene_3714987,1
gene_1694354,1
gene_4258685,1
gene_3808129,1
Food_3_GL0248075,1
gene_4136987,1
gene_3112926,1
gene_4218641,1
gene_4026989,1
gene_4590395,1
gene_2903783,1
gene_3534771,1
gene_3688476,1
MC-6-1_GL0034891,1
gene_4456129,1
gene_3818993,1
gene_4459246,1
gene_4144843,1
gene_4189267,1
gene_4384795,1
gene_4451526,1
gene_3344978,1
gene_4594837,1
gene_3302978,1
gene_4632837,1
gene_4398794,1
gene_4527848,1
gene_4227273,1
gene_4409969,1
gene_2365652,1
gene_3115869,1
gene_4493658,1
gene_3542412,1
gene_2647699,1
gene_3194166,1
gene_3902286,1
gene_3594544,1
gene_3816130,1
gene_3445697,1
gene_4579785,1
gene_4271358,1
gene_4119153,1
gene_3171187,1
gene_4348409,1
gene_3133590,1
gene_3609656,1
gene_2479434,1
gene_2559807,1
gene_4405246,1
gene_2678605,1
gene_4599164,1
gene_2748678,1
gene_4261904,1
gene_3439496,1
gene_4544794,1
gene_3926603,1
gene_2975758,1
gene_4553774,1
gene_2956066,1
gene_3408401,1
gene_4004872,1
gene_2035268,1
gene_4542823,1
gene_4162132,1
gene_4312785,1
gene_4547239,1
gene_4359562,1
gene_3075426,1
gene_3936975,1
gene_4541485,1
gene_3647041,1
gene_3905167,1
gene_4172031,1
gene_4451506,1
Food_12_GL0078437,1
gene_2187767,1
gene_4616472,1
gene_3649594,1
gene_3196123,1
gene_3547354,1
gene_4077636,1
gene_3799463,1
gene_3628826,1
gene_2871745,1
gene_3101411,1
gene_4461987,1
gene_4411592,1
gene_3058792,1
gene_4100102,1
gene_3632429,1
gene_3789277,1
gene_4109085,1
gene_3233191,1
gene_3478789,1
gene_3290623,1
gene_4078589,1
gene_3754420,1
gene_4244452,1
gene_3345199,1
gene_2169626,1
gene_3535834,1
gene_3202789,1
gene_2616840,1
gene_4358933,1
gene_4271214,1
gene_4024961,1
gene_4192878,1
gene_2059409,1
gene_2677940,1
gene_2601525,1
gene_3992810,1
gene_3821496,1
gene_3520698,1
gene_4211349,1
gene_2631945,1
gene_4416225,1
gene_2868704,1
gene_2909697,1
gene_2850033,1
gene_4496070,1
S-Fe12_GL0194872,1
gene_3958640,1
gene_4537966,1
gene_4107130,1
gene_4531992,1
gene_3964592,1
gene_3878217,1
gene_4240427,1
gene_3370876,1
gene_3944115,1
gene_3162173,1
gene_3639519,1
gene_3063173,1
gene_3794599,1
gene_4400124,1
gene_4529664,1
gene_3454617,1
gene_4357455,1
gene_3343098,1
gene_3873515,1
gene_3405492,1
gene_4503888,1
gene_4472045,1
gene_4234639,1
gene_4466370,1
gene_3365308,1
gene_4127537,1
gene_4223363,1
gene_3933216,1
gene_3662393,1
gene_3953337,1
28_GL0012007,1
gene_3804906,1
G1-1A_GL0063331,1
gene_4321451,1
gene_3082006,1
gene_2412021,1
gene_4475323,1
gene_4101653,1
gene_3091692,1
gene_3188851,1
gene_3252184,1
gene_4037220,1
gene_2620148,1
gene_4422915,1
gene_4292924,1
gene_3235187,1
gene_4051022,1
gene_2919348,1
gene_4566958,1
gene_2535459,1
gene_3426180,1
gene_3803986,1
gene_3857346,1
gene_2691311,1
gene_3357250,1
gene_2314585,1
gene_4232028,1
gene_4304827,1
gene_3414502,1
gene_2757357,1
31_GL0075125,1
gene_3679562,1
gene_3347922,1
gene_3549294,1
gene_4043108,1
gene_3972446,1
gene_3792648,1
gene_3473063,1
gene_3193193,1
gene_4221280,1
gene_3839416,1
gene_4149371,1
gene_3642582,1
11_GL0084916,1
gene_4086451,1
gene_4309931,1
gene_3157560,1
gene_3492191,1
gene_4561588,1
gene_4560369,1
gene_4591005,1
gene_2708245,1
gene_3319571,1
gene_2185655,1
gene_2427513,1
gene_4611327,1
gene_2751174,1
gene_4587006,1
gene_3962455,1
gene_3026031,1
gene_2548349,1
gene_3451092,1
gene_3692025,1
gene_4203572,1
gene_3629606,1
NZ_RAYH01000010.1_cds_WP_002551266.1_1587,1
gene_2050487,1
gene_3802096,1
gene_4638891,1
gene_4415231,1
gene_4445394,1
gene_3086706,1
gene_2673998,1
gene_2545105,1
gene_3288897,1
gene_4072871,1
gene_2650619,1
gene_2983607,1
gene_3511456,1
gene_3060035,1
gene_3341761,1
gene_2392924,1
gene_3915315,1
gene_3699424,1
gene_4447132,1
gene_4273456,1
gene_4130589,1
gene_4460966,1
gene_3311248,1
gene_2053282,1
gene_3391958,1
gene_3183279,1
gene_3783889,1
gene_4212162,1
gene_4018328,1
gene_4416754,1
gene_2900035,1
gene_3965581,1
gene_4373650,1
gene_4242438,1
gene_1420644,1
gene_3472617,1
gene_4421189,1
gene_3753544,1
gene_4453120,1
gene_3457550,1
gene_2992661,1
gene_3953843,1
gene_4390509,1
gene_3102304,1
gene_4009580,1
gene_3478702,1
gene_3248455,1
gene_4523539,1
gene_4350333,1
gene_1632297,1
gene_3049604,1
gene_4089649,1
gene_3457492,1
gene_3274491,1
gene_2716111,1
gene_3634388,1
gene_2448378,1
gene_3265795,1
gene_4427471,1
gene_2958881,1
gene_3518041,1
gene_2645707,1
gene_2548252,1
gene_4242684,1
gene_3584247,1
gene_2822226,1
gene_3274636,1
gene_3184541,1
gene_3662498,1
gene_3529821,1
gene_3749628,1
gene_3009973,1
gene_3439402,1
gene_3750257,1
gene_3405046,1
gene_4232519,1
gene_4449467,1
gene_4441330,1
gene_3113379,1
gene_2403356,1
gene_3431273,1
gene_4119514,1
gene_4336323,1
gene_3889038,1
gene_4180940,1
gene_2854885,1
gene_3431606,1
gene_3529301,1
gene_3908993,1
gene_3806504,1
gene_4383389,1
7-2_GL0053523,1
gene_3172016,1
gene_3717173,1
gene_2638728,1
gene_3670721,1
gene_3840638,1
gene_3170157,1
gene_4314196,1
gene_3792454,1
NZ_RAYW01000007.1_cds_WP_121698506.1_2450,1
gene_3987295,1
gene_3920115,1
gene_3857269,1
gene_3719351,1
gene_4473271,1
gene_4292376,1
gene_4621560,1
gene_3896627,1
gene_4478507,1
gene_3582840,1
gene_4114956,1
gene_3509343,1
gene_3074002,1
gene_3435376,1
gene_3617500,1
