gene,postFMT_2_colon
gene_2679438,1
gene_4134056,1
NZ_RAZK01000089.1_cds_WP_120486233.1_6697,1
gene_2969928,1
Group2-4A_GL0024444,1
gene_3331600,1
gene_2689952,1
8-1_GL0068015,1
23_GL0059165,1
gene_4271821,1
gene_3574351,1
2-2_GL0115274,1
8-3_GL0093479,1
8-4_GL0111105,1
gene_4249799,1
gene_2310368,1
Food_14_GL0283830,1
gene_4303363,1
gene_4212627,1
S-Fe1_GL0088814,1
Chow_8_GL0283097,1
gene_2597006,1
13_GL0001693,1
Food_6_GL0259882,1
gene_3395106,1
Chow_8_GL0014966,1
S-Fe11_GL0143677,1
Food_5_GL0030160,1
gene_2718156,1
NZ_KB822402.1_cds_WP_004048086.1_482,1
MC-6-1_GL0007845,1
Chow_4_GL0335631,1
gene_4004447,1
DSM22607_12_GL0230480,1
1-2_GL0112141,1
MH-6-2_GL0022524,1
gene_3714260,1
S-Fe20_GL0087476,1
OB-1_10_GL0244145,1
11_GL0040975,1
gene_4240069,1
2A-dyr16-07_GL0088621,1
gene_2362830,1
gene_4242869,1
HF-S_13_GL0323326,1
gene_3576805,1
MC-6-3_GL0071644,1
gene_3306557,1
gene_2875025,1
gene_3832084,1
gene_4513598,1
gene_3914442,1
gene_4184396,1
gene_4007779,1
gene_3779890,1
gene_4104498,1
gene_3977112,1
ERR1211980_Scaf6_987,1
gene_4494443,1
NZ_KB822467.1_cds_WP_002569172.1_5017,1
MH-6-5_GL0064052,1
NZ_QZFS01000302.1_cds_WP_129184968.1_4275,1
gene_4173543,1
7-3_GL0098515,1
gene_3568447,1
gene_4637950,1
gene_3274644,1
gene_4388609,1
gene_4626184,1
gene_3685305,1
gene_2574162,1
gene_3959149,1
gene_2777043,1
gene_3901454,1
gene_3902148,1
gene_3188426,1
gene_3814879,1
1-1_GL0007113,1
gene_3478789,1
Food_8_GL0169765,1
MC-6-2_GL0085787,1
gene_3821140,1
gene_4626563,1
Food_10_GL0023281,1
gene_3523849,1
AF73-05_13_GL0085857,1
gene_3018118,1
gene_4405071,1
gene_3890536,1
2791814155,1
gene_3830378,1
gene_4304945,1
5-7_GL0089154,1
S-Fe4_GL0031850,1
gene_4195329,1
S-Fe20_GL0045960,1
2A-dyr16-07_GL0033269,1
gene_4308073,1
G1-5A_GL0134365,1
8-5_GL0077336,1
gene_4562911,1
gene_4476896,1
HF-F_14_GL0478026,1
gene_1681438,1
gene_3961558,1
gene_3208321,1
S-Fe5_GL0024561,1
3B-dyr36-06_GL0057421,1
gene_1769273,1
gene_4470444,1
gene_3174915,1
gene_3902003,1
HF-F_14_GL0382276,1
gene_4054086,1
10_GL0001921,1
MC-0-1_GL0019755,1
gene_4340112,1
MC-0-3_GL0045153,1
gene_673143,1
gene_4185005,1
Chow_1_GL0068235,1
gene_4135864,1
1_GL0014615,1
gene_1985094,1
AF73-05_8_GL0387816,1
AF73-05_10_GL0051276,1
10_GL0063269,1
gene_2362819,1
gene_4268230,1
HF-F_13_GL0296670,1
gene_3224437,1
gene_4383469,1
gene_2383745,1
gene_4007578,1
gene_3187254,1
gene_4435637,1
gene_3288152,1
gene_564979,1
S-Fe10_GL0015638,1
gene_3029818,1
gene_3172860,1
13_GL0016136,1
S-Fe10_GL0145881,1
gene_1820555,1
Food_1_GL0214974,1
gene_4633741,1
gene_3717816,1
gene_4270990,1
gene_4437179,1
OB-1_10_GL0225180,1
gene_4215771,1
gene_4591506,1
gene_4166117,1
Chow_1_GL0177517,1
gene_4298676,1
MH-6-5_GL0000205,1
gene_2645750,1
gene_2062798,1
MH-6-4_GL0078513,1
37_GL0065827,1
gene_3129080,1
gene_3449945,1
NZ_RAYY01000040.1_cds_WP_120424430.1_3346,1
gene_2731550,1
14_GL0037338,1
Food_14_GL0048777,1
gene_3117868,1
S-Fe10_GL0101907,1
gene_3873609,1
gene_535096,1
gene_4621789,1
AF73-05_7_GL0205519,1
gene_2797131,1
gene_4093470,1
NZ_OFSM01000066.1_cds_WP_103242647.1_4618,1
gene_3743782,1
HF-F_3_GL0111413,1
gene_2013835,1
34_GL0003542,1
gene_3550640,1
gene_2886609,1
AF73-05_8_GL0429442,1
NZ_RAYW01000039.1_cds_WP_121700175.1_1740,1
gene_3169483,1
gene_2578236,1
DSM22607_2_GL0180175,1
AF73-05_4_GL0386952,1
2-5_GL0035704,1
HF-S_1_GL0310237,1
MC-6-2_GL0067044,1
Food_13_GL0198442,1
2-4_GL0073295,1
gene_3731756,1
gene_4627599,1
gene_4340334,1
gene_4157837,1
gene_2979359,1
Food_6_GL0110195,1
gene_1007124,1
gene_3801340,1
31_GL0020581,1
gene_2977495,1
gene_4479350,1
gene_3598147,1
gene_3763383,1
Chow_8_GL0007178,1
gene_3402597,1
gene_2937374,1
MH-6-1_GL0024101,1
gene_2896430,1
gene_3828817,1
S-Fe12_GL0092129,1
gene_2533336,1
G1-2A_GL0010339,1
HF-S_3_GL0417442,1
NZ_QZFR01000080.1_cds_2036,1
OB-1_8_GL0056670,1
4-5_GL0088980,1
gene_940229,1
gene_4253050,1
gene_4568117,1
Food_5_GL0239290,1
NZ_RAZK01000153.1_cds_WP_120486940.1_1231,1
43_GL0016389,1
gene_3039885,1
S-Fe2_GL0209897,1
gene_4146050,1
3-6_GL0001370,1
gene_3074912,1
MC-6-4_GL0120724,1
gene_4442081,1
Chow_1_GL0268857,1
gene_3731714,1
S-Fe12_GL0175955,1
S-Fe11_GL0027004,1
gene_4432852,1
gene_3854687,1
12_GL0118449,1
AF73-05_5_GL0203354,1
gene_3893000,1
gene_3212991,1
ERR1211980_Scaf14_1643,1
NZ_KB822443.1_cds_WP_004070590.1_1168,1
gene_4438317,1
gene_1925717,1
G1-1A_GL0037103,1
HF-F_13_GL0288109,1
gene_2151987,1
Chow_1_GL0144837,1
36_GL0033587,1
gene_2893334,1
gene_3004675,1
gene_2337351,1
gene_3426046,1
Chow_5_GL0079551,1
HF-S_5_GL0275385,1
gene_1142426,1
gene_3843826,1
8-5_GL0127945,1
gene_3780482,1
5-2_GL0055401,1
gene_906142,1
gene_3371552,1
gene_2899876,1
gene_3838214,1
NZ_OFSM01000014.1_cds_1719,1
6-5_GL0059215,1
gene_4508190,1
MH-6-5_GL0024909,1
MH-0-3_GL0066693,1
G1-1A_GL0060978,1
NZ_RAYU01000162.1_cds_1289,1
gene_3400285,1
Group2-8A_GL0165656,1
Food_11_GL0304711,1
gene_3462121,1
gene_2835608,1
16_GL0046073,1
gene_1806814,1
NZ_RAYW01000006.1_cds_WP_121698425.1_2345,1
gene_2206070,1
Group2-1A_GL0071273,1
gene_3614461,1
11_GL0126860,1
gene_1000264,1
7-5_GL0018321,1
gene_2823692,1
gene_2805817,1
gene_2056958,1
gene_4055501,1
gene_4303005,1
HF-F_13_GL0474193,1
gene_4029961,1
Chow_2_GL0076856,1
NZ_RAYW01000022.1_cds_WP_121699629.1_1023,1
10_GL0070280,1
5-4_GL0022085,1
gene_4456234,1
gene_3569018,1
DSM22607_9_GL0393666,1
gene_3306092,1
gene_2873940,1
DSM22607_1_GL0295383,1
HF-S_8_GL0181926,1
gene_4271460,1
gene_2093978,1
gene_3365459,1
6-2_GL0018854,1
Food_14_GL0172960,1
DSM22607_2_GL0202665,1
ERR1212009_Scaf5_265,1
gene_3274074,1
gene_3670030,1
gene_4210373,1
gene_1144172,1
gene_2938173,1
gene_2532577,1
gene_3548598,1
2-2_GL0148758,1
NZ_RAYQ01000059.1_cds_WP_120472472.1_3542,1
gene_3511782,1
gene_4051894,1
NZ_RAYS01000158.1_cds_WP_121767508.1_682,1
gene_552922,1
gene_3819288,1
31_GL0091420,1
1-5_GL0055293,1
gene_2777648,1
gene_1389034,1
AF73-05_2_GL0240510,1
NZ_RAYQ01000001.1_cds_WP_120466076.1_1588,1
1-1_GL0037654,1
7-2_GL0009346,1
gene_4039255,1
31_GL0028010,1
gene_3782923,1
gene_4597585,1
gene_3905688,1
HF-F_11_GL0279715,1
NZ_QZFS01000163.1_cds_WP_129184468.1_1767,1
Chow_2_GL0243780,1
gene_2342700,1
MC-0-1_GL0114069,1
gene_4451425,1
DSM22607_8_GL0186841,1
Food_1_GL0227341,1
gene_2623263,1
S-Fe10_GL0074156,1
gene_3025032,1
gene_3205501,1
gene_2755126,1
1_GL0007621,1
gene_2941518,1
gene_1682793,1
gene_4538210,1
G1-5A_GL0083686,1
26_GL0132159,1
1-1_GL0012682,1
gene_2751543,1
NZ_RAYO01000010.1_cds_WP_120394620.1_2462,1
gene_3013082,1
17_GL0067255,1
NZ_KB822482.1_cds_WP_004058789.1_2805,1
11_GL0093356,1
NZ_CP021422.1_cds_WP_088364424.1_2031,1
gene_3723280,1
gene_3100579,1
MC-6-3_GL0032281,1
gene_4472341,1
45_GL0102861,1
gene_3473415,1
gene_3944889,1
gene_3283247,1
gene_3921791,1
Food_11_GL0003175,1
gene_2806326,1
6-2_GL0063511,1
HF-S_8_GL0193066,1
gene_2176219,1
gene_3370461,1
gene_3735817,1
4-7_GL0070445,1
gene_3532642,1
Food_8_GL0074003,1
gene_2183979,1
NZ_CP021421.1_cds_WP_068960573.1_2415,1
Chow_7_GL0184577,1
gene_4425667,1
NZ_RAYE01000055.1_cds_WP_120446322.1_3924,1
10_GL0100412,1
gene_3832595,1
S-Fe12_GL0033083,1
gene_2214083,1
gene_3121003,1
gene_4017013,1
gene_279242,1
gene_3577920,1
31_GL0069135,1
gene_4502491,1
MH-6-3_GL0044063,1
3-2_GL0048483,1
gene_4554340,1
7_GL0080062,1
NZ_RAYB01000040.1_cds_WP_121707935.1_2230,1
Chow_4_GL0191898,1
gene_4306717,1
OB-1_12_GL0111365,1
Group2-4A_GL0112611,1
MC-6-2_GL0007835,1
gene_2337634,1
gene_3854714,1
gene_3565595,1
gene_1122032,1
gene_2712400,1
gene_3165953,1
gene_4048428,1
45_GL0156999,1
gene_1834032,1
gene_4235408,1
1-1_GL0124717,1
gene_3949355,1
gene_3040675,1
NZ_RAYU01000688.1_cds_6041,1
Chow_1_GL0045462,1
OB-1_9_GL0242393,1
Food_11_GL0174344,1
gene_2354174,1
S-Fe17_GL0038667,1
gene_3503352,1
gene_3841770,1
gene_1816174,1
gene_4625834,1
MC-6-2_GL0002563,1
AF73-05_10_GL0438556,1
MC-0-3_GL0032033,1
gene_3370336,1
AF73-05_10_GL0060448,1
48_GL0092101,1
AF73-05_8_GL0094029,1
3-1_GL0067423,1
gene_3424210,1
AF73-05_13_GL0287780,1
gene_4292376,1
gene_3940955,1
1-6_GL0091296,1
Food_5_GL0141622,1
AF73-05_5_GL0106545,1
gene_4499345,1
gene_4476414,1
NZ_RAYG01000054.1_cds_WP_121773717.1_3056,1
gene_4378031,1
gene_3313988,1
NZ_QIBY01000005.1_cds_WP_123185396.1_860,1
Group2-1A_GL0124820,1
gene_4283675,1
NZ_RAYF01000064.1_cds_WP_120439418.1_3102,1
gene_3818565,1
Food_2_GL0051018,1
Chow_5_GL0176355,1
gene_3175971,1
gene_3500340,1
gene_3853063,1
38_GL0098279,1
gene_3181091,1
gene_2859489,1
gene_4632853,1
30_GL0036329,1
gene_2965730,1
gene_4458980,1
Group2-6A_GL0051847,1
G1-5A_GL0089032,1
NZ_RAYW01000005.1_cds_WP_121698290.1_2156,1
gene_2373575,1
gene_1351745,1
7_GL0063106,1
30_GL0022800,1
2-1_GL0047223,1
gene_4235143,1
gene_4484400,1
gene_3419643,1
gene_2862188,1
gene_4008463,1
gene_2930238,1
gene_3524024,1
S-Fe4_GL0104975,1
NZ_QZFS01000220.1_cds_WP_004050805.1_3077,1
Group2-1A_GL0015468,1
OB-1_3_GL0307481,1
gene_2894033,1
gene_3801959,1
1-7_GL0141189,1
gene_3836290,1
MH-6-2_GL0001015,1
HF-F_11_GL0219155,1
gene_3785550,1
24_GL0011131,1
7-5_GL0147371,1
gene_4499244,1
G1-1A_GL0105759,1
gene_4565209,1
HF-F_10_GL0052213,1
47_GL0054368,1
HF-F_5_GL0006598,1
gene_1893365,1
gene_4351595,1
2-1_GL0032275,1
Food_2_GL0223555,1
gene_3697345,1
S-Fe20_GL0192966,1
gene_4302345,1
4-1_GL0037508,1
gene_2574789,1
2-1_GL0082797,1
MC-6-2_GL0021999,1
gene_4636097,1
NZ_RAZK01000377.1_cds_WP_120487701.1_4018,1
16_GL0052978,1
NZ_KB822443.1_cds_WP_004070801.1_1285,1
HF-F_4_GL0014347,1
23_GL0023090,1
gene_3000467,1
G1-1A_GL0082849,1
gene_3667362,1
gene_3882365,1
gene_4095426,1
gene_3428666,1
11_GL0076861,1
gene_2657238,1
gene_4499477,1
gene_4253093,1
HF-F_11_GL0258462,1
4-1_GL0071080,1
gene_4062378,1
gene_565419,1
gene_3345739,1
Group2-3A_GL0049291,1
HF-F_2_GL0312778,1
OB-1_9_GL0087178,1
HF-S_3_GL0414415,1
Food_6_GL0027751,1
MH-6-4_GL0161216,1
gene_3973616,1
HF-F_5_GL0208944,1
10_GL0083413,1
8-5_GL0010057,1
gene_4437721,1
gene_2904945,1
HF-F_11_GL0268024,1
3-5_GL0095724,1
gene_4494232,1
NZ_RAYT01000486.1_cds_WP_120470961.1_2536,1
gene_657501,1
gene_3738208,1
gene_2953891,1
7-5_GL0017779,1
MC-6-5_GL0136193,1
gene_3240220,1
gene_2648578,1
G1-8A_GL0039788,1
gene_4496070,1
gene_3520031,1
gene_2077213,1
gene_4135634,1
gene_2158014,1
gene_1147318,1
gene_3426194,1
gene_102107,1
NZ_QZFS01000123.1_cds_WP_016292095.1_728,1
G1-1A_GL0039741,1
gene_3235434,1
4-1_GL0053349,1
gene_4327541,1
2-1_GL0049814,1
NZ_KB822502.1_cds_WP_004066295.1_5368,1
gene_4446246,1
gene_2043792,1
gene_855046,1
gene_3757065,1
gene_2558297,1
NZ_RAYE01000050.1_cds_3544,1
gene_4118214,1
37_GL0016504,1
gene_3731582,1
NZ_KB822503.1_cds_5618,1
5-7_GL0138393,1
NZ_KB822405.1_cds_WP_081610250.1_1009,1
38_GL0023028,1
Chow_7_GL0101045,1
20_GL0173021,1
gene_3905193,1
gene_3837973,1
gene_3474916,1
1-2_GL0079097,1
S-Fe14_GL0012533,1
MC-0-3_GL0103523,1
NZ_RAZG01000117.1_cds_WP_120409943.1_281,1
gene_3954518,1
HF-F_13_GL0075595,1
4-1_GL0005209,1
5_GL0008795,1
gene_2737306,1
7-3_GL0060758,1
ERR1211992_Scaf10_1006,1
gene_4484753,1
gene_3994315,1
gene_2809424,1
7-1_GL0066370,1
1-3_GL0064268,1
gene_3494139,1
gene_2953556,1
gene_3163271,1
gene_4066549,1
gene_3493358,1
MC-6-2_GL0079976,1
DSM22607_4_GL0344504,1
G1-7A_GL0064169,1
6_GL0093084,1
gene_2654505,1
gene_4073541,1
gene_2794976,1
gene_3630329,1
gene_2240180,1
gene_3458968,1
gene_1962048,1
5-1_GL0028360,1
Chow_4_GL0056497,1
gene_3807807,1
gene_3754113,1
Chow_4_GL0295659,1
MH-6-5_GL0021807,1
gene_2101346,1
NZ_NHMT01000001.1_cds_WP_065533620.1_820,1
S-Fe11_GL0112970,1
Food_4_GL0309629,1
5-5_GL0038593,1
1A-dyr4-07_GL0069057,1
gene_3726395,1
NZ_NHMT01000001.1_cds_WP_065532683.1_616,1
gene_3290207,1
gene_4460173,1
gene_4341938,1
5-7_GL0073929,1
gene_3347159,1
AF73-05_13_GL0006288,1
5-6_GL0015329,1
OB-1_10_GL0164767,1
gene_4441394,1
13_GL0067336,1
Group2-2A_GL0002648,1
gene_3718616,1
gene_3786229,1
gene_3420932,1
45_GL0128997,1
Food_5_GL0094020,1
Group2-5A_GL0052796,1
gene_3621037,1
NZ_QZFS01000063.1_cds_WP_129181333.1_7282,1
Chow_8_GL0114510,1
NZ_KB822441.1_cds_WP_004068264.1_8,1
S-Fe1_GL0109906,1
NZ_QWMU01000032.1_cds_WP_076149490.1_999,1
DSM22607_4_GL0060527,1
gene_4463446,1
S-Fe10_GL0139480,1
gene_3760915,1
NZ_KB822487.1_cds_WP_004060346.1_3255,1
Food_13_GL0168455,1
gene_3554911,1
4-3_GL0079551,1
gene_1194496,1
gene_2344670,1
gene_209592,1
gene_4376626,1
HF-S_10_GL0162227,1
NZ_KI535318.1_cds_WP_023346431.1_796,1
NZ_QWMU01000001.1_cds_WP_004049000.1_607,1
NZ_NHMU01000001.1_cds_WP_071807702.1_1091,1
16_GL0097107,1
gene_4492784,1
gene_4461141,1
gene_4255455,1
gene_4511399,1
AF73-05_10_GL0017857,1
gene_3636052,1
Chow_2_GL0266528,1
MH-0-3_GL0034665,1
gene_3577305,1
gene_4338283,1
OB-1_4_GL0311313,1
gene_3525942,1
gene_1410942,1
Food_6_GL0012619,1
NZ_QWMU01000027.1_cds_WP_119448279.1_848,1
gene_3858701,1
5-6_GL0068035,1
Chow_7_GL0032065,1
Chow_5_GL0146561,1
gene_4270272,1
MC-0-3_GL0011671,1
gene_4616707,1
HF-F_12_GL0134922,1
2-7_GL0081707,1
NZ_KB822442.1_cds_WP_004070253.1_1011,1
gene_3964721,1
gene_2239543,1
gene_3672438,1
gene_3455998,1
NZ_QWMU01000159.1_cds_365,1
1-4_GL0076224,1
gene_4057780,1
gene_3794402,1
1-8_GL0044492,1
2-6_GL0070014,1
S-Fe3_GL0001430,1
gene_3921864,1
gene_3980372,1
Chow_1_GL0099507,1
gene_2862746,1
AF73-05_10_GL0172014,1
MH-6-4_GL0120099,1
gene_3115429,1
gene_3720806,1
gene_3203310,1
gene_4591659,1
gene_4172047,1
10_GL0056326,1
gene_89949,1
gene_4639586,1
5-2_GL0081772,1
gene_3245469,1
gene_4128195,1
HF-F_10_GL0107390,1
HF-F_14_GL0391458,1
24_GL0054439,1
gene_4389072,1
gene_4440100,1
gene_3531462,1
gene_4566379,1
gene_4517007,1
4-4_GL0021092,1
gene_4477718,1
7-8_GL0020802,1
HF-F_3_GL0198955,1
Food_10_GL0167472,1
gene_3392842,1
gene_3059321,1
gene_3712306,1
HF-S_7_GL0233674,1
gene_3133520,1
MH-6-1_GL0093855,1
gene_3097575,1
NZ_RAYY01000063.1_cds_WP_120425035.1_4381,1
Chow_3_GL0288160,1
gene_4576720,1
2-2_GL0071971,1
2A-dyr14-06_GL0065613,1
gene_3319454,1
3-1_GL0070689,1
gene_3978394,1
AF73-05_10_GL0372649,1
Food_1_GL0043257,1
AF73-05_11_GL0239858,1
Food_10_GL0086703,1
S-Fe17_GL0044169,1
gene_4586369,1
AF73-05_13_GL0013554,1
HF-F_14_GL0042853,1
DSM22607_1_GL0292903,1
6-5_GL0011336,1
S-Fe10_GL0076142,1
gene_3560330,1
gene_3723279,1
NZ_RAZG01000012.1_cds_WP_120407293.1_479,1
S-Fe2_GL0044283,1
Food_14_GL0213039,1
NZ_QWMU01000036.1_cds_WP_119448296.1_1076,1
gene_3909468,1
6-6_GL0115148,1
gene_2794950,1
gene_4549590,1
gene_4323814,1
NZ_RAYW01000005.1_cds_WP_121698328.1_2197,1
S-Fe8_GL0250386,1
41_GL0044642,1
AF73-05_9_GL0062106,1
ERR1212009_Scaf94_2029,1
14_GL0009749,1
Food_5_GL0254274,1
5-5_GL0098835,1
gene_575977,1
gene_4323897,1
MC-0-3_GL0008225,1
gene_2968920,1
gene_1395032,1
4_GL0015699,1
gene_3672934,1
gene_4432244,1
Chow_5_GL0344224,1
gene_2087902,1
gene_2915184,1
gene_4413360,1
2-2_GL0098885,1
gene_3217135,1
gene_726624,1
gene_4009285,1
NZ_RAZG01000069.1_cds_WP_120409517.1_4130,1
gene_551672,1
gene_3510231,1
MC-0-1_GL0020349,1
18_GL0126642,1
AF73-05_8_GL0300621,1
gene_3213096,1
AF73-05_13_GL0127764,1
NZ_RAZK01000028.1_cds_WP_120484408.1_3106,1
Food_11_GL0332210,1
gene_4615171,1
Food_14_GL0210662,1
Chow_1_GL0195244,1
14_GL0091578,1
Chow_1_GL0272210,1
Chow_4_GL0146142,1
AF73-05_10_GL0134472,1
gene_3531789,1
gene_4271549,1
NZ_RAYR01000008.1_cds_WP_120411045.1_2812,1
AF73-05_6_GL0212932,1
gene_3840778,1
AF73-05_4_GL0385359,1
3-7_GL0058822,1
gene_4232096,1
AF73-05_8_GL0030116,1
NZ_NHMT01000001.1_cds_WP_065532635.1_703,1
gene_3070638,1
NZ_KB822493.1_cds_WP_004062132.1_3834,1
gene_4354916,1
11_GL0045578,1
gene_2283565,1
Food_13_GL0165818,1
gene_3062956,1
gene_3641099,1
S-Fe3_GL0236994,1
gene_4567080,1
MH-0-5_GL0081091,1
HF-F_4_GL0444733,1
NZ_RAYR01000014.1_cds_WP_120412135.1_29,1
Chow_4_GL0224867,1
MC-6-5_GL0040641,1
gene_513894,1
NZ_RAYQ01000029.1_cds_WP_120472000.1_2150,1
gene_3839142,1
gene_4606107,1
gene_4453800,1
DSM22607_13_GL0054410,1
gene_3683064,1
gene_3095236,1
gene_3125949,1
HF-S_10_GL0076283,1
HF-F_4_GL0314772,1
S-Fe10_GL0093433,1
5-7_GL0073673,1
gene_2363590,1
gene_3775013,1
gene_4605284,1
15_GL0127231,1
gene_2453739,1
Chow_1_GL0129232,1
2A-dyr14-06_GL0018925,1
S-Fe11_GL0019893,1
S-Fe6_GL0240765,1
gene_4594837,1
HF-F_4_GL0310107,1
NZ_OFSM01000040.1_cds_WP_103242110.1_1181,1
gene_4554734,1
Food_12_GL0129012,1
AF73-05_4_GL0075490,1
S-Fe5_GL0112753,1
Chow_4_GL0098553,1
gene_1618434,1
2-1_GL0069066,1
MC-6-5_GL0133531,1
gene_2710029,1
OB-1_11_GL0071031,1
NZ_RAYU01000298.1_cds_WP_120475074.1_3069,1
gene_4501762,1
AF73-05_10_GL0220695,1
gene_4632837,1
NZ_RAYI01000123.1_cds_133,1
gene_3691332,1
gene_3979536,1
S-Fe11_GL0029842,1
gene_4063060,1
gene_3446279,1
gene_4139374,1
30_GL0078147,1
Chow_1_GL0027082,1
gene_3537697,1
gene_3804199,1
gene_4383465,1
4-4_GL0088201,1
gene_4396691,1
gene_3905610,1
NZ_KB822471.1_cds_WP_004053904.1_961,1
gene_4080116,1
Group2-2A_GL0028598,1
HF-S_6_GL0069607,1
1A-dyr4-07_GL0000304,1
gene_2903783,1
HF-S_7_GL0123767,1
DSM22607_10_GL0194488,1
Group2-6A_GL0113625,1
S-Fe6_GL0198273,1
gene_4408675,1
Food_3_GL0020787,1
gene_3695752,1
MC-0-3_GL0018749,1
6-3_GL0049801,1
S-Fe14_GL0116654,1
13_GL0074789,1
gene_3660254,1
gene_4176461,1
MC-0-3_GL0070193,1
gene_3911352,1
gene_2784888,1
5-8_GL0162493,1
NZ_QWMU01000011.1_cds_WP_004049562.1_149,1
AF73-05_4_GL0066052,1
Food_2_GL0294814,1
Food_14_GL0054621,1
gene_3655166,1
gene_4104202,1
gene_4144551,1
gene_3703783,1
3-2_GL0015632,1
5-1_GL0088254,1
HF-F_11_GL0223799,1
gene_1026056,1
gene_2615246,1
MC-0-1_GL0037084,1
S-Fe10_GL0129587,1
DSM22607_2_GL0103196,1
gene_4548923,1
Chow_5_GL0248221,1
gene_3963854,1
DSM22607_3_GL0184326,1
4-1_GL0015411,1
gene_2772914,1
HF-F_4_GL0248524,1
gene_4347485,1
NZ_RAZD01000005.1_cds_WP_120418249.1_3081,1
gene_3060129,1
gene_3950795,1
gene_4086450,1
gene_2680768,1
gene_2737365,1
Chow_1_GL0273007,1
gene_1159931,1
gene_987252,1
gene_4528482,1
gene_3401311,1
Chow_3_GL0061802,1
gene_2742800,1
gene_1979398,1
5-2_GL0027659,1
gene_3335860,1
gene_3644696,1
Chow_7_GL0257186,1
gene_3987563,1
1-7_GL0090133,1
AF73-05_7_GL0087737,1
gene_1909300,1
gene_3236896,1
HF-F_1_GL0083862,1
gene_3932958,1
gene_3163617,1
gene_3663548,1
gene_3326154,1
gene_3597290,1
1-7_GL0074862,1
gene_4233933,1
Food_7_GL0306596,1
gene_4591005,1
gene_4431735,1
gene_4364293,1
gene_3649281,1
gene_3237991,1
NZ_QZFR01000060.1_cds_WP_129303309.1_1693,1
Chow_1_GL0173311,1
gene_3752715,1
gene_1904222,1
gene_2840242,1
S-Fe10_GL0095064,1
gene_3614805,1
gene_3893098,1
gene_3883400,1
5-1_GL0006261,1
1-1_GL0129407,1
gene_3639519,1
NZ_KB822458.1_cds_WP_004076928.1_3256,1
8-3_GL0050260,1
Chow_4_GL0106799,1
OB-1_3_GL0143496,1
gene_4025049,1
7-3_GL0091524,1
NZ_RAZK01000141.1_cds_WP_120486853.1_1021,1
gene_3013137,1
DSM22607_8_GL0382191,1
gene_3968868,1
Food_8_GL0274231,1
Food_11_GL0180197,1
6-5_GL0111957,1
Chow_5_GL0351112,1
DSM22607_5_GL0287350,1
6-8_GL0088503,1
gene_4211809,1
gene_3876291,1
Food_6_GL0320875,1
gene_3238980,1
S-Fe10_GL0001838,1
gene_4079722,1
MH-6-5_GL0012324,1
gene_3342296,1
gene_3529162,1
gene_1925359,1
gene_4187882,1
2-8_GL0023145,1
HF-S_3_GL0367222,1
AF73-05_4_GL0129139,1
4-2_GL0109435,1
gene_3662279,1
gene_3803986,1
gene_4074780,1
gene_3597987,1
gene_3473942,1
1-1_GL0044866,1
gene_2248241,1
NZ_QZFS01000189.1_cds_WP_129184632.1_2167,1
gene_4076675,1
OB-1_2_GL0051273,1
Group2-7A_GL0042409,1
Chow_2_GL0093956,1
32_GL0086416,1
gene_4043108,1
gene_4135516,1
gene_4104839,1
23_GL0139744,1
MC-6-1_GL0036600,1
gene_2583104,1
AF73-05_2_GL0332369,1
gene_3918068,1
gene_4453991,1
Food_4_GL0293093,1
G1-4A_GL0041473,1
Group2-3A_GL0048665,1
Chow_4_GL0200534,1
gene_3759251,1
gene_4107387,1
gene_3718894,1
gene_1657946,1
OB-1_4_GL0444188,1
MC-6-1_GL0047943,1
NZ_RAZG01000011.1_cds_WP_120407190.1_305,1
S-Fe8_GL0214734,1
gene_3720043,1
gene_3355821,1
MC-6-2_GL0077934,1
20_GL0109404,1
6-1_GL0078144,1
gene_2651836,1
gene_3465422,1
gene_2965782,1
gene_2736341,1
MC-0-1_GL0103424,1
NZ_RAZD01000005.1_cds_WP_120418258.1_3092,1
gene_3894289,1
gene_3415183,1
1-1_GL0032095,1
gene_1161815,1
gene_4327375,1
Food_14_GL0071876,1
S-Fe1_GL0093496,1
Group2-5A_GL0067803,1
S-Fe19_GL0038247,1
8-1_GL0092560,1
S-Fe11_GL0101572,1
gene_3216467,1
G1-8A_GL0036546,1
MC-6-1_GL0079304,1
gene_4044510,1
gene_2062308,1
gene_3440799,1
gene_3415079,1
gene_4125190,1
gene_3602197,1
gene_602815,1
MC-6-2_GL0158870,1
Group2-4A_GL0061343,1
AF73-05_7_GL0056572,1
gene_2321827,1
gene_4462203,1
6-1_GL0037540,1
G1-1A_GL0053384,1
gene_2285698,1
21_GL0047961,1
G1-1A_GL0060976,1
NZ_RAZK01000137.1_cds_WP_120486827.1_869,1
1-2_GL0082672,1
14_GL0066288,1
Chow_4_GL0214531,1
5-1_GL0023062,1
gene_3796400,1
gene_3501626,1
OB-1_1_GL0219944,1
Group2-6A_GL0119064,1
HF-S_3_GL0059463,1
AF73-05_10_GL0263491,1
gene_1741897,1
DSM22607_8_GL0159766,1
gene_3637036,1
46_GL0031329,1
gene_3179348,1
26_GL0144252,1
gene_4256510,1
S-Fe14_GL0057198,1
Chow_3_GL0268280,1
NZ_QZFS01000005.1_cds_WP_081047675.1_7079,1
gene_1675963,1
gene_4201966,1
OB-1_10_GL0191101,1
5-6_GL0055220,1
NZ_RAYW01000073.1_cds_WP_121700428.1_2373,1
S-Fe1_GL0050434,1
Chow_1_GL0009690,1
gene_4100316,1
