gene,postFMT_1_colon
AF73-05_3_GL0052616,1
S-Fe20_GL0071157,1
gene_2022660,1
HF-F_1_GL0045373,1
gene_424917,1
gene_2583135,1
gene_774833,1
ERR1211980_Scaf16_1761,1
HF-S_11_GL0201389,1
gene_2618349,1
DSM22607_4_GL0285489,1
gene_3854954,1
S-Fe10_GL0102174,1
S-Fe3_GL0022513,1
NZ_QZFS01000006.1_cds_WP_129175488.1_7641,1
MC-6-2_GL0196084,1
gene_4297250,1
AF73-05_1_GL0025091,1
gene_4184546,1
S-Fe10_GL0079707,1
Food_5_GL0169907,1
gene_4158320,1
8-4_GL0025742,1
gene_2978999,1
8-3_GL0062120,1
gene_3309732,1
gene_3609181,1
Food_10_GL0232590,1
gene_1224285,1
gene_1145480,1
NZ_CP021421.1_cds_WP_068960722.1_2214,1
HF-S_12_GL0028701,1
gene_4280008,1
gene_2968326,1
gene_2632089,1
S-Fe16_GL0019432,1
HF-S_4_GL0249585,1
gene_4556612,1
gene_4325845,1
7-2_GL0068209,1
1-5_GL0019997,1
gene_3339789,1
gene_4532117,1
gene_2745478,1
7_GL0092558,1
gene_4056166,1
gene_4049521,1
Food_10_GL0100121,1
gene_4378105,1
gene_4180446,1
2-3_GL0103525,1
Chow_1_GL0297453,1
MC-6-4_GL0087013,1
gene_3322859,1
gene_3384523,1
gene_655163,1
10_GL0088879,1
gene_3176102,1
HF-S_8_GL0362632,1
gene_2123856,1
gene_921842,1
gene_4594689,1
gene_3538584,1
MC-6-2_GL0015844,1
10_GL0063269,1
gene_4418361,1
gene_2969025,1
1A-dyr4-07_GL0082550,1
gene_3487915,1
AF73-05_14_GL0129681,1
Food_13_GL0128500,1
2A-dyr16-07_GL0036682,1
4-3_GL0092351,1
30_GL0016785,1
gene_3187099,1
gene_2263005,1
gene_3727020,1
MC-0-1_GL0000309,1
Group2-3A_GL0203649,1
gene_4139659,1
NZ_NHMU01000004.1_cds_WP_065538466.1_2298,1
gene_4488185,1
gene_3315376,1
gene_519957,1
ERR1211980_Scaf28_2365,1
HF-F_10_GL0138901,1
gene_3744935,1
6-2_GL0091650,1
gene_3728497,1
2A-dyr16-06_GL0052769,1
gene_3944190,1
gene_2564641,1
8_GL0178282,1
HF-F_7_GL0307426,1
gene_1196477,1
gene_3476333,1
S-Fe17_GL0006286,1
Food_10_GL0100334,1
36_GL0011833,1
10_GL0030354,1
6-5_GL0002009,1
gene_4362642,1
MC-6-2_GL0104626,1
gene_3984441,1
gene_3244648,1
gene_3540288,1
10_GL0001636,1
Chow_1_GL0255989,1
gene_4259284,1
gene_4432287,1
gene_4573383,1
gene_3571434,1
51_GL0030376,1
gene_2069308,1
Group2-3A_GL0074848,1
Food_3_GL0134344,1
gene_3539114,1
Chow_1_GL0296337,1
gene_4555864,1
AF73-05_10_GL0398646,1
gene_2332725,1
gene_4034576,1
Food_3_GL0217586,1
1-6_GL0061236,1
G1-3A_GL0040578,1
S-Fe10_GL0019106,1
Food_5_GL0206514,1
18_GL0161121,1
gene_2372116,1
gene_2969604,1
1A-dyr2-07_GL0069704,1
gene_3853185,1
gene_2704368,1
gene_3445906,1
S-Fe10_GL0010195,1
33_GL0005411,1
Food_7_GL0119335,1
gene_3465454,1
gene_4489246,1
gene_2927686,1
gene_4225308,1
NZ_KB822441.1_cds_WP_004068262.1_7,1
gene_3583349,1
8-3_GL0021542,1
gene_3480794,1
S-Fe11_GL0019114,1
Chow_1_GL0229357,1
Group2-3A_GL0160095,1
OB-1_13_GL0168556,1
gene_3899093,1
10_GL0001635,1
Chow_8_GL0014407,1
gene_2906518,1
gene_3872303,1
5-1_GL0075316,1
MH-6-1_GL0115922,1
gene_3938864,1
gene_3275624,1
Chow_1_GL0179180,1
gene_2047454,1
gene_3841559,1
1A-dyr2-07_GL0028820,1
MC-0-1_GL0087354,1
gene_1623829,1
52_GL0024005,1
S-Fe11_GL0030434,1
gene_4303005,1
gene_1041478,1
G1-1A_GL0112098,1
gene_4322722,1
gene_4300115,1
MC-0-1_GL0058143,1
MC-6-2_GL0110896,1
31_GL0052341,1
gene_3822432,1
8-6_GL0051637,1
gene_2585015,1
gene_4534631,1
gene_1215661,1
gene_2538663,1
gene_1023654,1
gene_920623,1
gene_167663,1
OB-1_5_GL0089186,1
MC-6-3_GL0093392,1
NZ_QWMU01000062.1_cds_WP_119448426.1_1667,1
5-2_GL0060953,1
S-Fe1_GL0022272,1
gene_2884525,1
gene_1333565,1
S-Fe12_GL0125508,1
gene_2765968,1
Chow_3_GL0225721,1
gene_4402735,1
S-Fe4_GL0096149,1
gene_3803024,1
gene_4555919,1
gene_2966096,1
Food_1_GL0002536,1
S-Fe2_GL0004706,1
NZ_RAYT01000403.1_cds_WP_120470725.1_1664,1
gene_2206991,1
HF-F_4_GL0084963,1
gene_4559593,1
gene_4569698,1
gene_4093392,1
10_GL0060070,1
gene_3990518,1
gene_2812785,1
2B-dyr23-07_GL0053832,1
8-7_GL0018400,1
Chow_2_GL0125424,1
gene_3213414,1
S-Fe10_GL0064671,1
gene_3905777,1
10_GL0037515,1
6-5_GL0093636,1
NZ_RAZK01000165.1_cds_WP_120487014.1_1428,1
28_GL0033463,1
gene_2207275,1
gene_3534449,1
MC-6-1_GL0024192,1
gene_3687102,1
gene_4623227,1
DSM22607_1_GL0225908,1
HF-F_13_GL0243469,1
gene_4616224,1
S-Fe6_GL0150286,1
17_GL0137679,1
gene_383807,1
OB-1_13_GL0092727,1
10_GL0089318,1
gene_3878827,1
gene_3607278,1
7-2_GL0006631,1
MH-6-5_GL0013150,1
Food_1_GL0135200,1
NZ_RAYW01000049.1_cds_WP_121700353.1_2078,1
Food_14_GL0092844,1
gene_4313443,1
24_GL0073112,1
40_GL0091094,1
gene_830541,1
46_GL0031329,1
AF73-05_14_GL0298219,1
gene_3860177,1
HF-F_13_GL0426584,1
gene_2177482,1
gene_4118232,1
gene_4330563,1
gene_3601734,1
gene_4396779,1
gene_4307987,1
S-Fe10_GL0129090,1
gene_4039943,1
AF73-05_5_GL0116864,1
G1-1A_GL0109164,1
Chow_1_GL0135477,1
35_GL0116174,1
gene_1507779,1
gene_3259022,1
gene_4223695,1
gene_850319,1
Group2-4A_GL0020567,1
gene_4272381,1
gene_3799780,1
Group2-3A_GL0041300,1
Chow_8_GL0295514,1
Chow_1_GL0202539,1
gene_3882604,1
HF-S_14_GL0320989,1
gene_137197,1
gene_2698180,1
NZ_RAYW01000003.1_cds_WP_121698098.1_1848,1
1A-dyr2-07_GL0047506,1
gene_2547207,1
gene_3417848,1
26_GL0084305,1
NZ_CP021421.1_cds_WP_068961652.1_1120,1
gene_3326981,1
1A-dyr4-07_GL0022260,1
gene_3601915,1
gene_183499,1
gene_2294425,1
DSM22607_11_GL0088847,1
gene_3483873,1
8-8_GL0001185,1
gene_4480638,1
Food_9_GL0173644,1
S-Fe2_GL0048513,1
Food_10_GL0043190,1
gene_3236822,1
gene_3252146,1
Chow_8_GL0031312,1
8-2_GL0109706,1
gene_1421742,1
gene_3120539,1
NZ_CP021421.1_cds_WP_084274154.1_903,1
gene_959968,1
gene_4200245,1
S-Fe10_GL0159629,1
gene_3690243,1
gene_1808000,1
10_GL0087646,1
gene_4350243,1
S-Fe2_GL0191313,1
gene_3380441,1
OB-1_2_GL0177876,1
HF-S_4_GL0147197,1
gene_3431801,1
Food_10_GL0215868,1
Chow_1_GL0015842,1
Group2-1A_GL0016504,1
10_GL0085127,1
MC-6-1_GL0004564,1
AF73-05_2_GL0188128,1
AF73-05_10_GL0397373,1
1-1_GL0135766,1
gene_4389798,1
gene_4410257,1
18_GL0175882,1
gene_4126769,1
1-2_GL0058395,1
MC-6-1_GL0018449,1
MC-6-1_GL0043459,1
gene_4635785,1
G1-7A_GL0010993,1
S-Fe13_GL0018007,1
gene_330210,1
gene_3991441,1
Chow_7_GL0256507,1
AF73-05_1_GL0372695,1
gene_116530,1
gene_2845414,1
8-3_GL0090016,1
7_GL0002021,1
gene_3114154,1
OB-1_2_GL0220254,1
Chow_3_GL0035565,1
Food_1_GL0217109,1
2B-dyr24-07_GL0004803,1
gene_2701749,1
DSM22607_12_GL0172016,1
gene_2641947,1
1-1_GL0032820,1
NZ_KB822500.1_cds_WP_004065201.1_4883,1
Group2-8A_GL0008862,1
S-Fe11_GL0075355,1
gene_3779941,1
DSM22607_1_GL0232782,1
gene_3158968,1
MC-0-3_GL0021455,1
AF73-05_10_GL0127595,1
gene_4170263,1
2-2_GL0138788,1
DSM22607_13_GL0115009,1
24_GL0150516,1
ERR1211992_Scaf20_1767,1
gene_4498747,1
26_GL0059274,1
AF73-05_2_GL0174509,1
MC-6-2_GL0001860,1
gene_4041917,1
10_GL0016175,1
gene_4047118,1
gene_3682100,1
gene_2612008,1
10_GL0015355,1
gene_3780465,1
gene_3648714,1
AF73-05_3_GL0212984,1
gene_4030896,1
gene_3229776,1
gene_4622101,1
15_GL0122048,1
HF-S_3_GL0141179,1
S-Fe10_GL0094012,1
S-Fe20_GL0078015,1
gene_911493,1
Chow_1_GL0261287,1
gene_4565684,1
gene_2923898,1
gene_3598582,1
Food_10_GL0239262,1
2A-dyr13-07_GL0033793,1
Group2-3A_GL0209737,1
Food_6_GL0181142,1
10_GL0028602,1
gene_1495100,1
1-1_GL0017638,1
gene_3355821,1
gene_3445053,1
gene_1211331,1
gene_3843421,1
gene_2742972,1
gene_4093468,1
Group2-7A_GL0150878,1
10_GL0081458,1
gene_4348347,1
2_GL0080345,1
OB-1_9_GL0231270,1
40_GL0010178,1
gene_3846348,1
AF73-05_8_GL0383473,1
gene_3687947,1
10_GL0099331,1
S-Fe11_GL0053206,1
Group2-5A_GL0111429,1
2-4_GL0074249,1
gene_4162295,1
gene_3086903,1
gene_26606,1
21_GL0070589,1
gene_3652150,1
gene_4476407,1
gene_4424416,1
gene_2253350,1
gene_4261095,1
6-4_GL0033171,1
Group2-3A_GL0134545,1
Chow_8_GL0028554,1
1-7_GL0026976,1
gene_1959449,1
2-1_GL0107948,1
gene_3543299,1
gene_4082708,1
gene_2855217,1
AF73-05_10_GL0250473,1
NZ_QWMU01000011.1_cds_WP_004049566.1_153,1
gene_3420917,1
8-8_GL0006355,1
3-1_GL0037590,1
NZ_KB822489.1_cds_WP_004060544.1_3273,1
gene_4431985,1
S-Fe10_GL0089101,1
gene_4621657,1
gene_4047817,1
MC-6-2_GL0019026,1
Chow_2_GL0229835,1
MC-6-3_GL0072648,1
gene_1513836,1
gene_4437571,1
S-Fe10_GL0143701,1
gene_4565619,1
gene_2632459,1
gene_4576720,1
MC-6-2_GL0067058,1
2A-dyr16-07_GL0046589,1
gene_3666694,1
4-3_GL0020640,1
10_GL0063499,1
gene_2429438,1
gene_4525967,1
gene_3057098,1
gene_4133277,1
gene_1354545,1
10_GL0001354,1
Group2-4A_GL0095308,1
Chow_7_GL0237002,1
gene_1443964,1
gene_3775493,1
gene_3612096,1
16_GL0105961,1
Food_5_GL0144327,1
Group2-7A_GL0121668,1
gene_3198682,1
Chow_6_GL0271558,1
gene_1441773,1
gene_3494140,1
gene_2296653,1
40_GL0060558,1
NZ_QWMU01000015.1_cds_WP_004049885.1_388,1
S-Fe10_GL0029490,1
S-Fe3_GL0152067,1
gene_1482849,1
gene_3398575,1
gene_1979400,1
4-1_GL0029497,1
gene_2842182,1
1-1_GL0133846,1
gene_4321466,1
MC-0-3_GL0078154,1
gene_2649628,1
gene_1015240,1
S-Fe11_GL0140898,1
MC-0-1_GL0007119,1
1-1_GL0095571,1
gene_1322567,1
G1-8A_GL0086069,1
gene_3915494,1
MC-6-2_GL0166972,1
gene_3532591,1
23_GL0057366,1
gene_3746397,1
AF73-05_10_GL0419499,1
gene_2509933,1
MC-0-3_GL0095866,1
17_GL0072979,1
Group2-2A_GL0125877,1
S-Fe15_GL0037349,1
gene_2647474,1
gene_2758467,1
Group2-3A_GL0130087,1
MH-6-3_GL0050697,1
Chow_8_GL0175150,1
gene_3766842,1
DSM22607_1_GL0041586,1
1-4_GL0016403,1
gene_4196655,1
HF-F_4_GL0408602,1
gene_4444138,1
MH-6-3_GL0071836,1
gene_3573664,1
NZ_NHMU01000007.1_cds_3576,1
AF73-05_8_GL0210061,1
gene_4133822,1
S-Fe20_GL0153128,1
gene_2414730,1
S-Fe7_GL0299152,1
gene_3025771,1
gene_4590071,1
1A-dyr1-07_GL0000791,1
gene_3588589,1
MC-6-2_GL0080953,1
AF73-05_13_GL0150348,1
gene_4444286,1
gene_4110435,1
Food_11_GL0034472,1
gene_1650951,1
Food_9_GL0079086,1
1A-dyr2-07_GL0027669,1
gene_2019285,1
gene_1927842,1
MC-6-3_GL0018229,1
gene_3961040,1
gene_3236993,1
gene_4493422,1
gene_1664690,1
gene_591791,1
gene_3166125,1
gene_4319769,1
1-3_GL0018153,1
NZ_CP021421.1_cds_WP_068960903.1_1986,1
11_GL0013657,1
OB-1_8_GL0213434,1
gene_3132729,1
Food_7_GL0119605,1
HF-S_5_GL0001778,1
S-Fe1_GL0165860,1
gene_4526693,1
NZ_RAZF01000015.1_cds_WP_120427723.1_306,1
gene_4063451,1
gene_1957225,1
10_GL0017307,1
gene_1609194,1
gene_2255470,1
gene_2253002,1
ERR1211980_Scaf249_3997,1
11_GL0066161,1
gene_3850238,1
10_GL0055581,1
gene_361949,1
gene_4403913,1
6-4_GL0034726,1
gene_3066736,1
10_GL0005863,1
6-2_GL0041529,1
10_GL0089314,1
Chow_7_GL0264646,1
gene_3782690,1
gene_1191565,1
S-Fe3_GL0109292,1
10_GL0098088,1
gene_4388456,1
Chow_1_GL0030230,1
MC-0-3_GL0095868,1
MC-6-2_GL0041155,1
gene_2124269,1
OB-1_5_GL0012851,1
gene_3596125,1
gene_3207631,1
gene_261019,1
gene_4084792,1
MH-0-4_GL0072444,1
gene_2926420,1
S-Fe1_GL0112097,1
S-Fe4_GL0099897,1
Chow_8_GL0217374,1
25_GL0067719,1
gene_4275500,1
gene_3994150,1
gene_3002473,1
gene_2801026,1
Food_12_GL0218107,1
13_GL0033238,1
gene_3777797,1
2_GL0019050,1
gene_4267944,1
gene_3198043,1
gene_3963625,1
7-3_GL0042308,1
3-1_GL0012050,1
gene_1045409,1
gene_1147143,1
S-Fe20_GL0026075,1
OB-1_4_GL0002737,1
gene_3998128,1
gene_3935268,1
gene_3597755,1
gene_4522937,1
MC-0-1_GL0070527,1
OB-1_5_GL0207584,1
gene_4188048,1
gene_3654269,1
MH-0-4_GL0002768,1
OB-1_5_GL0210235,1
gene_4154721,1
gene_4366769,1
gene_3863505,1
Group2-6A_GL0110393,1
gene_373577,1
gene_4149394,1
AF73-05_3_GL0267263,1
gene_2056227,1
gene_1803561,1
gene_3585181,1
S-Fe10_GL0132729,1
gene_3467521,1
gene_1921671,1
gene_3796663,1
Food_5_GL0235337,1
gene_1988174,1
gene_2939353,1
1A-dyr2-07_GL0054821,1
gene_3670322,1
gene_2523603,1
gene_3006466,1
S-Fe20_GL0051798,1
5-5_GL0108381,1
gene_2571941,1
gene_2819435,1
gene_4398430,1
8-5_GL0016184,1
38_GL0034987,1
gene_3959793,1
gene_4260366,1
DSM22607_3_GL0296003,1
gene_1594518,1
S-Fe10_GL0158033,1
S-Fe1_GL0158914,1
gene_2404970,1
gene_4581897,1
2-1_GL0010728,1
7_GL0009557,1
S-Fe10_GL0109507,1
gene_4432531,1
AF73-05_10_GL0140879,1
gene_3004621,1
MC-0-1_GL0075250,1
Chow_8_GL0116907,1
NZ_CP021422.1_cds_WP_066533964.1_1448,1
gene_4399745,1
gene_3658455,1
gene_1872992,1
10_GL0034857,1
19_GL0072635,1
Food_11_GL0161095,1
G1-4A_GL0036415,1
gene_3921519,1
gene_4141416,1
gene_3372406,1
1-1_GL0069327,1
NZ_QZFS01000002.1_cds_WP_129174082.1_4189,1
G1-3A_GL0005706,1
HF-F_5_GL0003160,1
MC-6-2_GL0020745,1
gene_2709307,1
Group2-3A_GL0226657,1
NZ_KI535321.1_cds_WP_023346808.1_1185,1
gene_4512427,1
gene_3540867,1
gene_4292506,1
AF73-05_14_GL0338811,1
gene_30785,1
gene_4090288,1
gene_4527489,1
31_GL0003941,1
gene_4135650,1
S-Fe1_GL0180317,1
S-Fe6_GL0137186,1
MH-6-2_GL0022200,1
Group2-3A_GL0004486,1
1-1_GL0044536,1
1A-dyr2-07_GL0049094,1
gene_2666597,1
10_GL0075970,1
gene_2791401,1
NZ_RAYW01000031.1_cds_WP_121699961.1_1373,1
gene_2826345,1
gene_3338723,1
5-2_GL0005108,1
MH-6-3_GL0041015,1
AF73-05_11_GL0182190,1
10_GL0050716,1
gene_2783770,1
gene_2218548,1
7-5_GL0119423,1
gene_3234921,1
gene_4017930,1
S-Fe10_GL0053688,1
gene_4557304,1
S-Fe9_GL0285523,1
MC-0-3_GL0097382,1
gene_4212800,1
gene_1386140,1
gene_1980562,1
gene_4288311,1
gene_3266366,1
gene_4375513,1
ERR1211980_Scaf948_4487,1
DSM22607_12_GL0051009,1
HF-S_12_GL0170210,1
Food_10_GL0078792,1
gene_3182431,1
NZ_RAYW01000011.1_cds_WP_121698880.1_41,1
S-Fe20_GL0014723,1
gene_3125613,1
Chow_8_GL0121532,1
gene_1198557,1
DSM22607_10_GL0346365,1
DSM22607_6_GL0106896,1
1A-dyr5-07_GL0028262,1
gene_4025776,1
gene_4186980,1
NZ_RAYY01000062.1_cds_WP_120425022.1_4369,1
Food_5_GL0057142,1
gene_3582919,1
HF-F_6_GL0356110,1
gene_2423490,1
gene_1353010,1
gene_2546411,1
S-Fe10_GL0019140,1
gene_2224729,1
Food_4_GL0045617,1
gene_3774559,1
gene_4096952,1
DSM22607_4_GL0001341,1
gene_3869514,1
30_GL0059658,1
gene_2280310,1
gene_3245379,1
gene_3491158,1
gene_4263458,1
gene_3236790,1
gene_2432135,1
HF-S_3_GL0246844,1
25_GL0074599,1
gene_3479065,1
S-Fe20_GL0002589,1
gene_538043,1
gene_2184115,1
7-8_GL0135985,1
Group2-7A_GL0010388,1
MH-6-1_GL0002035,1
MC-6-3_GL0015978,1
MC-6-2_GL0053433,1
gene_3509664,1
8-7_GL0091455,1
OB-1_1_GL0030763,1
gene_4429828,1
10_GL0003536,1
52_GL0135204,1
6-1_GL0000316,1
gene_1224283,1
NZ_RAZK01000106.1_cds_WP_120486501.1_106,1
gene_4197667,1
12_GL0018496,1
5_GL0150415,1
gene_2734917,1
Food_12_GL0211731,1
2A-dyr13-07_GL0022447,1
gene_1461832,1
gene_4339226,1
Group2-2A_GL0083426,1
34_GL0034739,1
20_GL0139553,1
12_GL0085827,1
gene_3275176,1
gene_72089,1
gene_2957754,1
S-Fe6_GL0068576,1
10_GL0030313,1
gene_3009280,1
5-7_GL0120511,1
gene_4064957,1
S-Fe10_GL0068619,1
gene_3695085,1
gene_4229494,1
8-1_GL0072984,1
gene_4560655,1
gene_995734,1
gene_2695889,1
10_GL0081944,1
gene_4390597,1
gene_2663209,1
Food_5_GL0160110,1
gene_3495761,1
Group2-6A_GL0017825,1
gene_3473733,1
1-3_GL0065222,1
gene_3379865,1
Food_1_GL0200261,1
20_GL0117400,1
10_GL0021914,1
gene_1108649,1
gene_3340037,1
gene_4283675,1
MC-6-2_GL0025326,1
gene_4361373,1
2B-dyr23-07_GL0051421,1
G1-1A_GL0057200,1
1A-dyr2-07_GL0034122,1
S-Fe10_GL0025883,1
MC-6-2_GL0066927,1
40_GL0021894,1
Chow_8_GL0051857,1
MC-6-4_GL0043785,1
gene_3343216,1
27_GL0095124,1
gene_3328832,1
S-Fe13_GL0091261,1
gene_3804100,1
NZ_RAYW01000019.1_cds_WP_121699479.1_651,1
Chow_2_GL0175888,1
gene_2164268,1
gene_2938891,1
gene_3719099,1
AF73-05_13_GL0045537,1
gene_4247367,1
AF73-05_11_GL0249252,1
2-4_GL0088206,1
S-Fe2_GL0194985,1
Chow_4_GL0064904,1
G1-7A_GL0072834,1
AF73-05_7_GL0331125,1
10_GL0037585,1
1-1_GL0132000,1
gene_3454366,1
15_GL0166925,1
gene_4157004,1
DSM22607_5_GL0171774,1
17_GL0114428,1
MC-0-1_GL0111548,1
Chow_7_GL0104610,1
gene_747253,1
Food_9_GL0259993,1
10_GL0079189,1
MC-6-2_GL0066951,1
7_GL0089712,1
gene_3065240,1
gene_3751416,1
Food_2_GL0234136,1
Food_2_GL0248311,1
S-Fe11_GL0116962,1
S-Fe10_GL0029623,1
33_GL0088347,1
gene_2973245,1
Chow_1_GL0145945,1
gene_3715815,1
gene_2818170,1
S-Fe11_GL0028216,1
gene_4138919,1
13_GL0048412,1
gene_3245171,1
gene_3751620,1
gene_2173619,1
gene_2094169,1
MH-0-4_GL0052490,1
gene_2547291,1
Food_5_GL0087627,1
7-2_GL0110790,1
gene_4184888,1
MH-6-2_GL0012565,1
12_GL0006336,1
gene_1935209,1
31_GL0020654,1
gene_2168294,1
MC-6-1_GL0017017,1
Food_13_GL0044401,1
1-1_GL0095188,1
gene_3188914,1
gene_3807251,1
24_GL0069836,1
MC-6-1_GL0105506,1
gene_2938252,1
MC-6-2_GL0077436,1
OB-1_6_GL0042081,1
HF-F_6_GL0295097,1
28_GL0080309,1
Food_8_GL0004511,1
Group2-2A_GL0047207,1
gene_3366455,1
gene_3079029,1
gene_2731267,1
AF73-05_10_GL0098002,1
gene_3341997,1
AF73-05_8_GL0374443,1
AF73-05_13_GL0196170,1
gene_4064801,1
gene_2258010,1
gene_4408642,1
38_GL0073294,1
Group2-6A_GL0132132,1
gene_3616325,1
MC-6-2_GL0171158,1
G1-3A_GL0126692,1
OB-1_10_GL0068560,1
gene_3120096,1
NZ_QZFS01000146.1_cds_WP_129184292.1_1341,1
gene_3616512,1
gene_2640552,1
gene_2504364,1
gene_3550655,1
gene_4508815,1
10_GL0030353,1
gene_2446349,1
1-6_GL0015187,1
2B-dyr23-07_GL0036980,1
Chow_6_GL0056506,1
10_GL0100410,1
10_GL0072676,1
gene_4589458,1
1A-dyr4-07_GL0110135,1
S-Fe16_GL0024794,1
gene_2412128,1
NZ_RAYW01000064.1_cds_WP_121700412.1_2352,1
gene_3160246,1
S-Fe10_GL0042902,1
gene_3662001,1
gene_3375783,1
42_GL0048013,1
MH-0-3_GL0031338,1
HF-F_13_GL0240614,1
Chow_6_GL0119658,1
gene_3481382,1
gene_3333152,1
gene_3145741,1
AF73-05_10_GL0320749,1
gene_4507234,1
gene_2116137,1
gene_3832678,1
S-Fe12_GL0020192,1
gene_3314622,1
gene_2837371,1
gene_3589655,1
AF73-05_10_GL0263482,1
gene_247318,1
gene_4488232,1
1A-dyr2-07_GL0020358,1
gene_4052493,1
AF73-05_2_GL0081367,1
S-Fe1_GL0114629,1
Food_11_GL0121136,1
gene_3738806,1
Chow_1_GL0045750,1
gene_2641732,1
gene_4264825,1
2-4_GL0101805,1
gene_3504430,1
gene_4149824,1
gene_3978976,1
NZ_CP021421.1_cds_WP_068960718.1_2218,1
1A-dyr2-07_GL0075909,1
Food_4_GL0120591,1
10_GL0047625,1
4_GL0078585,1
gene_3659475,1
S-Fe12_GL0019786,1
gene_149222,1
gene_3654919,1
HF-S_8_GL0037175,1
Food_9_GL0110527,1
gene_4622268,1
gene_3539931,1
gene_2889536,1
gene_4260161,1
8-4_GL0064312,1
5_GL0059027,1
gene_747164,1
gene_3362446,1
Chow_8_GL0117775,1
gene_4125023,1
gene_3634219,1
16_GL0045311,1
gene_3300672,1
7_GL0051670,1
gene_4186747,1
10_GL0042093,1
gene_3778037,1
Chow_1_GL0264031,1
11_GL0096064,1
gene_3851082,1
55_GL0115901,1
gene_4567420,1
gene_2190875,1
S-Fe20_GL0154551,1
gene_2033800,1
AF73-05_3_GL0160244,1
S-Fe7_GL0100316,1
OB-1_11_GL0026037,1
S-Fe11_GL0146464,1
S-Fe10_GL0133598,1
DSM22607_11_GL0097796,1
gene_4146874,1
3-8_GL0039907,1
gene_4347238,1
gene_4107838,1
gene_3858060,1
DSM22607_6_GL0123113,1
gene_4430401,1
gene_3052774,1
gene_4093574,1
10_GL0081951,1
40_GL0017909,1
10_GL0054674,1
Food_2_GL0102182,1
53_GL0012613,1
gene_3978488,1
3_GL0096269,1
gene_2807445,1
3_GL0096375,1
Chow_6_GL0142607,1
gene_1719308,1
gene_4628670,1
HF-F_7_GL0122032,1
gene_4130458,1
gene_3264998,1
gene_3885149,1
gene_3125012,1
gene_1814722,1
gene_3695875,1
10_GL0038707,1
4-5_GL0054667,1
3-1_GL0012671,1
gene_3483481,1
1-1_GL0057015,1
gene_3347792,1
gene_2273401,1
S-Fe10_GL0119995,1
53_GL0145943,1
OB-1_1_GL0292158,1
1A-dyr1-07_GL0011444,1
40_GL0053364,1
AF73-05_10_GL0039326,1
gene_3681193,1
6-4_GL0003340,1
gene_4465487,1
8-5_GL0100425,1
HF-F_13_GL0123303,1
gene_779759,1
NZ_NHMU01000007.1_cds_WP_065539585.1_3515,1
gene_2661106,1
gene_4168288,1
gene_3330439,1
Food_7_GL0066727,1
S-Fe11_GL0028972,1
gene_528974,1
MC-6-3_GL0027799,1
S-Fe10_GL0160561,1
gene_985195,1
gene_1170601,1
gene_4246481,1
gene_2007263,1
gene_1466538,1
gene_3040782,1
gene_4458767,1
Chow_5_GL0307237,1
2_GL0080649,1
AF73-05_1_GL0000989,1
gene_4012995,1
G1-5A_GL0138286,1
gene_922648,1
gene_3907704,1
DSM22607_5_GL0158314,1
gene_3363985,1
HF-F_2_GL0253360,1
gene_3379647,1
gene_4310776,1
gene_3846696,1
DSM22607_1_GL0077123,1
gene_865987,1
DSM22607_11_GL0144509,1
gene_3367342,1
HF-F_14_GL0195526,1
Chow_8_GL0262815,1
gene_2224739,1
gene_3776006,1
6-2_GL0016588,1
S-Fe8_GL0148480,1
MC-6-3_GL0032231,1
gene_664765,1
gene_2058097,1
gene_3152657,1
2-4_GL0049377,1
gene_4246919,1
gene_4326048,1
11_GL0033674,1
gene_3538703,1
gene_4167191,1
G1-1A_GL0033864,1
gene_3384185,1
1-4_GL0083451,1
gene_4231843,1
10_GL0042207,1
gene_3933436,1
HF-S_13_GL0006675,1
gene_4028992,1
gene_3184345,1
gene_281333,1
gene_3850255,1
Food_11_GL0202213,1
Chow_3_GL0172050,1
MC-6-2_GL0067067,1
gene_3438306,1
10_GL0054047,1
NZ_RAYU01000833.1_cds_WP_120476277.1_6781,1
gene_4326262,1
Chow_4_GL0220743,1
gene_1575974,1
20_GL0125944,1
gene_3386605,1
S-Fe10_GL0174903,1
S-Fe1_GL0109906,1
Chow_4_GL0162028,1
gene_2994583,1
NZ_RAYS01000118.1_cds_WP_121767315.1_121,1
2B-dyr24-07_GL0017225,1
gene_460673,1
gene_3481556,1
S-Fe8_GL0063376,1
7-5_GL0063453,1
gene_2061695,1
gene_4461606,1
gene_3596742,1
AF73-05_14_GL0191623,1
gene_4043776,1
S-Fe10_GL0013619,1
HF-F_3_GL0106385,1
8-3_GL0079151,1
DSM22607_12_GL0354169,1
S-Fe11_GL0077080,1
gene_3938350,1
Food_13_GL0052642,1
6-4_GL0102013,1
AF73-05_2_GL0317051,1
gene_4080910,1
7-8_GL0067542,1
gene_4268008,1
S-Fe10_GL0041549,1
2-5_GL0045871,1
2A-dyr13-07_GL0030143,1
gene_4415668,1
MC-6-4_GL0047192,1
HF-S_6_GL0084091,1
gene_838020,1
10_GL0063495,1
G1-1A_GL0026614,1
gene_4531958,1
gene_3395007,1
20_GL0043729,1
8-6_GL0005717,1
gene_4604126,1
gene_4440066,1
10_GL0009192,1
gene_996384,1
25_GL0025156,1
39_GL0082920,1
4-1_GL0056517,1
AF73-05_2_GL0062873,1
gene_3867442,1
gene_3237443,1
6-3_GL0062866,1
AF73-05_11_GL0119387,1
gene_4554454,1
gene_320414,1
gene_4270302,1
