gene,postFMT_3_cecum
Food_2_GL0101295,1
Group2-8A_GL0214714,1
Food_12_GL0130433,1
Food_5_GL0356814,1
gene_1459618,1
7-1_GL0050558,1
12_GL0077156,1
28_GL0053595,1
Food_5_GL0168791,1
17_GL0021080,1
gene_676314,1
gene_2581498,1
MC-6-2_GL0149431,1
NZ_KI530590.1_cds_WP_051350815.1_1896,1
MC-6-2_GL0001356,1
24_GL0069874,1
Food_7_GL0009628,1
gene_939488,1
OB-1_6_GL0060708,1
HF-S_3_GL0394364,1
28_GL0056276,1
gene_65840,1
Food_6_GL0264859,1
54_GL0095178,1
OB-1_1_GL0139278,1
gene_2962784,1
1-1_GL0136848,1
Chow_2_GL0208862,1
Chow_1_GL0284987,1
7-4_GL0094046,1
MC-0-1_GL0023748,1
gene_2880697,1
NZ_RAYR01000036.1_cds_WP_016302448.1_2316,1
DSM22607_2_GL0151519,1
40_GL0072965,1
55_GL0125945,1
S-Fe12_GL0022020,1
HF-F_5_GL0134575,1
Chow_8_GL0317732,1
NZ_RAZD01000031.1_cds_WP_120422159.1_2117,1
Chow_2_GL0034693,1
gene_719360,1
S-Fe10_GL0146707,1
gene_318936,1
Group2-4A_GL0018983,1
gene_1102391,1
12_GL0137709,1
AF73-05_11_GL0242110,1
gene_2281867,1
gene_3332306,1
gene_2125791,1
Food_1_GL0176087,1
G1-1A_GL0086985,1
Chow_5_GL0181079,1
1-7_GL0106535,1
21_GL0028308,1
gene_3764719,1
Group2-1A_GL0026741,1
DSM22607_10_GL0006799,1
gene_4148334,1
45_GL0094594,1
Food_3_GL0006123,1
S-Fe20_GL0017838,1
Food_12_GL0125289,1
gene_3209806,1
gene_4423793,1
Food_10_GL0178173,1
AF73-05_10_GL0014804,1
Group2-7A_GL0063865,1
gene_1973049,1
1-1_GL0073410,1
HF-F_1_GL0265042,1
gene_655148,1
Chow_1_GL0148398,1
8-3_GL0028416,1
4-7_GL0073000,1
MH-6-4_GL0101155,1
22_GL0066271,1
gene_2203338,1
S-Fe3_GL0128869,1
2-1_GL0044565,1
gene_4012812,1
G1-5A_GL0118224,1
gene_3745459,1
gene_2973885,1
S-Fe11_GL0116510,1
OB-1_2_GL0101544,1
HF-F_4_GL0115391,1
HF-S_9_GL0137630,1
gene_4549284,1
S-Fe7_GL0069767,1
AF73-05_1_GL0387707,1
MC-6-4_GL0131571,1
gene_3892065,1
HF-S_12_GL0191933,1
S-Fe12_GL0111088,1
HF-S_12_GL0005316,1
S-Fe11_GL0097386,1
Group2-2A_GL0005441,1
3-3_GL0047916,1
gene_4134950,1
DSM22607_12_GL0205180,1
AF73-05_6_GL0101923,1
AF73-05_10_GL0257813,1
Chow_6_GL0234018,1
Group2-3A_GL0193977,1
14_GL0110568,1
gene_4371655,1
G1-5A_GL0050450,1
S-Fe16_GL0081294,1
8-5_GL0095247,1
gene_732834,1
gene_1653307,1
12_GL0014909,1
NZ_RAZK01000034.1_cds_WP_120484634.1_3766,1
Chow_2_GL0149104,1
Chow_5_GL0025300,1
NZ_KB822452.1_cds_WP_004075548.1_3022,1
gene_3947149,1
3_GL0002766,1
1-1_GL0012959,1
gene_1185191,1
gene_3411086,1
Food_5_GL0067776,1
5-5_GL0104265,1
gene_3016422,1
Food_10_GL0271091,1
gene_1650373,1
29_GL0130277,1
gene_3192499,1
47_GL0075296,1
gene_3785407,1
gene_3806831,1
gene_2396111,1
AF73-05_10_GL0289597,1
Food_10_GL0133534,1
13_GL0045702,1
43_GL0111450,1
7-8_GL0075834,1
19_GL0081162,1
33_GL0049275,1
47_GL0020637,1
4-5_GL0076509,1
S-Fe6_GL0074011,1
HF-F_10_GL0175723,1
MH-6-1_GL0117254,1
gene_4553215,1
gene_3483105,1
gene_3747085,1
AF73-05_4_GL0395402,1
NZ_RAYQ01000019.1_cds_WP_120471398.1_1092,1
gene_4502474,1
gene_3763631,1
ERR1211980_Scaf35_2613,1
4-8_GL0037310,1
HF-S_7_GL0156371,1
6-6_GL0096590,1
gene_3183212,1
Food_5_GL0282503,1
MH-6-1_GL0024574,1
NZ_KB822447.1_cds_WP_004073235.1_2202,1
8-6_GL0075352,1
Group2-7A_GL0082921,1
Food_9_GL0443028,1
gene_912026,1
gene_2022825,1
Food_11_GL0313218,1
NZ_RAYM01000059.1_cds_WP_120437028.1_3073,1
gene_3372681,1
G1-5A_GL0005055,1
gene_3808857,1
gene_459627,1
7-4_GL0051022,1
HF-F_9_GL0293803,1
gene_659012,1
17_GL0017576,1
NZ_QZFS01000007.1_cds_WP_129176078.1_8335,1
gene_3568461,1
Food_6_GL0029124,1
Food_5_GL0293333,1
gene_3687969,1
8-1_GL0058299,1
Food_12_GL0099301,1
gene_4145755,1
7-4_GL0108329,1
AF73-05_10_GL0357032,1
36_GL0092838,1
8-1_GL0052396,1
NZ_RAYW01000048.1_cds_WP_121700335.1_2059,1
gene_3141026,1
51_GL0083529,1
gene_2586376,1
6-4_GL0089224,1
gene_3599910,1
Food_5_GL0231682,1
S-Fe1_GL0094203,1
gene_571802,1
Chow_4_GL0044476,1
gene_1314804,1
Food_13_GL0168455,1
MC-6-2_GL0115895,1
Food_14_GL0052897,1
DSM22607_9_GL0374561,1
S-Fe9_GL0084653,1
Chow_2_GL0227686,1
7-5_GL0010058,1
gene_4127660,1
gene_2357091,1
gene_3767710,1
G1-5A_GL0199415,1
50_GL0090963,1
5-1_GL0001505,1
gene_2931530,1
gene_2127079,1
NZ_RAZF01000018.1_cds_WP_120427934.1_556,1
NZ_CP021421.1_cds_WP_068960841.1_2060,1
G1-4A_GL0058651,1
AF73-05_10_GL0398270,1
gene_3884621,1
18_GL0056586,1
HF-F_2_GL0329998,1
gene_3767864,1
MH-6-4_GL0104972,1
AF73-05_7_GL0064509,1
gene_4116637,1
gene_3331767,1
gene_3944095,1
gene_2383745,1
5-4_GL0105023,1
gene_2140307,1
gene_4291364,1
S-Fe10_GL0003964,1
gene_581175,1
gene_3675228,1
55_GL0097656,1
35_GL0116288,1
gene_3547865,1
4-1_GL0008886,1
17_GL0114433,1
gene_3882365,1
1-5_GL0015623,1
NZ_RAYW01000048.1_cds_WP_121700340.1_2064,1
OB-1_4_GL0311313,1
gene_2745901,1
gene_1894392,1
MC-6-4_GL0098262,1
8-1_GL0014369,1
OB-1_11_GL0108736,1
S-Fe3_GL0056915,1
Group2-2A_GL0071458,1
Food_10_GL0179933,1
26_GL0076747,1
gene_4024316,1
gene_1068841,1
DSM22607_5_GL0119954,1
MC-0-1_GL0000592,1
6-2_GL0011260,1
gene_4552959,1
gene_4070584,1
38_GL0046342,1
gene_4322899,1
DSM22607_5_GL0153110,1
NZ_RAZK01000001.1_cds_WP_120480770.1_1996,1
AF73-05_2_GL0376426,1
Food_11_GL0128867,1
gene_3157168,1
HF-F_10_GL0078446,1
gene_1111904,1
gene_2972414,1
Group2-8A_GL0075588,1
Group2-4A_GL0073198,1
10_GL0005252,1
5-4_GL0024094,1
1A-dyr2-07_GL0065076,1
Chow_1_GL0267682,1
1-1_GL0075679,1
Chow_4_GL0126854,1
gene_3989513,1
11_GL0080671,1
Chow_3_GL0210584,1
5-5_GL0108601,1
gene_3232472,1
gene_350555,1
AF73-05_1_GL0220243,1
gene_2614961,1
Food_11_GL0344222,1
ERR1211980_Scaf125_3767,1
gene_4011771,1
Food_13_GL0044521,1
gene_3840865,1
1-1_GL0077286,1
NZ_RAYU01001285.1_cds_796,1
Chow_6_GL0069739,1
S-Fe20_GL0048344,1
4-1_GL0019898,1
1A-dyr4-07_GL0002522,1
NZ_KB822468.1_cds_WP_004082045.1_5384,1
gene_4263527,1
5-1_GL0069130,1
MH-6-5_GL0067708,1
HF-F_14_GL0041301,1
AF73-05_10_GL0128801,1
12_GL0125388,1
Group2-8A_GL0187951,1
NZ_RAYW01000011.1_cds_WP_121698913.1_75,1
HF-F_6_GL0091711,1
Chow_4_GL0033788,1
Chow_6_GL0091464,1
11_GL0066756,1
HF-F_2_GL0293447,1
Food_10_GL0245880,1
MC-0-1_GL0011887,1
2-8_GL0016197,1
HF-F_5_GL0288168,1
1-6_GL0106327,1
Food_7_GL0336414,1
gene_4563036,1
gene_1455565,1
G1-6A_GL0027577,1
2-7_GL0042060,1
G1-2A_GL0101600,1
gene_4034616,1
gene_4180446,1
MC-6-5_GL0061114,1
gene_2886152,1
gene_2857584,1
S-Fe10_GL0126468,1
Food_5_GL0127358,1
S-Fe8_GL0132256,1
HF-F_6_GL0234913,1
gene_4508261,1
1-5_GL0067496,1
HF-S_5_GL0004204,1
gene_858895,1
1_GL0014077,1
MH-0-4_GL0088798,1
gene_4378839,1
gene_626724,1
AF73-05_7_GL0327069,1
10_GL0058773,1
gene_4447557,1
gene_764266,1
gene_1277033,1
gene_2826890,1
gene_3132286,1
NZ_OFSM01000102.1_cds_57,1
45_GL0163142,1
S-Fe9_GL0280391,1
gene_2050641,1
S-Fe20_GL0029099,1
8-3_GL0020667,1
Group2-7A_GL0056478,1
8-4_GL0058916,1
7-6_GL0011571,1
38_GL0098279,1
AF73-05_10_GL0038070,1
gene_2710622,1
MC-0-1_GL0022085,1
NZ_RAZK01000167.1_cds_WP_120487027.1_1443,1
10_GL0091002,1
NZ_RAZJ01000253.1_cds_1471,1
S-Fe9_GL0117798,1
DSM22607_12_GL0315998,1
gene_4277152,1
S-Fe1_GL0031636,1
AF73-05_2_GL0146866,1
gene_3546610,1
AF73-05_10_GL0331515,1
HF-S_6_GL0001511,1
Food_3_GL0050925,1
NZ_KB822441.1_cds_WP_004069473.1_676,1
NZ_KI530584.1_cds_WP_081700811.1_1260,1
HF-S_3_GL0251385,1
gene_2207066,1
Food_13_GL0127174,1
gene_1654970,1
1-1_GL0036127,1
1-3_GL0003185,1
gene_3070125,1
AF73-05_7_GL0347327,1
gene_2634153,1
gene_2289824,1
gene_2600046,1
13_GL0049418,1
S-Fe16_GL0105958,1
gene_2435575,1
NZ_NHMU01000002.1_cds_WP_065538010.1_1439,1
gene_1613692,1
G1-8A_GL0036320,1
7-7_GL0090743,1
gene_4001226,1
gene_2701163,1
MH-6-4_GL0151897,1
Chow_2_GL0002772,1
gene_4578622,1
gene_4249934,1
gene_2965806,1
gene_3708893,1
HF-F_13_GL0066862,1
gene_4216169,1
gene_4471291,1
OB-1_9_GL0169656,1
17_GL0030271,1
gene_3473400,1
5-1_GL0080962,1
gene_3667655,1
Chow_4_GL0131355,1
MC-6-5_GL0105674,1
S-Fe18_GL0060172,1
5-1_GL0051920,1
DSM22607_12_GL0235209,1
gene_4497695,1
Food_14_GL0279412,1
8_GL0052181,1
2_GL0026996,1
Food_1_GL0338213,1
gene_3933503,1
Chow_6_GL0166165,1
S-Fe11_GL0150501,1
NZ_NHMT01000001.1_cds_WP_065533539.1_943,1
DSM22607_6_GL0190280,1
9_GL0056804,1
gene_2398268,1
AF73-05_7_GL0253591,1
2A-dyr16-06_GL0052227,1
Group2-8A_GL0213806,1
14_GL0024066,1
NZ_RAZE01000001.1_cds_WP_120397355.1_1275,1
gene_774833,1
gene_4108845,1
gene_4086142,1
gene_3278901,1
Chow_6_GL0234832,1
20_GL0153707,1
gene_3773476,1
gene_1322587,1
1-1_GL0027437,1
13_GL0085728,1
gene_3289145,1
AF73-05_1_GL0052856,1
2-3_GL0099794,1
gene_262049,1
7-8_GL0058294,1
MH-6-5_GL0089555,1
Group2-2A_GL0035589,1
3-2_GL0036868,1
11_GL0100506,1
gene_4510003,1
Food_3_GL0270997,1
gene_2292377,1
Food_11_GL0048011,1
MC-6-2_GL0086002,1
Food_14_GL0072145,1
Group2-3A_GL0186071,1
S-Fe8_GL0086544,1
8-3_GL0084976,1
HF-F_3_GL0153578,1
gene_2050342,1
MC-0-1_GL0092194,1
4-2_GL0104976,1
39_GL0009211,1
gene_2375950,1
1-4_GL0085758,1
gene_3015873,1
26_GL0106561,1
Chow_6_GL0138580,1
4-1_GL0048604,1
MC-6-3_GL0094974,1
Chow_3_GL0210909,1
5-5_GL0131454,1
OB-1_5_GL0083958,1
OB-1_5_GL0436119,1
Food_1_GL0148828,1
S-Fe1_GL0119919,1
AF73-05_13_GL0300172,1
8-1_GL0034500,1
Chow_8_GL0238916,1
gene_3629434,1
NZ_RAZG01000123.1_cds_406,1
AF73-05_2_GL0154137,1
gene_3240862,1
1-6_GL0096255,1
gene_3536862,1
S-Fe9_GL0180418,1
gene_1665321,1
Food_10_GL0018290,1
gene_3425779,1
HF-S_12_GL0164500,1
1A-dyr4-07_GL0082691,1
G1-1A_GL0006454,1
NZ_NHTR01000005.1_cds_WP_065548834.1_5717,1
1-2_GL0032140,1
gene_2111797,1
6-4_GL0035115,1
AF73-05_10_GL0345064,1
gene_4234282,1
Chow_4_GL0036246,1
Food_11_GL0333426,1
AF73-05_5_GL0156971,1
gene_2774835,1
48_GL0018235,1
Chow_8_GL0240085,1
NZ_RAYU01000688.1_cds_WP_120389638.1_6042,1
47_GL0076233,1
Chow_7_GL0128147,1
Food_4_GL0299927,1
gene_3551370,1
gene_1359624,1
S-Fe10_GL0160803,1
gene_2027186,1
gene_4473589,1
Food_14_GL0282871,1
gene_4549201,1
39_GL0091560,1
AF73-05_11_GL0031062,1
MC-6-3_GL0074547,1
8-1_GL0125333,1
OB-1_13_GL0023394,1
S-Fe15_GL0078998,1
gene_2771734,1
gene_182850,1
MH-6-1_GL0153466,1
52_GL0136447,1
gene_228975,1
gene_3481223,1
Food_10_GL0245879,1
S-Fe8_GL0057543,1
gene_4635967,1
Group2-2A_GL0122861,1
gene_3867329,1
6-5_GL0073201,1
gene_2133316,1
4-2_GL0105421,1
gene_4419613,1
12_GL0029716,1
gene_1591890,1
gene_2906170,1
2A-dyr16-06_GL0028289,1
MH-6-2_GL0004372,1
NZ_RAZH01000006.1_cds_WP_120392661.1_2677,1
gene_3622553,1
gene_4102342,1
gene_4148159,1
4-7_GL0147184,1
55_GL0054880,1
gene_3753006,1
MH-0-3_GL0029755,1
Food_7_GL0179881,1
24_GL0150882,1
gene_4375648,1
32_GL0071640,1
S-Fe18_GL0064243,1
5-7_GL0060909,1
4-3_GL0048589,1
G1-6A_GL0018970,1
gene_3863025,1
gene_4401651,1
8-1_GL0128685,1
Chow_5_GL0197554,1
DSM22607_12_GL0026598,1
DSM22607_2_GL0216112,1
Food_9_GL0343539,1
OB-1_5_GL0179274,1
AF73-05_5_GL0217375,1
gene_4421189,1
3B-dyr36-06_GL0056264,1
G1-5A_GL0036181,1
MH-6-3_GL0104409,1
gene_4054032,1
Group2-7A_GL0088468,1
gene_1454861,1
gene_2018937,1
gene_1922580,1
Food_10_GL0232536,1
gene_3561077,1
Food_12_GL0085563,1
gene_4599878,1
54_GL0135976,1
gene_1619841,1
15_GL0021576,1
10_GL0095827,1
gene_4559138,1
Group2-5A_GL0003115,1
S-Fe20_GL0131880,1
48_GL0007619,1
MC-0-1_GL0015085,1
4-1_GL0030071,1
DSM22607_4_GL0264462,1
Chow_1_GL0022329,1
gene_4539624,1
HF-S_2_GL0042631,1
DSM22607_8_GL0206615,1
G1-5A_GL0038513,1
gene_1683991,1
gene_3652567,1
OB-1_10_GL0235151,1
Chow_6_GL0240073,1
gene_3119230,1
2-2_GL0058937,1
Chow_3_GL0079867,1
1-2_GL0050191,1
MC-6-2_GL0045168,1
NZ_OFSM01000008.1_cds_WP_103239300.1_3314,1
gene_3908782,1
gene_4069590,1
1-3_GL0103006,1
AF73-05_11_GL0266740,1
gene_963569,1
1-8_GL0005740,1
gene_3138910,1
Chow_1_GL0114302,1
gene_3923667,1
1-6_GL0005871,1
NZ_RAYW01000004.1_cds_WP_121698163.1_1914,1
NZ_RAYR01000060.1_cds_WP_120413911.1_3031,1
Chow_2_GL0282207,1
AF73-05_14_GL0234533,1
gene_1962715,1
gene_4382701,1
Food_12_GL0104425,1
NZ_RAYU01001284.1_cds_795,1
gene_2653118,1
gene_4244485,1
gene_3699424,1
gene_3191111,1
MH-6-5_GL0145603,1
NZ_RAYE01000009.1_cds_WP_120441444.1_5106,1
8-5_GL0125078,1
S-Fe12_GL0161004,1
ERR1211980_Scaf3_475,1
12_GL0125591,1
Chow_6_GL0187450,1
NZ_RAYF01000078.1_cds_WP_120438604.1_3641,1
Chow_6_GL0288307,1
gene_1216210,1
gene_4430129,1
Food_12_GL0165846,1
5-5_GL0006072,1
Chow_2_GL0224513,1
gene_2181510,1
NZ_KB822465.1_cds_WP_004079487.1_4212,1
8-8_GL0093257,1
AF73-05_5_GL0121512,1
gene_977787,1
23_GL0067014,1
gene_3744743,1
gene_3969350,1
Food_11_GL0284275,1
gene_3399418,1
NZ_RAZH01000002.1_cds_WP_120391467.1_1429,1
17_GL0089019,1
4-3_GL0006246,1
AF73-05_2_GL0393295,1
8-2_GL0103168,1
Chow_1_GL0203558,1
12_GL0121354,1
54_GL0096964,1
MH-0-4_GL0080339,1
S-Fe10_GL0043839,1
Food_10_GL0140359,1
gene_4307814,1
MC-0-1_GL0104752,1
52_GL0093846,1
Chow_6_GL0108683,1
gene_3632889,1
gene_3971794,1
Chow_3_GL0162649,1
gene_3961359,1
OB-1_11_GL0054579,1
gene_3788301,1
gene_4349316,1
35_GL0047580,1
S-Fe9_GL0075067,1
AF73-05_2_GL0409028,1
17_GL0091256,1
gene_3611775,1
gene_4508423,1
gene_1511785,1
HF-F_4_GL0161984,1
OB-1_13_GL0203860,1
6-3_GL0052814,1
Food_6_GL0243647,1
gene_1291004,1
AF73-05_11_GL0350070,1
AF73-05_1_GL0213974,1
gene_429971,1
OB-1_1_GL0015500,1
gene_4075945,1
Chow_6_GL0198063,1
gene_4004547,1
gene_3955549,1
G1-5A_GL0143171,1
gene_4632122,1
gene_4281023,1
Group2-1A_GL0077153,1
34_GL0079963,1
gene_4273779,1
18_GL0141178,1
gene_2673995,1
gene_4616296,1
gene_3364477,1
NZ_RAZA01000001.1_cds_WP_120476896.1_1410,1
HF-S_1_GL0098514,1
17_GL0006169,1
gene_3646686,1
2-7_GL0016628,1
1-1_GL0071750,1
10_GL0087756,1
8-2_GL0086241,1
gene_4114983,1
Chow_4_GL0290465,1
6-2_GL0049474,1
gene_2958671,1
AF73-05_10_GL0241558,1
gene_2143361,1
Food_5_GL0222871,1
gene_290881,1
48_GL0011777,1
gene_2322632,1
2B-dyr24-07_GL0012618,1
6-1_GL0043046,1
HF-S_5_GL0130689,1
17_GL0086256,1
HF-F_14_GL0373793,1
HF-S_8_GL0050707,1
gene_4324722,1
gene_3537869,1
5-1_GL0049753,1
G1-3A_GL0021322,1
HF-S_11_GL0229973,1
gene_2909946,1
gene_2504761,1
Chow_6_GL0100018,1
7-2_GL0087903,1
NZ_RAYF01000100.1_cds_WP_120438898.1_4196,1
1A-dyr4-07_GL0058702,1
14_GL0103232,1
gene_928992,1
DSM22607_13_GL0026316,1
2A-dyr14-07_GL0052440,1
gene_2536053,1
Food_9_GL0366880,1
HF-F_13_GL0482383,1
OB-1_6_GL0062620,1
AF73-05_7_GL0191024,1
OB-1_1_GL0036868,1
gene_4183903,1
Food_5_GL0320601,1
HF-F_10_GL0323076,1
gene_3702107,1
gene_3016373,1
gene_2333076,1
Chow_1_GL0269127,1
gene_4062241,1
Chow_2_GL0050497,1
17_GL0086752,1
Group2-3A_GL0042212,1
gene_4158890,1
gene_2193535,1
Chow_2_GL0018937,1
5-8_GL0045375,1
3-8_GL0062984,1
Chow_6_GL0073249,1
gene_3874063,1
NZ_RAYE01000013.1_cds_WP_120442166.1_368,1
gene_2672381,1
AF73-05_2_GL0365411,1
5-1_GL0001235,1
MC-6-4_GL0020242,1
HF-S_14_GL0320989,1
gene_2698180,1
gene_4087528,1
4-1_GL0080011,1
23_GL0082410,1
S-Fe11_GL0093419,1
DSM22607_11_GL0050536,1
gene_3687436,1
26_GL0056713,1
DSM22607_8_GL0033363,1
Food_6_GL0203943,1
gene_2830710,1
NZ_CP021422.1_cds_WP_066533948.1_1455,1
DSM22607_5_GL0058604,1
7-7_GL0039195,1
Chow_8_GL0152682,1
HF-S_1_GL0186070,1
gene_4090798,1
gene_2920646,1
gene_3742890,1
Food_5_GL0197043,1
gene_4012473,1
gene_3602265,1
MC-0-3_GL0014093,1
G1-5A_GL0029255,1
gene_642518,1
NZ_RAZA01000003.1_cds_WP_120477370.1_2913,1
41_GL0108061,1
4-2_GL0104522,1
Food_2_GL0067858,1
NZ_OFSM01000044.1_cds_WP_103242237.1_5548,1
3-5_GL0022952,1
gene_4173742,1
gene_1267835,1
DSM22607_1_GL0094481,1
DSM22607_8_GL0103974,1
gene_4175395,1
gene_3702393,1
gene_4288304,1
gene_3616461,1
gene_3047923,1
gene_2611573,1
S-Fe3_GL0167845,1
Chow_7_GL0185457,1
OB-1_5_GL0297614,1
gene_2105365,1
gene_3857365,1
11_GL0122972,1
Chow_8_GL0225031,1
Food_10_GL0131626,1
gene_3995934,1
HF-S_9_GL0211493,1
Food_10_GL0136850,1
Chow_8_GL0176027,1
AF73-05_13_GL0134195,1
HF-S_14_GL0034984,1
gene_672884,1
1-6_GL0017001,1
HF-S_2_GL0046645,1
7-8_GL0024993,1
gene_3244202,1
gene_2236126,1
HF-F_13_GL0283465,1
MC-6-4_GL0087776,1
gene_961032,1
gene_2945749,1
MC-6-2_GL0038326,1
7-4_GL0037439,1
MH-6-2_GL0006822,1
1-1_GL0045396,1
7-3_GL0018879,1
1-5_GL0029109,1
gene_2676945,1
gene_3908686,1
NZ_RAZH01000004.1_cds_WP_120392124.1_2137,1
OB-1_5_GL0380952,1
Food_5_GL0069543,1
DSM22607_11_GL0081886,1
20_GL0046016,1
Chow_1_GL0240277,1
NZ_RAYE01000120.1_cds_WP_120447150.1_198,1
gene_2798761,1
Food_9_GL0440780,1
gene_3272152,1
20_GL0051791,1
S-Fe10_GL0105967,1
AF73-05_8_GL0363664,1
gene_3819439,1
OB-1_13_GL0060301,1
33_GL0080605,1
AF73-05_14_GL0255847,1
gene_3598582,1
HF-F_9_GL0209032,1
10_GL0051033,1
gene_556112,1
gene_3922142,1
6-2_GL0017848,1
1-7_GL0073174,1
gene_2962900,1
Chow_1_GL0123727,1
1-1_GL0144648,1
gene_1763637,1
5-5_GL0059585,1
Chow_5_GL0232365,1
gene_2767902,1
OB-1_1_GL0353786,1
gene_4176047,1
MH-6-2_GL0091805,1
NZ_KB822413.1_cds_WP_004039995.1_296,1
Food_9_GL0409789,1
gene_2663908,1
OB-1_2_GL0109253,1
MC-0-1_GL0067175,1
MH-6-2_GL0105262,1
HF-F_14_GL0226853,1
DSM22607_5_GL0198656,1
gene_4472080,1
NZ_KI530589.1_cds_WP_040637263.1_1773,1
S-Fe3_GL0001895,1
8-1_GL0085191,1
4-2_GL0011904,1
AF73-05_11_GL0100865,1
S-Fe20_GL0004198,1
gene_241084,1
AF73-05_14_GL0016749,1
23_GL0007294,1
HF-F_10_GL0050969,1
gene_4348347,1
2A-dyr13-06_GL0022009,1
HF-S_6_GL0030847,1
24_GL0008698,1
gene_1854436,1
gene_3093845,1
Food_7_GL0099211,1
gene_1545392,1
7-3_GL0055133,1
Food_6_GL0188838,1
2B-dyr23-07_GL0053832,1
HF-F_13_GL0185310,1
gene_1582279,1
S-Fe8_GL0053822,1
gene_1122310,1
HF-S_7_GL0198765,1
DSM22607_2_GL0241753,1
gene_609907,1
1-1_GL0143705,1
2-1_GL0059345,1
MC-6-2_GL0181013,1
MC-0-1_GL0117804,1
MC-0-3_GL0030729,1
gene_943193,1
Food_14_GL0296222,1
18_GL0115522,1
5_GL0121054,1
gene_4399865,1
HF-S_2_GL0099877,1
HF-F_13_GL0470006,1
AF73-05_14_GL0220224,1
NZ_RAZK01000041.1_cds_WP_120484975.1_4442,1
Chow_8_GL0049095,1
gene_3276376,1
Group2-3A_GL0120845,1
HF-F_13_GL0426584,1
35_GL0001290,1
Food_10_GL0152778,1
gene_3543291,1
gene_1978730,1
6-4_GL0078718,1
MH-0-5_GL0128857,1
gene_3215608,1
Group2-7A_GL0042775,1
MC-6-2_GL0118344,1
Group2-1A_GL0056227,1
Food_11_GL0343812,1
gene_1252132,1
gene_3345610,1
AF73-05_1_GL0051267,1
4-2_GL0004215,1
25_GL0044516,1
42_GL0066010,1
S-Fe11_GL0091212,1
G1-5A_GL0092119,1
S-Fe8_GL0246792,1
Chow_6_GL0162318,1
HF-F_4_GL0045683,1
gene_3464982,1
HF-F_3_GL0112960,1
gene_3356248,1
5-6_GL0102573,1
42_GL0084837,1
gene_636898,1
gene_1487712,1
HF-F_6_GL0151734,1
4-3_GL0023894,1
NZ_KB822566.1_cds_WP_004036392.1_1658,1
gene_2464629,1
HF-S_5_GL0293353,1
6-2_GL0072651,1
2-1_GL0019640,1
gene_4148014,1
gene_3566386,1
Group2-5A_GL0136249,1
AF73-05_10_GL0059325,1
DSM22607_11_GL0167090,1
S-Fe9_GL0162483,1
DSM22607_8_GL0240769,1
gene_2871356,1
gene_1089684,1
Chow_3_GL0101642,1
2-2_GL0065187,1
gene_3597633,1
1A-dyr2-07_GL0012307,1
Group2-3A_GL0147678,1
gene_4359719,1
NZ_RAZE01000006.1_cds_WP_120398640.1_3399,1
45_GL0014442,1
2-4_GL0078339,1
S-Fe6_GL0235486,1
Group2-3A_GL0094331,1
20_GL0131452,1
Chow_6_GL0263647,1
NZ_CP021422.1_cds_WP_066541202.1_2009,1
8_GL0040932,1
gene_350531,1
S-Fe10_GL0049072,1
OB-1_8_GL0160399,1
gene_3402521,1
G1-8A_GL0073387,1
Food_5_GL0141759,1
AF73-05_4_GL0298780,1
gene_3870705,1
gene_3252402,1
43_GL0100257,1
HF-S_10_GL0169713,1
Food_10_GL0085657,1
gene_4441074,1
Food_3_GL0245293,1
HF-S_8_GL0180039,1
gene_383802,1
23_GL0001689,1
18_GL0106044,1
26_GL0030177,1
gene_4443867,1
6-2_GL0017794,1
Food_5_GL0031250,1
MC-6-2_GL0127433,1
gene_4261087,1
gene_3061867,1
S-Fe2_GL0130531,1
gene_3781273,1
gene_4350121,1
HF-S_9_GL0286554,1
AF73-05_6_GL0343083,1
gene_539650,1
G1-5A_GL0061218,1
gene_387058,1
Food_14_GL0085742,1
gene_1242130,1
5-1_GL0055477,1
Food_6_GL0061708,1
gene_1712650,1
S-Fe10_GL0098588,1
6-7_GL0098751,1
gene_1738657,1
1A-dyr4-07_GL0092950,1
33_GL0071078,1
Group2-5A_GL0096758,1
Group2-1A_GL0043901,1
21_GL0000683,1
AF73-05_10_GL0437099,1
7-7_GL0038323,1
3-5_GL0048672,1
gene_3183354,1
DSM22607_9_GL0182838,1
gene_2736971,1
OB-1_2_GL0026345,1
1-6_GL0074444,1
S-Fe20_GL0132162,1
gene_4361744,1
Group2-4A_GL0153182,1
gene_4429404,1
HF-F_13_GL0462583,1
2-5_GL0000977,1
gene_4238975,1
19_GL0068391,1
gene_1640020,1
NZ_RAYY01000062.1_cds_WP_120425009.1_4351,1
4-4_GL0053687,1
gene_4494959,1
gene_3747924,1
gene_4630711,1
MH-6-2_GL0082797,1
gene_3580669,1
Food_5_GL0316539,1
S-Fe6_GL0029919,1
7_GL0108676,1
6-1_GL0100977,1
S-Fe1_GL0183600,1
1-1_GL0023812,1
AF73-05_1_GL0066682,1
gene_444142,1
gene_1436128,1
8-3_GL0117523,1
G1-5A_GL0187350,1
gene_2973805,1
gene_1427567,1
DSM22607_12_GL0248558,1
gene_4145079,1
gene_4562041,1
gene_3342549,1
Food_1_GL0122577,1
29_GL0109426,1
Chow_6_GL0085763,1
MH-6-5_GL0038694,1
Food_6_GL0161636,1
AF73-05_14_GL0280211,1
S-Fe4_GL0079598,1
MC-0-1_GL0045907,1
HF-F_13_GL0408258,1
5-8_GL0136681,1
NZ_KB822458.1_cds_WP_004076936.1_3261,1
gene_1694704,1
HF-F_14_GL0187905,1
2_GL0093559,1
