gene,postFMT_3_colon
gene_4358862,1
4_GL0042268,1
NZ_RAZF01000051.1_cds_WP_120428989.1_2419,1
gene_2224742,1
7-2_GL0104874,1
Chow_3_GL0135315,1
gene_4484132,1
8-2_GL0002665,1
20_GL0178349,1
Group2-5A_GL0039863,1
Chow_6_GL0215211,1
DSM22607_11_GL0111433,1
MC-6-2_GL0043772,1
8-1_GL0094350,1
MC-0-1_GL0043500,1
Food_7_GL0308077,1
gene_2294365,1
7-1_GL0017993,1
HF-F_11_GL0126831,1
gene_3415523,1
gene_1816174,1
Food_1_GL0110770,1
Food_14_GL0003298,1
11_GL0053778,1
gene_39377,1
gene_4142611,1
DSM22607_3_GL0066101,1
MC-6-3_GL0004169,1
AF73-05_1_GL0331942,1
1-1_GL0138491,1
8-3_GL0100575,1
gene_3273992,1
Chow_1_GL0169486,1
54_GL0042347,1
S-Fe11_GL0102746,1
Chow_1_GL0052734,1
Food_1_GL0204618,1
G1-1A_GL0086281,1
DSM22607_9_GL0402091,1
23_GL0060774,1
OB-1_2_GL0131361,1
NZ_RAZK01000082.1_cds_WP_120486082.1_6517,1
2-8_GL0057192,1
HF-S_4_GL0350439,1
8-2_GL0115046,1
Food_5_GL0225372,1
gene_2375655,1
OB-1_10_GL0138446,1
MH-6-2_GL0082797,1
DSM22607_6_GL0187330,1
G1-7A_GL0000029,1
1-1_GL0029522,1
Food_1_GL0255650,1
gene_2695188,1
Group2-3A_GL0007579,1
5-6_GL0009936,1
gene_3425496,1
Food_7_GL0239527,1
8-1_GL0054003,1
Group2-5A_GL0060877,1
MC-6-5_GL0090538,1
HF-F_12_GL0058013,1
gene_3186316,1
MH-6-5_GL0016299,1
Food_1_GL0030885,1
12_GL0121060,1
AF73-05_10_GL0373556,1
S-Fe19_GL0031367,1
gene_3768362,1
S-Fe12_GL0141821,1
Food_11_GL0072417,1
gene_2574625,1
gene_3308072,1
DSM22607_1_GL0175946,1
gene_2548099,1
8-2_GL0053132,1
gene_3482727,1
DSM22607_5_GL0202570,1
DSM22607_12_GL0102993,1
OB-1_5_GL0080877,1
AF73-05_10_GL0381955,1
27_GL0037634,1
55_GL0025023,1
HF-F_12_GL0147510,1
gene_3270243,1
gene_1233710,1
AF73-05_1_GL0103083,1
Chow_1_GL0116600,1
8_GL0030142,1
gene_3210158,1
NZ_OFSM01000036.1_cds_WP_103241958.1_418,1
S-Fe13_GL0035830,1
Food_1_GL0165066,1
10_GL0032798,1
gene_2851015,1
G1-4A_GL0053364,1
gene_4265825,1
AF73-05_10_GL0034776,1
HF-S_14_GL0200931,1
gene_3776279,1
MC-6-3_GL0019957,1
HF-F_2_GL0201601,1
gene_2421360,1
8-5_GL0031395,1
1-7_GL0003081,1
2-1_GL0034667,1
20_GL0064578,1
HF-S_3_GL0192997,1
S-Fe6_GL0044974,1
gene_2749697,1
NZ_RAYB01000005.1_cds_3202,1
Chow_6_GL0041347,1
1-2_GL0063356,1
Group2-5A_GL0010863,1
gene_1225482,1
NZ_KI535318.1_cds_WP_023345876.1_248,1
S-Fe7_GL0017312,1
gene_2324441,1
NZ_RAYR01000030.1_cds_WP_120413539.1_1808,1
Food_10_GL0201720,1
Food_10_GL0263282,1
gene_3293938,1
Food_7_GL0212316,1
Chow_5_GL0056546,1
2-1_GL0083371,1
54_GL0013049,1
3-5_GL0035360,1
HF-S_12_GL0055605,1
42_GL0085855,1
gene_2417229,1
1-1_GL0002530,1
gene_811148,1
NZ_CP021421.1_cds_WP_068961223.1_1606,1
gene_3098567,1
DSM22607_8_GL0244781,1
S-Fe7_GL0080839,1
12_GL0107531,1
OB-1_10_GL0212485,1
S-Fe2_GL0063036,1
gene_2883863,1
Food_5_GL0103553,1
MH-6-1_GL0109120,1
DSM22607_1_GL0064116,1
8_GL0131996,1
DSM22607_12_GL0242109,1
gene_3140302,1
MH-0-3_GL0038915,1
Group2-7A_GL0015930,1
gene_4499533,1
gene_1103389,1
2-6_GL0044262,1
11_GL0067079,1
8_GL0085740,1
OB-1_7_GL0014193,1
AF73-05_3_GL0142008,1
2-5_GL0076598,1
NZ_RAYF01000062.1_cds_WP_120436851.1_3041,1
1-1_GL0081961,1
gene_1657439,1
AF73-05_13_GL0145451,1
OB-1_12_GL0300906,1
4-2_GL0089350,1
Food_14_GL0274217,1
AF73-05_14_GL0059691,1
gene_4009215,1
gene_1094940,1
31_GL0027516,1
1-1_GL0105394,1
gene_4148068,1
gene_1309036,1
gene_282352,1
Chow_6_GL0032932,1
12_GL0074823,1
3A-dyr30-06_GL0037398,1
gene_4588305,1
gene_3630132,1
gene_4097690,1
gene_916316,1
17_GL0136518,1
gene_4218926,1
gene_3420417,1
Chow_5_GL0005210,1
S-Fe9_GL0255504,1
Food_7_GL0204594,1
32_GL0063623,1
gene_1654963,1
HF-S_2_GL0042414,1
gene_1032855,1
S-Fe3_GL0201986,1
gene_3864813,1
gene_809820,1
14_GL0121443,1
G1-1A_GL0110639,1
Food_10_GL0253443,1
gene_4563900,1
OB-1_2_GL0167832,1
Food_7_GL0165779,1
MC-0-3_GL0072287,1
HF-F_6_GL0146503,1
AF73-05_13_GL0337998,1
2-2_GL0059434,1
17_GL0051027,1
MH-6-1_GL0116186,1
MH-0-4_GL0085231,1
5-5_GL0022394,1
OB-1_6_GL0134665,1
Chow_5_GL0018904,1
S-Fe11_GL0012301,1
5-2_GL0036482,1
14_GL0134672,1
S-Fe7_GL0246298,1
gene_3045794,1
Chow_4_GL0063771,1
Food_1_GL0001491,1
gene_2625200,1
AF73-05_10_GL0295672,1
MC-0-3_GL0021332,1
5-5_GL0011033,1
Chow_4_GL0016658,1
7-2_GL0067398,1
gene_527041,1
NZ_RAYW01000015.1_cds_WP_121699212.1_380,1
17_GL0008867,1
NZ_NHMT01000001.1_cds_WP_065533378.1_1242,1
NZ_RAZK01000003.1_cds_WP_120481156.1_3486,1
G1-8A_GL0094878,1
gene_4120211,1
6-3_GL0091196,1
Group2-2A_GL0158265,1
8-8_GL0004685,1
gene_4145835,1
Food_5_GL0034951,1
AF73-05_1_GL0292162,1
gene_875786,1
2-7_GL0018830,1
NZ_OFSM01000021.1_cds_WP_103241081.1_4352,1
gene_1605760,1
gene_402954,1
gene_2891975,1
DSM22607_1_GL0153964,1
Food_14_GL0070295,1
Chow_7_GL0143198,1
Food_10_GL0241874,1
Chow_1_GL0186116,1
gene_2233336,1
Group2-8A_GL0050757,1
MC-6-4_GL0072567,1
DSM22607_12_GL0263125,1
6-2_GL0070925,1
gene_1987089,1
AF73-05_8_GL0246380,1
S-Fe2_GL0165749,1
Chow_1_GL0298059,1
NZ_RAYM01000018.1_cds_WP_120433561.1_111,1
gene_2825846,1
gene_1391403,1
Food_5_GL0102307,1
G1-1A_GL0005517,1
gene_3320533,1
gene_3638086,1
Chow_1_GL0011745,1
gene_3375115,1
7-1_GL0020695,1
AF73-05_10_GL0324907,1
gene_4328634,1
Chow_6_GL0175318,1
gene_2089197,1
HF-F_4_GL0362448,1
Chow_4_GL0213587,1
2-3_GL0074160,1
DSM22607_11_GL0077680,1
HF-F_5_GL0061407,1
OB-1_6_GL0277942,1
8-5_GL0010708,1
Chow_2_GL0249328,1
MC-6-2_GL0084291,1
2_GL0138202,1
17_GL0112463,1
S-Fe10_GL0076134,1
45_GL0127476,1
S-Fe20_GL0097884,1
gene_3944732,1
Food_10_GL0151914,1
gene_636605,1
gene_373030,1
gene_3501628,1
10_GL0094406,1
S-Fe20_GL0141091,1
10_GL0076159,1
MC-0-1_GL0097094,1
45_GL0135565,1
gene_2199387,1
Group2-3A_GL0025755,1
Group2-3A_GL0001228,1
G1-7A_GL0098672,1
HF-F_11_GL0216620,1
1-7_GL0139031,1
S-Fe4_GL0117498,1
Chow_4_GL0231434,1
G1-7A_GL0095471,1
gene_86197,1
S-Fe11_GL0106029,1
gene_4197626,1
1A-dyr4-07_GL0084060,1
47_GL0115800,1
G1-4A_GL0050623,1
HF-F_6_GL0012152,1
gene_820196,1
HF-F_1_GL0162100,1
AF73-05_13_GL0283900,1
gene_980395,1
Food_9_GL0207534,1
HF-S_9_GL0351032,1
Chow_7_GL0053740,1
gene_3937662,1
NZ_RAYY01000020.1_cds_WP_120423077.1_1546,1
S-Fe14_GL0098310,1
10_GL0002741,1
gene_1625958,1
AF73-05_2_GL0132691,1
HF-F_11_GL0015760,1
gene_3706903,1
AF73-05_13_GL0159152,1
gene_3223273,1
NZ_KB822470.1_cds_WP_004083024.1_5814,1
OB-1_7_GL0115690,1
Food_9_GL0027567,1
S-Fe4_GL0142144,1
3-1_GL0043501,1
3-4_GL0021495,1
5-1_GL0081775,1
Food_8_GL0117636,1
DSM22607_10_GL0402689,1
8_GL0169115,1
Group2-7A_GL0043443,1
MH-6-3_GL0049463,1
gene_3244514,1
Food_12_GL0113974,1
S-Fe2_GL0077551,1
gene_4517260,1
20_GL0053579,1
AF73-05_8_GL0206577,1
AF73-05_7_GL0222942,1
38_GL0073024,1
43_GL0008535,1
11_GL0063764,1
S-Fe5_GL0076631,1
S-Fe13_GL0011249,1
27_GL0091816,1
Food_12_GL0077333,1
4-1_GL0034781,1
1-1_GL0084663,1
gene_4562352,1
gene_3679770,1
6-3_GL0033685,1
gene_4080008,1
10_GL0031784,1
OB-1_5_GL0351673,1
S-Fe3_GL0224702,1
AF73-05_11_GL0057110,1
gene_3609783,1
HF-S_12_GL0201215,1
gene_4346590,1
DSM22607_12_GL0356324,1
7-2_GL0088221,1
MC-6-2_GL0058160,1
S-Fe20_GL0181721,1
gene_2544493,1
S-Fe1_GL0193209,1
gene_4302479,1
S-Fe18_GL0053430,1
gene_1719272,1
DSM22607_10_GL0145909,1
DSM22607_9_GL0094216,1
Chow_1_GL0289638,1
Chow_7_GL0173226,1
gene_2389842,1
gene_2229571,1
Group2-3A_GL0068841,1
MC-6-2_GL0195982,1
gene_4005024,1
3_GL0066885,1
Chow_5_GL0315303,1
54_GL0005750,1
Food_2_GL0234818,1
HF-S_14_GL0166740,1
MH-6-2_GL0118099,1
gene_2114948,1
Group2-7A_GL0072647,1
gene_3666114,1
G1-7A_GL0004568,1
Chow_1_GL0204290,1
Food_10_GL0016722,1
MH-6-5_GL0115959,1
MC-0-1_GL0034916,1
DSM22607_2_GL0142610,1
G1-5A_GL0094618,1
gene_3391958,1
gene_3167552,1
HF-S_12_GL0208149,1
Chow_6_GL0197391,1
1-1_GL0093867,1
AF73-05_10_GL0353781,1
Food_14_GL0050881,1
gene_3743297,1
NZ_CP021422.1_cds_WP_089413687.1_625,1
OB-1_6_GL0088155,1
AF73-05_7_GL0242297,1
7-2_GL0053523,1
23_GL0078308,1
Chow_3_GL0237406,1
gene_1649436,1
gene_4375897,1
11_GL0013592,1
Food_8_GL0259335,1
gene_1760385,1
11_GL0099684,1
NZ_KB822453.1_cds_WP_004075902.1_3095,1
10_GL0059205,1
4-8_GL0007355,1
Chow_5_GL0326332,1
Group2-3A_GL0215310,1
AF73-05_10_GL0342329,1
S-Fe20_GL0143911,1
47_GL0073588,1
NZ_KB822458.1_cds_WP_004076924.1_3254,1
Food_5_GL0297405,1
1-1_GL0023479,1
gene_1821540,1
S-Fe2_GL0178953,1
HF-F_5_GL0182006,1
2_GL0104955,1
OB-1_4_GL0261254,1
6-2_GL0043722,1
gene_1740551,1
6_GL0079366,1
S-Fe13_GL0000234,1
S-Fe6_GL0099121,1
OB-1_5_GL0171207,1
Chow_7_GL0106948,1
15_GL0089297,1
gene_2479983,1
7-8_GL0118113,1
1-1_GL0115766,1
gene_4597916,1
6_GL0082881,1
MH-6-2_GL0056751,1
gene_3734451,1
Group2-4A_GL0155440,1
OB-1_11_GL0144132,1
gene_4623867,1
OB-1_9_GL0045250,1
MH-6-5_GL0000167,1
gene_3516187,1
DSM22607_8_GL0364819,1
5-8_GL0161675,1
Food_1_GL0097420,1
gene_1487020,1
8-1_GL0043832,1
HF-F_13_GL0230279,1
10_GL0092389,1
Chow_4_GL0157584,1
5-4_GL0063902,1
6-1_GL0053196,1
S-Fe11_GL0140631,1
9_GL0031537,1
HF-F_10_GL0044743,1
AF73-05_10_GL0089130,1
gene_1808230,1
gene_1959115,1
HF-S_12_GL0108623,1
AF73-05_10_GL0214904,1
Group2-1A_GL0088057,1
NZ_QZFS01000092.1_cds_WP_129183054.1_8949,1
AF73-05_7_GL0024377,1
6-6_GL0138492,1
Chow_6_GL0256432,1
gene_2862780,1
AF73-05_2_GL0279706,1
gene_3674246,1
MC-0-1_GL0092254,1
gene_3595624,1
HF-S_1_GL0226754,1
S-Fe1_GL0030497,1
8-2_GL0118079,1
NZ_RAYO01000089.1_cds_3114,1
7-1_GL0055118,1
gene_2151357,1
gene_2121046,1
gene_3136262,1
Food_10_GL0140116,1
G1-1A_GL0065757,1
Food_14_GL0327870,1
gene_3574043,1
gene_2563348,1
gene_3430834,1
5-7_GL0133349,1
gene_2643288,1
gene_4041314,1
NZ_KB822444.1_cds_WP_004071260.1_1445,1
4-1_GL0036762,1
DSM22607_7_GL0216193,1
Food_10_GL0244190,1
G1-5A_GL0121292,1
6-6_GL0032465,1
18_GL0156937,1
7-8_GL0160688,1
ERR1212018_Scaf90_1676,1
Group2-3A_GL0021860,1
S-Fe12_GL0085580,1
5-5_GL0108213,1
gene_2655998,1
OB-1_1_GL0320392,1
Food_11_GL0143613,1
18_GL0155446,1
29_GL0108337,1
NZ_RAYQ01000043.1_cds_WP_016227165.1_3059,1
G1-1A_GL0098573,1
S-Fe20_GL0151685,1
33_GL0064627,1
17_GL0099064,1
7-7_GL0106282,1
S-Fe10_GL0181559,1
NZ_RAYB01000054.1_cds_WP_121708277.1_2797,1
gene_2834885,1
MC-0-3_GL0060064,1
gene_1926372,1
NZ_QWMU01000169.1_cds_WP_119448615.1_439,1
Food_5_GL0251671,1
gene_230265,1
gene_4465867,1
HF-F_6_GL0416965,1
4-7_GL0145289,1
gene_2714080,1
8_GL0083695,1
Chow_6_GL0255226,1
4-6_GL0035634,1
NZ_KB822468.1_cds_WP_004081590.1_5145,1
Food_1_GL0282323,1
gene_1801268,1
36_GL0086793,1
4-1_GL0076688,1
MH-6-4_GL0012890,1
HF-S_13_GL0047857,1
MC-6-3_GL0101739,1
MH-6-3_GL0040821,1
gene_3067054,1
gene_3709050,1
2A-dyr16-07_GL0005301,1
Food_14_GL0196835,1
Food_6_GL0288890,1
gene_1231923,1
HF-F_9_GL0234608,1
NZ_RAZG01000001.1_cds_WP_120405799.1_1415,1
gene_1990435,1
S-Fe20_GL0128978,1
gene_3941794,1
2-1_GL0104661,1
18_GL0085121,1
S-Fe16_GL0076987,1
Food_8_GL0169801,1
Chow_6_GL0214294,1
DSM22607_2_GL0155200,1
7-2_GL0064008,1
42_GL0026298,1
gene_3711668,1
gene_4605922,1
25_GL0044168,1
ERR1212009_Scaf7_344,1
Group2-8A_GL0043369,1
gene_3579881,1
7-5_GL0096641,1
Chow_7_GL0058441,1
HF-S_9_GL0158901,1
gene_3983331,1
NZ_RAYQ01000011.1_cds_81,1
gene_3328422,1
4-1_GL0022869,1
2-4_GL0113057,1
gene_3138887,1
Chow_1_GL0075362,1
Food_1_GL0083064,1
gene_1447797,1
14_GL0032878,1
gene_4544031,1
NZ_RAZA01000003.1_cds_WP_120477370.1_2913,1
8-1_GL0045454,1
gene_4317493,1
23_GL0060370,1
2-4_GL0056650,1
S-Fe17_GL0038777,1
gene_1348078,1
HF-S_5_GL0300187,1
OB-1_3_GL0098851,1
AF73-05_6_GL0215647,1
S-Fe3_GL0178826,1
Food_2_GL0028930,1
30_GL0084243,1
gene_2840007,1
HF-F_9_GL0096903,1
Food_7_GL0107877,1
7-3_GL0078493,1
Food_6_GL0145587,1
17_GL0093947,1
S-Fe2_GL0162336,1
OB-1_2_GL0229283,1
gene_3965395,1
Group2-8A_GL0058002,1
1_GL0090381,1
Group2-5A_GL0027229,1
AF73-05_13_GL0273165,1
HF-S_5_GL0200859,1
S-Fe2_GL0044040,1
AF73-05_13_GL0046706,1
gene_2087360,1
Chow_7_GL0048682,1
gene_4037220,1
6-5_GL0096844,1
DSM22607_12_GL0052445,1
gene_3723755,1
gene_3344783,1
DSM22607_10_GL0177835,1
S-Fe20_GL0066778,1
8-1_GL0067694,1
gene_3335383,1
gene_1303939,1
HF-F_2_GL0300856,1
gene_4224706,1
gene_4093469,1
Chow_7_GL0269299,1
gene_2570902,1
18_GL0096810,1
gene_867889,1
gene_4038894,1
DSM22607_10_GL0308631,1
S-Fe20_GL0005394,1
Food_11_GL0154862,1
gene_4370404,1
G1-5A_GL0006981,1
HF-S_5_GL0160028,1
gene_3016149,1
1-1_GL0057341,1
DSM22607_5_GL0096503,1
HF-F_2_GL0356630,1
3-4_GL0011066,1
NZ_RAYQ01000040.1_cds_WP_120472245.1_2732,1
5_GL0072371,1
Food_3_GL0226510,1
AF73-05_10_GL0139647,1
25_GL0084138,1
gene_2394088,1
2-4_GL0070053,1
MH-6-4_GL0013364,1
7-1_GL0071133,1
MH-6-1_GL0006238,1
gene_2949064,1
AF73-05_1_GL0393512,1
HF-S_5_GL0136227,1
NZ_RAYY01000003.1_cds_WP_120419973.1_3252,1
Food_13_GL0094731,1
gene_718986,1
5-8_GL0162007,1
gene_646807,1
gene_4447012,1
S-Fe7_GL0134977,1
HF-S_4_GL0001197,1
gene_1311697,1
NZ_KI535335.1_cds_WP_023348567.1_3001,1
gene_2017075,1
gene_2575635,1
gene_4599981,1
6-2_GL0031942,1
AF73-05_9_GL0087693,1
gene_2057454,1
gene_1848970,1
NZ_RAYM01000027.1_cds_WP_120434276.1_551,1
Chow_2_GL0276187,1
G1-5A_GL0075309,1
MH-6-2_GL0046174,1
2-1_GL0095040,1
6-3_GL0080690,1
16_GL0089845,1
DSM22607_3_GL0160391,1
DSM22607_2_GL0031137,1
AF73-05_11_GL0117540,1
HF-F_13_GL0379709,1
6-5_GL0072187,1
S-Fe20_GL0090826,1
Group2-1A_GL0101256,1
6-4_GL0067007,1
22_GL0121357,1
5-4_GL0031089,1
gene_4445394,1
7_GL0086863,1
11_GL0161887,1
NZ_QWMU01000031.1_cds_WP_004048315.1_983,1
gene_2735204,1
46_GL0002191,1
gene_501690,1
Food_11_GL0082815,1
AF73-05_14_GL0157327,1
gene_3735261,1
OB-1_1_GL0012870,1
S-Fe9_GL0296714,1
3-1_GL0050131,1
gene_911753,1
Chow_1_GL0162599,1
G1-2A_GL0001776,1
HF-S_6_GL0150208,1
7-5_GL0012816,1
gene_1365218,1
4-2_GL0122433,1
gene_3571433,1
1-4_GL0030400,1
DSM22607_5_GL0049996,1
gene_646808,1
6-5_GL0055621,1
gene_1389075,1
Food_10_GL0063458,1
S-Fe12_GL0171006,1
43_GL0055244,1
Food_11_GL0209247,1
gene_4447214,1
gene_3396396,1
Chow_6_GL0081526,1
8-2_GL0006145,1
S-Fe18_GL0027494,1
gene_2721496,1
5-6_GL0013052,1
HF-S_9_GL0155046,1
13_GL0048330,1
Chow_1_GL0005275,1
Food_10_GL0076005,1
33_GL0044356,1
Food_9_GL0191261,1
4-2_GL0051381,1
S-Fe8_GL0179182,1
3-3_GL0096811,1
Food_10_GL0013993,1
G1-5A_GL0130855,1
17_GL0101853,1
gene_2644589,1
gene_3865683,1
Chow_6_GL0036064,1
Food_2_GL0300974,1
gene_4584606,1
gene_1182226,1
1-1_GL0004447,1
Group2-4A_GL0101354,1
Food_14_GL0062122,1
Chow_7_GL0138194,1
gene_3430173,1
gene_4497218,1
26_GL0062084,1
gene_2244360,1
HF-S_14_GL0143374,1
gene_2203286,1
NZ_QZFS01000159.1_cds_WP_129184442.1_1601,1
DSM22607_13_GL0049848,1
gene_4252764,1
Food_13_GL0206078,1
gene_1943262,1
gene_4178913,1
Chow_2_GL0157177,1
Chow_6_GL0260253,1
Chow_1_GL0233325,1
gene_3095484,1
NZ_RAYG01000042.1_cds_2594,1
AF73-05_10_GL0271572,1
gene_1535419,1
gene_3290744,1
G1-5A_GL0172558,1
MH-6-4_GL0130649,1
Chow_5_GL0203984,1
20_GL0177658,1
gene_325695,1
Chow_6_GL0142310,1
gene_2959405,1
DSM22607_3_GL0127384,1
5-8_GL0038228,1
6-1_GL0048959,1
S-Fe10_GL0003572,1
24_GL0130882,1
Chow_5_GL0078386,1
gene_357934,1
gene_4323300,1
S-Fe6_GL0029007,1
S-Fe7_GL0274389,1
2-8_GL0098516,1
gene_2594787,1
G1-7A_GL0009136,1
MH-0-5_GL0129721,1
gene_4047745,1
Food_11_GL0028833,1
Group2-7A_GL0011062,1
6-2_GL0051312,1
gene_2677093,1
gene_3349005,1
gene_551755,1
AF73-05_10_GL0081744,1
gene_1895251,1
MH-0-4_GL0026978,1
22_GL0031477,1
gene_2557833,1
G1-1A_GL0113985,1
11_GL0044276,1
gene_822636,1
gene_3239011,1
16_GL0014929,1
Chow_4_GL0125314,1
OB-1_6_GL0075825,1
MH-6-2_GL0105265,1
gene_2396395,1
AF73-05_2_GL0137974,1
S-Fe20_GL0069946,1
5-5_GL0119109,1
MH-6-5_GL0044651,1
gene_3969150,1
Chow_8_GL0193483,1
AF73-05_6_GL0172841,1
gene_2885366,1
S-Fe9_GL0093616,1
Chow_1_GL0117341,1
gene_1974103,1
1-2_GL0027551,1
gene_2858867,1
Group2-3A_GL0003480,1
Chow_7_GL0185805,1
HF-F_2_GL0154056,1
Food_4_GL0187157,1
26_GL0101415,1
S-Fe10_GL0119174,1
OB-1_11_GL0052002,1
gene_4134808,1
HF-S_3_GL0140732,1
gene_2779347,1
gene_984478,1
48_GL0058641,1
14_GL0077566,1
S-Fe2_GL0015568,1
24_GL0078677,1
MC-6-1_GL0057450,1
HF-F_13_GL0496079,1
gene_4429798,1
gene_2192972,1
S-Fe7_GL0146919,1
AF73-05_1_GL0351484,1
S-Fe7_GL0225497,1
Chow_4_GL0149397,1
S-Fe6_GL0124573,1
4-7_GL0078767,1
gene_2224634,1
13_GL0065300,1
gene_2168586,1
7-4_GL0066451,1
MC-6-1_GL0114418,1
S-Fe6_GL0015317,1
5_GL0003485,1
8-4_GL0101059,1
Group2-5A_GL0104546,1
39_GL0101549,1
G1-5A_GL0214835,1
8-2_GL0128384,1
5-1_GL0021352,1
6-3_GL0034526,1
18_GL0150430,1
gene_2330983,1
Chow_4_GL0139471,1
MC-6-3_GL0060847,1
gene_745982,1
AF73-05_10_GL0253936,1
53_GL0160416,1
30_GL0086941,1
gene_1650782,1
8-2_GL0103168,1
Chow_6_GL0271137,1
HF-F_13_GL0271583,1
HF-F_9_GL0306902,1
gene_4612256,1
Food_11_GL0212686,1
gene_2069309,1
DSM22607_3_GL0205345,1
2-2_GL0017856,1
gene_466312,1
54_GL0001513,1
S-Fe10_GL0084510,1
4-8_GL0057637,1
AF73-05_14_GL0127841,1
Food_8_GL0065931,1
gene_3358757,1
gene_3157396,1
AF73-05_3_GL0231472,1
6-7_GL0010877,1
HF-S_1_GL0150754,1
gene_3652130,1
gene_701635,1
HF-S_1_GL0109869,1
gene_1910384,1
35_GL0058443,1
gene_3927344,1
26_GL0022473,1
4-2_GL0084739,1
gene_3755261,1
gene_2028325,1
3-3_GL0015942,1
HF-S_6_GL0030007,1
HF-S_10_GL0185129,1
MC-6-5_GL0064385,1
gene_2303362,1
Food_14_GL0162603,1
Group2-8A_GL0010149,1
gene_3650054,1
gene_751786,1
G1-5A_GL0097707,1
48_GL0072301,1
22_GL0047226,1
S-Fe20_GL0193448,1
AF73-05_1_GL0040808,1
gene_494650,1
S-Fe12_GL0000477,1
S-Fe9_GL0215884,1
S-Fe8_GL0242461,1
Chow_4_GL0313323,1
11_GL0113588,1
7-2_GL0099026,1
OB-1_12_GL0254313,1
AF73-05_14_GL0022825,1
NZ_RAZG01000043.1_cds_WP_120408883.1_3100,1
AF73-05_5_GL0255046,1
Chow_7_GL0144156,1
Food_11_GL0036119,1
32_GL0134041,1
42_GL0010517,1
gene_4485973,1
gene_2095133,1
HF-F_7_GL0178097,1
G1-5A_GL0081904,1
gene_3673231,1
5-1_GL0006139,1
gene_3785571,1
6-3_GL0012806,1
S-Fe20_GL0011565,1
AF73-05_10_GL0394194,1
DSM22607_3_GL0158206,1
OB-1_6_GL0099192,1
gene_4381272,1
DSM22607_10_GL0016658,1
5-8_GL0032221,1
NZ_QZFR01000119.1_cds_WP_129303366.1_149,1
S-Fe10_GL0181156,1
DSM22607_10_GL0317222,1
AF73-05_14_GL0029180,1
11_GL0158513,1
Food_10_GL0057344,1
Chow_1_GL0209534,1
S-Fe3_GL0061493,1
Chow_6_GL0033767,1
gene_825564,1
Food_14_GL0321577,1
OB-1_10_GL0164617,1
gene_1998879,1
15_GL0065600,1
OB-1_5_GL0188792,1
Chow_5_GL0192170,1
Chow_6_GL0146620,1
DSM22607_10_GL0343879,1
1-4_GL0086459,1
gene_4050608,1
Food_2_GL0215605,1
AF73-05_11_GL0279782,1
DSM22607_10_GL0110769,1
gene_836416,1
gene_3567395,1
gene_2165930,1
gene_3198657,1
NZ_OFSM01000013.1_cds_WP_103240033.1_119,1
Food_7_GL0114533,1
Chow_3_GL0090970,1
6-8_GL0060213,1
gene_4599074,1
DSM22607_10_GL0279511,1
S-Fe8_GL0046793,1
45_GL0131553,1
Chow_8_GL0080040,1
OB-1_1_GL0087317,1
8-5_GL0039798,1
32_GL0020061,1
G1-1A_GL0025216,1
Food_9_GL0231041,1
gene_1621572,1
S-Fe16_GL0052860,1
7-7_GL0108853,1
MC-6-1_GL0076117,1
gene_3981189,1
2A-dyr16-07_GL0065383,1
gene_2648107,1
18_GL0092064,1
gene_3841862,1
Chow_4_GL0182292,1
S-Fe10_GL0025281,1
Chow_6_GL0071479,1
NZ_RAYW01000003.1_cds_WP_121698122.1_1877,1
1-6_GL0033537,1
MH-6-3_GL0004277,1
gene_2768979,1
gene_1034280,1
NZ_OFSM01000011.1_cds_WP_103239858.1_2410,1
7-8_GL0043852,1
7-3_GL0012621,1
Food_6_GL0081192,1
Group2-8A_GL0124376,1
6_GL0048566,1
gene_4556087,1
gene_1647931,1
33_GL0048159,1
gene_3044331,1
Food_9_GL0260063,1
Group2-8A_GL0163602,1
DSM22607_4_GL0209189,1
gene_4611559,1
gene_3489355,1
NZ_RAZE01000004.1_cds_WP_120398359.1_3101,1
gene_4278411,1
S-Fe7_GL0199601,1
26_GL0005541,1
gene_2408905,1
5_GL0026976,1
NZ_OFSM01000086.1_cds_4543,1
8-2_GL0135470,1
AF73-05_4_GL0289653,1
AF73-05_2_GL0173416,1
NZ_RAYU01000057.1_cds_WP_120390143.1_5239,1
gene_3130572,1
MC-6-5_GL0031670,1
DSM22607_12_GL0182445,1
HF-S_1_GL0153559,1
5-6_GL0076900,1
OB-1_8_GL0055309,1
gene_2101023,1
17_GL0015852,1
DSM22607_2_GL0053359,1
7-5_GL0136324,1
NZ_OFSM01000036.1_cds_WP_103241960.1_421,1
Group2-7A_GL0146933,1
5-2_GL0001062,1
Chow_1_GL0171897,1
Food_12_GL0213205,1
1A-dyr3-06_GL0060063,1
gene_3641530,1
5-1_GL0028867,1
S-Fe16_GL0057814,1
Food_10_GL0098039,1
gene_1296602,1
6_GL0016429,1
Group2-3A_GL0078964,1
MH-6-1_GL0056151,1
MC-0-3_GL0063309,1
HF-S_4_GL0212629,1
4-1_GL0007877,1
Chow_7_GL0078957,1
Food_10_GL0164663,1
HF-F_5_GL0219999,1
gene_3767928,1
1-7_GL0097014,1
DSM22607_11_GL0176429,1
gene_4000803,1
gene_2552933,1
Food_10_GL0220791,1
20_GL0179973,1
Chow_5_GL0250321,1
gene_3027654,1
gene_1188808,1
gene_3146505,1
Food_13_GL0203631,1
gene_1689283,1
18_GL0039171,1
S-Fe3_GL0057204,1
33_GL0024900,1
NZ_RAYE01000076.1_cds_WP_120446806.1_4700,1
